"","text","emotion","polarity"
"1","we ended our busy new zealand vacation with a week ahis beautiful horse farm.iwas so peaceful and relaxing, we stayed an extra  days, and really hatedo leave. the carriage house is a spacious, comfortable and nicely furnished accommodation (upstairs). the open windows lein nice breezes all day long, and we enjoyed listeningohe song birds. the kitchen has everything you need, andhe large refrigerator was really niceo have. we also enjoyed having our own washer and dryer. we really enjoyedhe hospitality of our hosts,hey were moshelpul in suggestinghingso see and do, and placeso eat...all greasuggestions. be sureo asko seehe restored vintage carriages and cars, adrian has greastoriesoell abouhem all! we loved spendingime withheir shire and gypsy vanner horses, andhey will love you if youakehem a few carrots inhe evenings! they even invited us for a carriage ride into kerikeri, greafun! iwas such a priviledgeo be aroundhese amazing animals and people who are stillraininghemo do somethinghais becoming so rarehese days. kerikeri is a nice lileown with good grocery stores and restaurants. lotso see close by and convenienfor other sightseeingrips. we highly recommendhis place.","joy","positive"
"2","we stayed inhis spacious accommodation in kerikeri, inhe bay of islands. ihad allhawe could desire. our hosts couldn'have been more welcoming and helpful. nothing wasoo muchrouble forhem. the location was ideal for whawe wantedo achieve withinhis area - ready accessohe many islands, historical and cultural seings and fine restaurants. adrian and silvia (our hosts) were rightly proud of property and were keeno share with usheir passion for horses, carriages and vintage cars. adrian breeds horses and has one ofhe finescollection in new zealand. iwas a real pleasure and education listeningo him.","joy","positive"
"3","the accommodation and locale of the carriage house is beautifully unique and central inhis fascinating northland area. iwashe ideal spofor a relaxing worry free holiday. the lovely shire horses were an added bonus as werehe antique carts and cars. the starlinighskies were beautiful beyond belief for a city dweller. the information provided forhe places of interesinhe area was superb with excellendirections provided byhe charming host. the accommodation itself was comfortably andastefully furnished with all needs meincluding a second guesroom.we intendo revisiahe soonesopportunity.","joy","positive"
"4","my wife and i booked a week inhewo bedroom apartment, looking for somewhereo relax and enjoyhe area around kerikeri. we were welcomed byhe hosts pip and pete, and immediately felahome inhe superb accommodation which boasts quality fixtures and fiings, and is maintainedo a very high standard. our room opened ontohe pool area, with loungers and outside seating, andhe in ground spa was a bonus. there were some provisions provided, including excellenlocally made muesli and a good selection ofea and coffee. options include a full program of fitness and healthy meals provided, and although we did noakehe food, we did sample some of pip's homemade snacks which were delicious. the fitness facilities are firsclass, and pete has done a greajob onhe outside 'boocamp' course. wehoroughly enjoyedhe cycling, kayaking and riverside walk as additional activities, as well ashe on-site gym equipmenand professionalraining and advice.this was one ofhe besexperiences we have found in nz, we have already shared iwith friends and look forwardo a return visiinhe future.","joy","positive"
"5","the house is lovely, clean,idy and large enough for a familyhe owners are easyo deal withhe garden is large and in a peaceful parof kerikeri","unknown","positive"
"6","greaplaceo stay. the spa pool was excellenandhe house was veryidy. closeo kerikeriownship.","unknown","positive"
"7","firsime visio hokianga and wanted somewhere niceo stay,his establishmenseemedoick allhe boxes.upon arrival warmly greeted by robynhe owner,here arewo gueshouses on her property,he lotus beinghe larger ofhewo units.the room consisted of a four posted bed in a studioype unit,his leads ontohe living / kitchen area and lastly ouo a large deck with sea views overhe hokianga harbor (greaplaceo sunbath and watchhe sunsets overhe harbor). toophe unioff, a large bathroom and separate dressing room.all furnishings and fiings ofhe highesstandard andastefully decorated.to caphe ioff, guests havehe use of a combined spa / swimming pool.robyn offeredo cook dinner for us, which we declined buook her up onhe breakfasoffer. this was scrummy, all cooked with fresh local products.this was a greastay with a real friendly host, only down side, we hadn'decidedo stay longer.","anger","positive"
"8","we had aerrificime staying here - emily is very friendly and welcoming. her dogs are greafun! the whole of northland, bay of islands, etc is in easy reach. this is our fourth stay and we will keep coming :)","joy","positive"
"9"," double bedrooms plus more bed options allowed our large familyo stay ahis convenienlocation. the views acrosshe harbourohe sanddunes were marvellous, especially asunset. a large living room withoys for various ages meanhe kids were ableo enjoyhemselves indoors whenhe weather wasn'hagreat. emily was very friendly and helpful withoubeing intrusive.greafor a group or larger family on a budget. setup for disabled access.","anger","positive"
"10","one ofhe mosbeautiful views we've seen, stylish and modern property, and professionally managed buwith local charm. we were definitely satisfied and would visiagain.","joy","positive"
"11","we have stayed here before as a couple and ever since have been keenoake our grown up kids back here when we visited nz again as it's such a special spot. dueohe flexibility ofhis home you havewo separate living areas which provided accommodation for  nicely. the ""two living areas"" layoumeanhis is greafor a couple, a family, orwo couples, sohere is a loof flexibility.the home is beautifully laid ouwith quality furnishings, an awesome view, and besof all providesotal privacy in a comparatively remote and isolated location. there is no beer placeo juschill ouand geaway from iall, complete with allhe luxury you need noo mentionhe incredible ocean views. those evenings juslazing onhe deck watchinghe sunsets were jushe bomb! andhe spa is another added extra since we wereherehaagain has an awesome view.bill is very helpful and easyo deal with, and you couldn'ask for a beer host. this is our second stay and hopefully won;be our last!","unknown","neutral"
"12","bill's place was absolutely amazing! the view was spectacular andhe location was perfec- closeo many beautiful bay's (taupiri, ellio's and oke). the place was spotless; beds were comfortable - overallhe place had everything we needed, plus more (gym, houb, kayaks...) we also received a warm welcome! thanks so much forhe fond memories. we would definitely come back.","joy","positive"
"13","our stay atapeka del mar was amazing. we were an extended family of  and were very comfortable staying inhis accommodation. absolutely everything we could ever have wanted was provided for us andhe views were incredible. siing onhe fronverandaaking inhe sunsets was a highlighand having direcaccesso walk onhe beach an added bonus. we hopeo be back one day and would recommendhis holiday optiono anyone lookingo visihe gorgeous bay of islands.","joy","positive"
"14","the paroa bay chalewas a wonderful beginningo our adventure in new zealand. two friends, who love quiet, natural beauty, greadesign, good food and fresh air spenfour amazing nights ahe paroa bay chalet. our driveo russell was easily accomplished for our daily outings, buwe were always happyo returno such a clean sumptuous living space within whicho unwind and find some personal space. we walkedohe nearby vineyard andook many photos ofhe shifting atmosphere. we saonhe porch and read, broughyarn arts, and assembled a small puzzle. away living ait's very best. we watchedhe stars anighand said helloohe neighboring cows inhe morning. highly recommended, and worthy ofhe r&rhawe so craved on our vacation.","surprise","positive"
"15","very nice and comfortable stay. we enjoyed outdoor spa a lot. jusnexo a local winery which was close during our stay. claire is a very warm welcoming hosand was prey easyo arrangehehings with her. highly recommended!","joy","positive"
