"","text","emotion","polarity"
"1","a delightfully large self-containedwo superking bedroom apartmenoverlookinghe river and horse pastures,  minutes drive fromhe centre of kerikeri. adrian and sylvia are superb hosts - it's like goingo stay with family nostrangers. if you are interested in history aall,hen you will love ihere even more. we will definitely be backo spend moreime withhem :)","joy","positive"
"2","we enjoyed every aspecof our stay here -he warm welcome by hosadrian,he apartmenand its wonderful views over kerikeri inlet,he impromptu carriage ridehrough kerikeri ....... we would recommendhe carriage houseo anyoneravelling by car (iis several kilometers fromtheown centre) and reasonably mobile (the only access is via a flighof steps)","joy","positive"
"3","myself, my partner and a friend stayed for one week january o january  .....we had a wonderfulime and would highly recommendhis accommodation. the views are spectacular and cover  degrees ofhe beautiful whangaroa harbour with all of its ever changing conditions....mist, sunshine, wind, rain....juswonderful. the accommodation itself was firsclass, bedrooms were spacious, en-suite delightful andhe open space kitchen and lounge very modern and well appointed. windows and doors provided instanaccessohe fantastic views and cooling breezes as well as a spacious decko enjoyhe view. our hosterry was wonderful as a source of information for day-trips inhe local area.....a very beautiful region with a loless ofheourishussle and bussle of bay of islands buso very beautiful and laid back....he was friendly, respectful of our space and a very engaging and entertaining aimes, someone who has a passion forhe area andhe people who share whais a unique and very special parof nz....please, do yourself a favor and stay here!! ....iis a once in a fifetime experience.......nothing like ianywhere inhe world....","joy","positive"
"4","we had a wonderful four nighstay here. the views fromhe house are spectacular, overlooking whais saido be one ofhe mosbeautiful harbours inhe world(i would agree).whether iis watchinghe rain coming in orhe early morning misrisinghe views are ever changing. we stayed inhe large double ensuite bedroom which was luxurious and very spacious with everything you could need. we loved lounging onhe bean bags onhe large wrap around deck and cooking inhehe lovely large kitchen. terryhe owner was so welcoming and hospitable and greafun. the surrounding area is a mussee,beautiful beaches and numerous walks. a realreaisaking a wateraxi aroundhe harbour andhen spendingime on a deserted sandy cove! we really hopeo visiagain very soon. thank you terry for allowing uso share your 'top spot"".","surprise","positive"
"5","my husband and i arrived on  january and hadhe moswonderful four nighstay inhis idyllic apartment. we were warmly welcomed and madeo feel we were family. maureen and ron are very hospitable and aentive withoubeing intrusive and nothing isoo muchrouble forhem.the accommodation is immaculate and spacious andhe view ofhe bay of islands will stay with me for ever andhe dolphins whenhe boats are close by.if you are in russell you will be very fortunate if you manageo stay with maureen and ron. they are exceptional and very special people and you feel privilegedo have mehem and sharedheir beautiful facilities.","joy","positive"
"6","despite ibeing aropical storm when we arrived andhe car initially nobeingo negotiatehe steep drive inhe rain we were wowed when we enteredhe property. this is * boutique hotel standard. everything you see onhe photographs is understated. views and level of aentiono detail inhe accommodation is firsclass. whamore can i say perfect.","anger","negative"
"7","you won'find a beer spot. onhe beach, bualso a huge private grass lawn and patio. kayakso paddlehe bay. a swim platform ouinhe water. indoors: spacious, comfortable, modern, clean. appletv even! greakitcheno prepare meals. laundry was great. plenty of bedrooms.","joy","positive"
"8","our visio russell, staying atapeka del mar was excellent.the accommodation was big, very well maintained and situated righonhe beach. there were  of us staying and we were all very comfortable inhe accommodation. the property is very well stocked andhe furniture and fixtures and fiings were more akino being ahome ratherhan a rental property.there was a huge deck for uso relax inhe evening and sip our drinks as we watchedhe mosglorious sunsets. the children could also play onherampoline onhe large grassed area betweenhe decking andhe beach.there is plentyo explore around tapeka as well. i wenhiking roundhe various localrails for a good  hours or so one morning, upo flagstaff as well as discovering hidden coves.a lile further afield wereheown of russell (lots of interesting history) and jusacrosshe water paihia. we loved being ableo forgeabouwhaime iwas, jusenjoyinghe beautiful scenery and discovering hidden gems as we explored. we had accesso kayaks and so we ventured ouonhe ocean one day, evenhough iwas nz winter. i would certainly recommend tapeka del mar for a long weekend (or even longer)o relax and enjoyhe beauty andranquillityhabay of islands haso offer.","joy","positive"
"9","hosts pip and oliver certainly made us feel very welcome, looking oufor us while leaving uso do our ownhing. the accommodation was comfortable withouluxury, juswhawe wanted. greaviews and walking accessoheown and surrounding aractions. the breakfaswas self serve after our complimentary visio sally's restauranfor our firsbreakfasandhe lasnighbarbecue was delicious home cooked food with many stories and laughso passhe evening away. if you are looking for personal aentionhenhis bnb will suiyou fine. aswo couples we were fine buif you did noknowhe occupants ofhe suite you may findhis noas suitable. vaue for money.","joy","positive"
"10","we stayed ahis coage in january  with our family - sally, richard, tom and finlay. we hadhe mosamazingime. the coage was superb - an beautiful seing, comfortable coage with outstanding facilities. photos and details listed do nodo ijustice. kathy gave us a warm welcome. we would definitely stay here again givenhe opportunity.","joy","positive"
