"","text","emotion","polarity"
"1","we could definitely recommendhis beautiful property, home away from home, good location, people very friendly & helpful.","joy","positive"
"2","my brother and i goo enjoy  nights ahe bay of islands health retreaashe major spoprize i won ahe rotorua off road half marathon. i could norecommendhis retreaenough. the owners pip and pete are amazing. they were extremely helpful and knowledgeable abouallhings food and fitness. they were awesome hosts.my brother and i enjoyed delicious healthy wholesome meals of restauranquality, exploredhe local areahrough native bush walks, participated in group fitness sessions and relaxed inhe spa and sauna facilities and enjoyed a rewarding massage.thank you guys so much for having uso stay. we will be back again. /!","joy","positive"
"3","a grealile house, immaculately presented, amazing outdoor living, closeo allhe lovely aractions of kerikeri. a greaplaceo base yourself forravel around other parts of northlandoo.","surprise","positive"
"4","overlookinghe natural harbour of whangaroa with views from all aroundhe property,his is a very special place. the location, aparfrom being superb in its own righis an ideal base for discoveringheop end of north island. we stayed for  nights andhoroughly enjoyed our visiohis parof nz. don'misshe driveo cape reinga,he fish and chips amangonui, and breakfasahe lile kitchen cafe, also amangonui, along with lots of other highlightsoo numerouso mention. the accommodation is extremely well-appointed with every comforand convenience and mosimportantlyo ourselves, iwas spotlessly clean. the lounge/kitchen area is shared withhe owner who lives inhe other half ofhe property, buterry is an extremely affable hosand we never foundhe arrangemeno be an issue. in facour chats with him were a bonus feature of our stay and he was a greasource of help and information abouhe area. we would definitely bookhis property again.","unknown","positive"
"5","the  degree views from terry's house areruly amazing. iwas a greaplace for uso relax on a choice of verandahsaking inhe views and reading or eating or sipping wine on large comfy bean bag lounges late intohe serenity ofhe moonlievenings. no mozzies! the rooms are new, spotlessly clean and very comfortable.this place is very special, as ishe hosterry who couldnbe more friendly and willingo share his local knowledge and alsohe fasinating stories of hisravels. i would definitely stay here again. thanks terry for aruly memorable stay!","joy","positive"
"6","my daughter and i had awo day holiday here and we left, refreshed and rejuvenated. iwas peaceful and weotally relaxed. the breakfasincluded a wonderful marmalade. thank youo terry for looking after all our needs. i likedhe view andhe very comfortable bed.","anger","positive"
"7","mum and i really really enjoyed ourwo day breakhaboth restored and refreshed our senses.the firsime we visited was straighouof hansel and gretel - we were heading uphe hillo seehe view ofhe harbour and followedhese regular clear signshalead us righo “prima a situ” (meaning: top spot) - whangaroa harbour. terryhe host, invited us in for a cuppa and we knewhen we would be backo stay!ihas many wow factors - as you gohroughhe gate and uphe driveway, you feel you are alone onhis poinof whangaroa harbour and have lefhe resofhe world behind ahe gate;hewo guesrooms and onsuite of accommodation was  star (lileouches like ironed sheets whaa luxury),he wide wraparound balcony ofhe bedrooms and lounge has very comfortable lie back bean bagso sink into as you breathe inhe serenity and enjoyhe birds eye view ofhe harbour. iwas a joyo usehe gourmekitchen, with large corner windows made making meals a delight.terry has really considered allhe wishes and whims of guests as if he has createdhe holiday he would like - very intuitive and he's full of local knowledge. you canell his love ofhe area is whamade him sele here.we haven'riedhe  steps downohe water for rock oysters ye- musleave somereats likehaandhe bush walks for another ocassion. onehing i enjoyed was readinghe signs forhe nativerees and bushes onhe expansive property. this is a unique and special place. we will return!","joy","positive"
"8","amazing views ofhe harbour! spen nights inhis idyllic hideaway. thank youo ourwonderful hosts judy and shaun for your hospitality. very well equipped clean accommodation with comfortable bed. private, relaxing sun deck and pool. greachoice of breakfassupplies and lilereats every day!","anger","positive"
"9","weravelledo omapere for a wedding athe copthorne. hokianga haven is easy walking distance. beautiful accommodation with stunning view. our host, heather made us moswelcome. a hidden gem and we will go back. such a gorgeous location. greavalue for money. the breakfaswas much appreciatedoo. soothing forhe soul. had dinner aindian restauran(schooner cafe) on friday nighwhich was also good and has panoramic views all acrosshe harbour. well worth a visit.","joy","positive"
"10","this is nohe mosmodern of accommodation buiis one ofhe moscomfortable withhe mosmagnificenof views. we were made moswelcome by maureen and ron who live on site in a separate house. although on sitehey were nointrusive buwerehereo help when we asked.russell is well supplied with good restaurants, we ate in several in our  day stay. we arrived after dark, a  hour drive from auckland, and nexmorninghe sunrise andhe view was spectacular from every room. we saw many boats stoppingo watchhe dolphins and wenon a  hour cruiseo seehe dolphins, gohroughhe hole inhe rock and land on one ofhe islands amaureen's recommendation. we spenmany hours relaxing and juswatchinghe view aotally relaxing break.","joy","neutral"
