"","text","emotion","polarity"
"1","a group of  of stayed hereo play golf ahe nearby kauri cliffs golf course. the house is amazing withhe mosincredible views of a private beach and estuaryeeming with birds. the living area is large and open plan making for a comfortable and relaxing placeo stay. there were plenty of bedrooms spread ouoverhe multilevel layouso no-one feloverly cramped. the fitouwas firsclass with a high quality kitchen. granhe property manager was friendly and helpful. i hopeo geback here someday.","joy","positive"
"2","we could definitely recommendhis beautiful property, home away from home, good location, people very friendly & helpful.","joy","positive"
"3","i was looking for quite with a view whai found was quite with amazing viewsthe accommodation wasop class.we will be back for another stay ahis amazing spot","surprise","positive"
"4","hokianga haven is righonhe beach aomapere in noth western nz. we stayedwo nights ahis location. the room is large and spacious with a kitchen area and small diningable inhis open plan area. the room was clean and comfortable with bifolding doorsohe outside area. the outside area was a lile disappointing, buhe beach jusen paces away was fantastic.iwas a shamehaour stay coincided with a large motor bike party nexdoorhe firsnighfollowed by a large stormhe second. thisogether with non stop rainendso dampenhe spirits. whai will say ishis hokianga haven would look greaon a warm dry day bufor us ilooked a lile soggy and down beat.","surprise","positive"
"5","i recommendhis bed and breakfasstay for any one who wantso re chargeheir baeriesand enjoy nature,he ocean andranquility.beautiful ambience,magnificengardens,birdssinging inherees,bees buzzing everywhere and a real opportunityo have a grearelaxingime.plenty of walks buhis is a placeo do nothing and juschill.highly recommended","anger","positive"
"6","my brother and i stayed here during a roadrip around northland. the location is wonderful, righonhe beach with views overhe sand dunes. the bedrooms were clean and very comfortable with good amenities. there was safe off streeparking and no roadraffic noise. i will certainly stay here again and recommend io friends.","joy","positive"
"7","we stayed ahokianga haven for  nights with ourwo kids. the accommodation and breakfaswas excellent.he location is perfect, jusonhe beach fronwith a big garden. private and safe for young children. the besbiforhe kids was playing with niuahe dog, bufor us iwashe stunning view and warm welcome. highly recommended!","joy","positive"
"8","firsstayed here  years ago on our firsripo nz so when mum and dad came ouo visime here i hadoakehem back! ireally is an unbeatable spot. private lawnhaleads straighohe beach, so quieand stunning anighime. only a couple of mins driveohe smallown of russell for food supplies (greaforhe bbq!!) orhingso do. house is in immaculate condition with greahingso do. (board games, sound system, dvd's etc) there really is nothing you can faulwithhe place. you can'beawaking upohe view of tapeka poinand allhe boats andhe beach... this place really does hold a special place in our heart! can waio visiyou guys again soon. worth every penny!!!","joy","positive"
"9","russell inhe new zealands bay of islands is a special place.this beachfronhome atapeka bay, some  minutes fromhe russellownship is, withouquestion, a ""special piece of paradise""! we have stayed amany seaside pocationshroughouaustralia and new zealand andhis location and house are withouequal as a uniquely positioned family oriented holiday rental the website for tapeka del mar says everything abouhe property and a stay will actually confirm withoudoubhaallhe facilities are firsclass. this is completed by owners who are both generous and considerate. all i can say is give ia go because i guarantee you won'be disappointed.","unknown","positive"
"10","the sandy beach ishe back garden, explorehe bays withhe kayaks orin boahacome withhe property rental, catch a fish or  withhe rods availablehen cook iup onhe bbq. relax onhe deck or retireohe lounge withhe open plan indoor outdoor flow! sele down and watch apple tv, play a board game or jussimply watchhe amazing sunsets with glass of wine. tapeka del mar is one ofhe besplaces i have ever stayed ouwithin nz. greafor families. thank you clive.","joy","neutral"
"11","our stay atapeka del mar was fantastic. the holiday home was beautiful andhe outlook fromhe huge deck was stunning!! there was always boatso watch and we even had a visifrom a pod of dolphins onhe saturday, dancing inhe sea righin fronof our holiday home. the owners should be congratulated on keepinghe property in prisitne condition andhe kitchen was superb. thank you for wonderful weekend. i highly recommendhis property inhis lile world of paradise!","surprise","positive"
"12","the location was superb. we lovehe view.he house was well presented. ihas everything we need. very convenient. we enjoyed our stayhere. kids lovehe fachahey can bike, swim, play basketball, darts and pingpong. we definitely will visiagain!","unknown","positive"
"13","this property haso be one ofhe bespropertieso havehe privilegeo stay in.the house has been beautifully designed and furnished, and we really hadhe feelinghe owner was delightedhawe were stayinghere.the location was amazing, high up abovehe waterfronin a secluded bay with every room having a fantastic view overhe bayowards russell and waitangi.there is a private path downohe beach and canoeso useo paddle roundhe bays exploring.there is a real sense of 'home from home' abouhe place.we wouldn'hesitateo go back.","surprise","positive"
"14","loved it. beautiful views, quiet. within walking distanceoop restaurant. apartmenhad everything we required. would definitely stay again & clare was lovelyo deal with","unknown","positive"
"15","this is fabulous accommodation for relaxation with beautiful views. the chalets are new and spacious,he decor is excellenproviding allhe amenities neededo enjoy a greastay. mins by car willake you into russell, a very quainand historicalown, catch a ferryo paihiao cafes, restaurants and adventure ofhe beautiful bays. on returnohe chalets plenty ofimeo sionhe deck, glass of wine and lighuphe bbq. four people stayed on ourrip and we found ijusfantastic and our hosts were a wonderful couple.","joy","positive"
"16","we lovedhe secluded luxury ofhis home. the home itself is beautiful--gorgeous light, every amenity you need (includinghose you wish for such as a pool, grill, and sauna!), lovely furniture--jusveryastefully done in an unpretentious yeluxe way. thenhe seing is spectacular. you're literally located onhe vineyard, buyou've gono one around you aside fromhe grapes andhe sea. you can walk downoheasting room--- minutes depending on how fasyou walk--andhe staff is down-to-earth, knowledgable and kind. the wine is delicious! this is an ideal placehai'd likeo be ableo find everywhere weravel--luxurious, clean, quiet,houghtful and beautiful.","joy","positive"
"17","for wearyravelers from far away to land upon a blue oasis onhe bay, a feaswas had by all of us with garden views and sea below. our hearts and souls are filled with flow, of kiwi heaven, now we know! new zealand wine is very dear, buhe boles areoo small, we fear. although our boawas very near, cyclone hola kepus here! and with regrewe musdepart… bublue oasis has captured our heart!","joy","positive"
