"","text","emotion","polarity"
"1","bay of islands health retreais a hidden gem. the owners, philippa and pete, spoilus roen over a few days and puexercising into a whole new dimension byaking us ouon beautiful hikes and cycling adventures on routes we would never have found if we were on our own.the accommodation washe mosaesthetically pleasing and comfortable we hadhroughouour month long roadrip in nz (and we stayed in many places - some  star). beds were super comfortable andhe rooms lefnothingo wanfor.philippa cooked lovely healthy meals and pete is an experienced, knowledgeable and very inspiring coach who made ourraining so much more fun.i cannorecommendhis place enough and only wish we had pete & philippa closero home so we could make ian annualraditiono staroffhe new year withhem.","joy","positive"
"2","so peaceful,he silence is deafening! this stunning property is situated in a well elevated position abovehe very beautiful whangaroa harbour. the house is abouhree years old, and has been finishedo a high standard with greadetail, which terry designed himself. we had use ofhe weswing, which has greaviews from bothhe bedroom and also fromhe deck, which is equipped with very comfy bean bags, orhe sublime cantilever hammock, which was always a raceo occupy! terry is a very gracious and amiable hoswho was full of greaourissuggestions, buahe sameime was exceedingly respectful of our privacy. wehoroughly enjoyed ourime here, and would highly recommend ifor anyone who wanted aruly private and peaceful getaway in an absolutely beautiful parof new zealand.","anger","positive"
"3","rainy arrival in new zealand buwonderful accommodation with fabulous views when rain stopped! very warm welcome from cindy with helpful essentials in fridge and cupboards. the house is delightfully comfortable with interesting arpieceshroughout. we enjoyed dips inhe pooloo.","joy","positive"
"4","cindy and al were such lovely hosand with such an amazing propertyoo! the gardens can only be described as aropical paradise,he views were amazing and insidehere was everything you could possibly need. would absolutely recommend!","surprise","positive"
"5","whenraveling with our family ( adults), ialways makes more senseo do a vacation rental comparedowo hotel rooms. made a couple such reservations for our  weekrip andhis was definitely our favorite place;he perfecendingo a remarkable visit. russell is a long way from wellington, buwell worthhe drive…despitehe heavyraffic around auckland.while iendo go a bioverboard when icomeso accommodations on familyrips,his property was well worthhe price inerms of location/view, proximity, solitude, and an absolutely stunning home. wish i had stayed here for morehan  days. owners are responsive and pleasant; bedrooms, kitchen, baths and decks are expansive, and russell is jusso peaceful i could envision living here. you may never geo new zealand again, soreayourself and family, you will nobe disappointed…….thank you trip advisor for another grealisting.","joy","positive"
"6","we, a group of , stayed atapeka del mar over  nights whilsfishing inhe bay of islands. we were mehere by clive who had some cold beer on ice and small snacks which were moswelcome afterhe four hour drive from auckland. we were shown aroundhe house and all its offerings in a shororientation. the house is very clean and well equipped with everything you need. the outdoor deck, modern audio/visual equipmenwith reasonable wifi was also great. the beds were very comfortable and being ableo spread ou(some snorers) was a bonus. the absolute beach frontage was fantastic with use ofhe beach on several occasions. outdoor equipmenwith kayaks, whilsnoutilized, is available. clive provided us with local information aboucafes, restauranand aractions. would definitely recommend.","joy","positive"
"7","clive,whaishereo say! the property is amazing. clean, perfeclocation and incredible views and accesso russell. wehoroughly enjoyed our stay. simply cannowaio return in . amazing place forhose reviewing, clive is greaandhe property is tops! ta clive....chrisusa","surprise","positive"
"8","we stayed atapeka del mar for a few days inhe july school holidays with our five children (, , ,  & ) and our dog, rango. evenhough irained mosofheime, we had a really wonderful family holiday. there were lots of dvds and games, andheeenagers even did a jigsaw puzzle (never seenhem dohabefore!). such a beautiful outlook and seing. musbe stunning inhe summertime. my husband and i wenoufor a meal ahe duke of marlborough -otally recommendhis restaurant. husband reckons iwashe bespork he has ever had. three fish were caughfromhe dingy, jusouinhe harbour ... and in only  minutes! clive was an exceptional holiday ""landlord"" and phoned us on arrivalo make sure we were seled in okay. really appreciated hishoughtfulness. we will mosdefinitely be back.","surprise","positive"
"9","pip and oliver righfromhe get-go made us welcome withoubeing over bearing, we are very independenself driveravelers. pip and oli havehe balance jusrighre hosting, allowinghe gueso dohere ownhing, excellenrecommendations are available when requested.","sadness","neutral"
"10","greaview greahouse. we stayed  nights and had a very nice experience. the house is beautiful and complete and jusa few stepso reach a privetebeach. darem was very kind and for sure we recomendhis house.","joy","positive"
"11","the landscape is incredible aparoa bay andhe views fromhe coage areruly breathaking. the coage feels very secluded and is greafor an escapeohe countryside withop class facilities. ariane and family are very kind and hospitable and looked after us very well. can'waio come back and visiagain!!","joy","positive"
"12","we recently ended our month long vacation with a stay ahe blue oasis in russell, new zealand. leme sayhaiwas a perfecendingo a fabulousrip. the blue oasis is a lile biof paradise. the property,he accommodations,he view - need i say more. we didn'wano leavehe propertyo venture out. siing onhe deck was like siing onhe ocean. you can hearhe kiwi birds cooing anigh- wonderful, wonderful. we can'waio go back for another visit.","joy","positive"
"13","russell is an iconic destination in new zealand with historic buildingso visit, beautiful beaches and daily boaripso see marine life and islandso explore. the gables waterfronapartmenishe perfeclocation for visitors: seconds fromhe wharf,he historical buildings andhe many restaurants and bars. the apartmenis spacious, supremely comfortable ....... buhe wow factor ishe view ofhe bay andhe wharf.","joy","positive"
"14","after a long flighfromhe uk andhe hustle and bustle of auckland, powai ishe perfecplaceo slow down and appreciate new zealand's simple life.powai is an easy drive from auckland, and once you starfollowinghe dirrack you begino gean idea of whais in store for you. the distance fromhe main road meanshere is noraffic noiseo wake you up, only bird song andhe smell of coffee. if you are up inimehen watchinghe sunrise fromhe deck (or your bed) is prey special. if you are a nature loverhenhere are plenty of birds, plants and fruireeso spoinhe garden. you'll find plenty of books aroundhe accommodationo look uphe local wildlife, or askhe hosts cath and john who will help you with anything from bird watching, fishing spots orideimes if you wano geouonhe kayaks.the facilities are morehan ample if you wano cook for yourself buhe evening meal and breakfashahe hosts prepared were delicious. i found powai very well positioned for exploringhe north island, stayinghere onwo separate occasions during my visit. as mentioned iis jus minutes from auckland, waipo cove is a stunning surf beach abou minutes east, andhe bay of islandsohe north is both a beautiful and a historic parof new zealand. whether you are a kiwi wanting a break for a few days orravelling from overseas you will have a very comfortable and relaxing stay apowai lodge.","joy","positive"
"15","you gewhayou pay for, andhen some. a really nice, wellhoughouspace, fantastic large courtyard, a few steps fromhe beach,hais whayou've paid for. the 'andhen some' is a nicely stocked fridge, fresh free range eggs inhe kitchen, fresh bread, a good bowel of fruit, nice bathrobes, bathowels and beachowels etc. for ushe owners wenabove and beyond, we booked forwo nights (fri, sat) buvery bad weather stopped us from going onhe friday, as no one was in onhe sundayhey offered ushanighif we wanted i- jusshows you whakind of peoplehey are! excellenstuff.","joy","positive"
