"","text","emotion","polarity"
"1","my wife and i wenwith our nz friends on a kayakouro abel tasman. we were paired with our guide, shak (nosure if i⊙m spelling his name correctly) who really made our experience. he had an excellensense ofhe ability level of our group andailoredhe dayo match. our group was small (jushe four of us pluswo others) and so we felwellaken care of by our guide. the lunch was excellent. we were also ableo modify our plano allow uswo hours of hikingo apple tree bay, where we were picked up byhe ferry, instead of being picked up aanchorage bay where we had been dropped off onhe morning. that⊙s a greawayo add some hikingo your day and isn⊙oo challenging. your legs will also appreciatehe exercise after a few hours of paddling.","joy","positive"
"2","friendly and competeninstructors, fair prices, good equipmenand a very nice landscape! kaiteriteri kayaks is highly recommended","joy","positive"
"3","we didhe full day hearof the park guided kayakrip. started with a scenic cruise followed by an unguided walk along coastalrackshen a guided kayak with john from canada. john was carefulo understand each persons abilities. a very responsible fellow who did a greajob. recommendhisrip if you wana lile experience of everything.","joy","positive"
"4",".....i'm glad i speniwith kaiteriteri kayaks. the scenery is so stunning. the beaches arehe besihink i've seen inhe world and withouhe hoards ofourists. we were fortunate withhe weather and sea conditions. the seals were lovelyo watch lying onhe rocks and our guide koha was a really pleasanpersonoalko and she was full of interesting information abouhe area and ihistory. our other softly spoken guide gaybe was also a lovely fella and greaguide! they both clearly loveheir jobs, unsurprisingly! the provided lunch was veryasty and mosquito bay where we stopped for lunch washe nicesplace ever! this is a musdo inhis beautiful area!","joy","positive"
"5","weookhe day long royale with cheese kayakingriphacovers over km. iwas an amazing day, even with armshahurfor days after! breathtaking views, fur seals close enougho smellhem, picnic lunch, lovely lile group,he works.would definitely do iagain, buhe onlyhing i would likeo poinouishahoughhe website says ""no experience necessary"",hat's nostrictlyrue. learninghe ropes is easy enough, buyou really need a loof stamina!","joy","positive"
"6","wena fewimeso kaiteriteri beach and had a fantasticime everyime very clean small beach bunovery overcrowded either . nice placeo eaa shorwalk awayoo good alround placeo visistunning nz aits best.","joy","positive"
"7","this beach ishe departure poinfor wateraxis servicing abel tasman national park. there is ample parking, a playground, and free publicoilets. the beach was extremely quiein winter with more seagullshan people. views acrosshe water were prey early inhe morning. the beach is very clean. picnicables are available and shops and restaurants in kaiteriteri are jusa few minutes walk. the beach is probably more crowded in summer. the water is calm even withhe winds.","joy","neutral"
"8","there's so many beautiful beaches closeo kaiteriterihaare so much beer. kaiteri is wayoo crowded as unfortunately a loof wealthy families from christchurch flock over every summer. it's more of a fashionable location, where you would goo be seen.i preferhe surrounding beaches such as stephens bay & breaker bay.it's beautiful in winter however, beforehe crowds move in. october-november is my preferredime, as you can swim, buit's nowhere near as busy as inhe summer.","joy","negative"
"9","the beach is a lile slice of heaven⊦ very niceo walk on, friendly people everywhere you go and greaviews in all directions.","joy","positive"
"10","in and aroundhis beach was beautiful. make sure youakeheimeo gearound both sides ofhe cove. depending on youriming you may be ableo geouand aroundhe rocks bube mindful ofheides.....if you geouhere you may be swimming back :)","unknown","positive"
"11","beach and sea wonderful, with good and fasrestaurants adjacent, bubacked by a vast caravan park, which detracted fromhe ambience ofhe foreshore","joy","positive"
"12","golden sand, interesting rocks and swell seashells makehis beach an idyllic placeo while away an afternoon. the beach park has a very nice restroom facility andhere's a greaview up a stairway of sortsoheop ofhe hill. we also enjoyed a scamper onhe huge rocks and a close look ahe seashells, often a rarity on nz beaches.","joy","positive"
"13","iookhe longer routeohe area and iwas so peaceful and enjoyable! the sheep keep you company for a shorparof iand i found myself apologising forramplinghroughheir home.the beach itself was magnificeni washere on my own so had a chanceo sidownake inhe view and reflect. marvellous!!","surprise","positive"
"14","spoilfor choice of beautiful beaches inhe nelson/tasman bay region. bukaiteriteri is one ofheop ones & very popular withhe locals andourists alike. easyo access, good parking (generally).","joy","positive"
"15","lovedhis beach. greafor kids of all ages. nooo packed aall and ifhe kids wana break from swimminghey can pop acrosshe roadohe resonably sized, fenced off play area. shop located opposite as well for an ice cream or cool drink!","unknown","neutral"
"16","unexpected beauty of a beach. lovedhe rock formations and quainown righonhe beach.","unknown","negative"
"17","excellencruise up coasof able tasman national park. cruise stops amany beaches withhe option geing offhe boaandaking a hike. you can catchhe boabackohe main harbor ahe end of your hike","unknown","negative"
"18","a fabulous wayo sail uphe able tasman coasstopping ainteresting historic and nature spots, especially hearinghe bellbirds singing magic. very comfortable on board and a good amounofime onhe beach for lunch and explore before back sailing again. thankso our captain tim who looked after us on board and land staff, greacommunication with rebookingo. would definitely go again or share with visitors*****","joy","positive"
"19","we bookedhisour because wehoughiwould give us a good impression of abel tasman np and also enable uso walkhroughhe native bush afterhe cruise. there wasn'a loof information giveno us whilson board although wildlife was pointed ouand also some ofhe special islands and features e.g. spliapple rock. unfortunatelyhe day was miserable and as we startedhe km walk istartedo rain and continued steadily allhe resofhe day. this coloured our appreciation ofhe area and also our feeling abouabel tasman sailing adventures. we had looked ahe weather forecasand knew iwas expectedo rain early afternoon so i ranghe company and said wehoughwe should cancel. the girl saidhaiwas goingo be fine until late evening and because we felshe would have upo date weather information weook her advice and continued withheour. i also asked abouwhao wear and she said walking boots were noneeded andhain facshe had worn flip flops when she did iso i jusworerainers. this was a mistake - walking shoes/boots are definitely needed. iis a long walk on uneven ground which is made worse inhe rain. i am sure in lovely weatherhis is a good day oubuunfortunately we didn'feelhaonhe day we didherip.","joy","neutral"
"20","weook a wateraxi ouohe anchorage stopping onhe wayo see spliapple rock and some seals withheir pups. aanchorage we wenfor a walk of around  / hours around pihead. the path is well defined and has a few steep climbs bunooo hard. views over anchorage and tepukatea bay are stunning fromhe heads. mosofhe walk is in very nice bushland with birdsong. we gobackohe beach inimeo eaour lunch aboardhe catamaran which was moored onhe beach. the meal was a wrap, an apple and a cake washed down with some fruijuice.then we sailedo pinnacle island and intohe mouth ofhe falls riverhen a slow sail backo kaiteriteri.the master ofhe catamaran was very pleasanand informative (as washe wateraxi driver).the ctamaran was spacious for around  people, buiis very exposedohe lements, with no real cover fromhe sun or wind. i would recommendhayouake a ha(hadoesn'geblown off) some sun cream and a wind proof jacket.therip we wenon was a package and coswithhe meal around nz$ per person, so iisn'a cheap day out, buiwas a memorable one.","joy","neutral"
"21","i didhe full day sailing and iwas juswonderful! we had nice weather and wind. the lunch which was included could have had a soda or a bole of water buotherwise everything was quite perfect. on our returnrip we sailed passome amazing lile beaches, iwould have been coolo have a shorbreako swim somewhere. there was a possibility for swimming aour lunch breakhough.","surprise","positive"
"22","ihaso be said you'd go a long wayo find any area, or beach more beautiful inhe world. dave's coffee cruise is an unmissable experience. your hosis endlessly entertaining with his (tall?) stories abouhe area andhe people who inhabiit, and his hobeverages ain'jusa cuppa instancoffee or builder'sea, buseriously good designer blends. when you stop asplirock do not misshe opportunityo swim overohe rock and have your picaken, or misshe experience of shoals of fish circling around you (in a good, nosharky way).","joy","neutral"
"23","ihaso be said you'd go a long wayo find any area, or beach more beautiful inhe world. dave's coffee cruise is an unmissable experience. your hosis endlessly entertaining with his (tall?) stories abouhe area andhe people who inhabiit, and his hobeverages ain'jusa cuppa instancoffee or builder'sea, buseriously good designer blends. when you stop asplirock do not misshe opportunityo swim overohe rock and have your picaken, or misshe experience of shoals of fish circling around you (in a good, nosharky way).","joy","neutral"
