"","text","emotion","polarity"
"1","as prey much complete beginners and as someone with complicated health issues we were a biapprehensive buour guide amber was incredible in all respects and we hadhe mosfabulousrip around some ofhe beautiful bays ofhe abel tasman national park.","unknown","neutral"
"2","if you are inhe abel tasman nationalpark, i simply can recommend,hayou step in here and do aleasonerip. i didhree ofhem, spliapple classic with meg, a shorbugreaone, hearofhe park (cruising, walking and kayaking) with marc and lasbunoleas(after recommended and suggested by meg)he astrolable explorer with kyra. all guides were awesome, alsohose who were nokayaking with me, superfriendly. i felotally welcome and enjoyed every single minute withhem. thank you very much,hayou changedhree normal days intohree extraordinary ones and specialhanks for your farewell. i will do some advertisemenfor you with iomorrow in picton. thanks again and i hopeo see on my nexnew zealand trip again.","unknown","positive"
"3","we would likeo commend care a inhe way she managedo keep us endlessly entertain with her humor which helped us feel safe as we aren'he mosconfidenpeople onhe water. also would loveo givehagirl a shououon whaa cool life she is living and whaan incredible bubbly personality she has. cheers care a!!!","joy","positive"
"4","big shouo alex and marcus, you guys were awesome!alex was our guide and marcus a junior guide (we should have given him l plates). we had a loof fun with both ofhem andheir knowledge was impressive.i wenon my own and didhe awaroarip. this is apparentlyherio every guide wantso do and iis stunning. i won⊙spoil it, buwe saw seals, starfish, rays, swam in crystal clear water and dipped our heads under a fresh waterfall. all with lunchhrown in.i was one ofhree people, and we had a blast!well worthhe extra few dollars!!","unknown","positive"
"5","hugely enjoyedhe full-day astrolabe explorerour with aaron as our guide - youake an early morning wateraxi ouo anchorage andhen spendhe day kayaking alonghe coasand aroundhe islands backo kaiteriteri. aaron knows an incredible amounaboumarine life as well as local history and mythology - and is passionateo share iall with you. he was fun, laid back bualso very safety minded. so many highlights bua surprising one was learning howo hitch a ride onhe wind by bringinghe kayaksogether and unfurling a sail above uso speed acrossheranslucengreen sea. a packed lunch is provided as well as all equipment, including a dry bag for your camera. thanks for an excellenday, aaron!","surprise","positive"
"6","my wife and i had a wonderful dayoday withhe hearofhe parkrip. i have been a mountain guide for over  years so am very familiar withheype of work you do, having guidedhousands of people up rock and ice climbs all overhe world. i am writingo commend our guide, alex, who was simply superb. he is exactlyheype of guide who makeshe day well worthhe expense. his personalouch is lighand warm. he is very knowledgeable aboueverythingo do withhis area...geology, plants, wildlife, maori culture...etc...he made our day a superb one. he connected with everyone in our group and was available, presenand responsiveo everyone⊙s needs.in additiono being a climbing guide, i was also a school headmaster for many years and hired hundreds of educators duringhose years. alex is exactlyheype of person i was always looking for. you are very fortunateo have him representing your company.thanks again for a greaday and for aerrific guide. everyone representing your companyreated us so well! richard from moundeserisland, maine.","joy","positive"
"7","we had an awesome full day experience with kaiteriteri kayaks! firstly, aaronook us for a kayak around spliapple rock which was greafun and he was very knowledgeable and friendly! wehenookhe boao anchorage passing numerous seals around adele island. oncehere we didhe pihead lookoulooprack before spending someime onhe beach and returning onhe boat. ourour also included returnransfers from nelson. thanks for a greaday ou- really good value for money!","joy","positive"
"8","our guide scarlewas greain how she gave us direction andhe overview ofhe kayakrip. iwas a magnificenday, and we gently paddledo spliapple rock and back before a cruiseo anchorage for a walk and swim. weather was greawhich addedohe overall greaday","joy","neutral"
"9","the onehing in kaiteriterihayou cannomiss doing. we hired a kayak fromhe kaiteriteri beach, and kayaked allhe wayohe spliapple rock and back. the staff (dan ihink iwas) was amazing and so knowledgeablehahe made us very comfortable with whawe were signing up for. we wereold  hrs is a goodimeo go allhe wayo spliapple rock and back buweook our ownime inhe double kayak and alsoook a good long break once we reachedhere. we gooffhe kayak, spensomeime ahe bay andhen made our way back. itshe beswayo see spliapple rock... jusabou-kms return buwell worth it. make sure you carry a pair of shorts and a lighhin jacket.","joy","neutral"
"10","we didhe full day astrolabe explorer kayakingrip and had a blast! mitch and amber were are guides andhey were great, knowledgeable and funo be around. we were extremely lucky and experienced dolphins on ourrip which was prey special. i⊙d highly recommendhisour","joy","positive"
"11","my partnerook me here for my birthday. firswe started off withhe kayaking in awo person kayak - our guide, ciara, washe mosawesome energetic guide. she kepus entertainedhe whole morning with jokes and stories. even makinghe safety briefing entertaining! thank you.the kayak itself was lovely and was niceo spend someime onhe beach by spliapple rock - we were even provided morningea. after kayaking weookhe water cruise ouo acourage and did an independenwalko a bay recommendedo us by ciara. iwas lovely and quiehere and we enjoyed our afternoonhere. we wereaken back byhe wateraxi. the company even picked us up from our motel in nelson inhe morning and back inhe afternoon. highly recommend. greacompany, staff and beautiful scenery.","unknown","positive"
"12","my family and i had a wonderfulime kayaking abel tasmanhrough kaiteriteri kayaks! we rented double, unguided kayaks andhey did a fantastic job educating us and making sure we were very preparedo go ouon our own.visiting spliapple rock, going into caves andhen resting on our own private beach before heading backo return our kayaks was awesome!!! i highly recommendhis company! super friendly, fun and very professional!","joy","neutral"
"13","we had a very greaday kayaking with our guide john moriss. very good organisation. equipement, safety instructions, comments abounature, lile plays withhe canoes. aits best. also a gluten free meal for picknick was no problem. perfecime managemenfor arrive and departure withhe boashule. and a lovely crue on board. we would do iagain, when we come back. sometimes..... annee, silke, bernd and werner from germany.","joy","positive"
"14","i don'speak english like a native iwas hardo understandinghe accented , buhanks forhe kind explanation. he is a very cheerful, jocular man iwas a pleasure being with him i wanohank gabe i would definitely recommend it","joy","positive"
"15","didhe spliappleourhis morning- lovely weather and perfecour for young kids (ours are  and ). john a  star guide, made us feel very safe bualso had a greasense of humour. % recommend.","unknown","positive"
