"","text","emotion","polarity"
"1","i washe only group of hahad initial reservations aboupaying so much of a kayakingour north alonghe coasof able tasman. buhe adventure was so worth ihai never once regreedhe expense when we seoff. unbelievable views, greainterpretation by our groups' guide, fantastic photos of sea lions, and nothing quite like i've done in any destination inhe past!we hopeo be back sometime soon!","joy","positive"
"2","everything was well organised which secured us, especially when we have children. our guide invited us forherip by a respectful prayerohe land andhe elementso have a safe journey for all. we appreciated it. iwas like a connection withhe land from a deeper and inner aspect. we song, we laughted, we swam, we discoveredhe beauty ofhis coast. nexime, we willakehe optiono stay for a few daysrip. thanksoheeam","joy","positive"
"3","firstly i wano commend kim onhe greaemail communication helping me organise ourrip. we were a family of four ( kids &y ). we stayed aawaroa prioro our day kayaking so walked overo onetahuti beacho meeour guide meg and other kayakers. we were blessed withhe besday weatherwise andhe water around tonga island was unbelievably clear. plenty of seals and a few blue penguins. meg was a greaguide with lots of info and stories ofhe park. lunch and a swim abark bay was perfecandhe sail in from pinnacles a bonus. a greaday all round !. i would highly recommendhis business for a funime inhe abel tasman park.","joy","positive"
"4","wenhere in peak season, we expectedhe areao be very busy buiwasn⊙bad aall. calledhem inhe morningo book a guidedour and we goa slofor a pm start. very friendly staff,hankso our guide, jayden whoook us ouohe famous splirock. the double kayaks were absolutely awesome, we couldake our beach gear with us, dry bags were provided. the sighwas absolutely stunning allhe way, and jayden kepus entertained withhe differenmaori legends. had a greapicnic ahe bay, and came back. we loved ourime and will be back.","joy","positive"
"5","we had an absolutelyhrilling experience when weookhe kaiteriteri kayakour in abel tasman. we golucky as we werehe only ones who bookedhaday (as we were closeo christmas), and goa privateour from our wonderful guides - dan and meg. they made surehawe enjoyedhe experience, pushed us only as hard as we wanted, and kepus well fed as well :). we kayakedhe seas, saw lots of seals (one even hunting an eel), learnhe history ofhe park, foughagainshe winds and did everything an adventurous naturerip could give us! iwas jusamazing and worth it.","anger","positive"
"6","we bookedickets for  persons for kayak and a ⊜taxi boat⊝o saile uso a beach intohe abel tasman national park where you can jusrelax or hiking insidehe park. the kayak is really nice, iincludes allhe safetyoolso sporand around h of paddling until a beach where iis a famous rock called ⊜apple rock⊝. inhere you chill, you may goo a caves ifheide leyou in,he guide offer you coffe,ea and snacks. the guide we had, keira, was superfriendly and she explained us manyhings. after kayak weook a boahasailed uso a beach inhe middle of abel tasman national park where we hiked for almoswo hours. inhe boahere was a guidehaexplained usmanyhings abouhe parkoo and you see seals and, if you are lucky, a very lovely dolphins. total cosnzd","fear","negative"
"7","i was lucky enougho havehe opportunityo joinhe kayak seals and cruiseour, a full day option involving kayaking and ferry rideo anchorage bay for a self-guided walk of approximatelywo hours and a half(the walk) . the meeting poinwas directly onhe beach @kaiteriteri. i was welcomed by kim and allhe guys and i was introducedo our guide forhe day, alex. i should sayhaahaime i had already had a kayaking experience, in another amazing place in new zealand, bualex made surehaeveryone(iwas eighof us inhe group) was comfortable kayaking and he briefed all of us onhe possible safety issues we may have encountered on our wayo spliapple rock in tasman bay / te tai-o-aorere. kayaking on our wayo tasman bay was rather smooth andhe weather wenfrom overcasinhe morningo amazingly sunny on our wayo spliapple rock, andhe firsleg of was almos""wave-less"", whilehe return leg was a lile rougher . there are manyhingshacould be said abouhe kayaking experience, how friendly and knowledgeable alex andhe wholeeam @kaiteriteri kayak was, bui am quite surehaiwon'pay any justiceo allhe people involved. ahe end ofhe kayaking part( meeting onhe beach @kaiteriteri and return @ around ) we had approximately half an hour for a quick lunch/snack and we hopped onhe ferry by @abel tasman sea shule, and an amazingly friendly, funny, knowledgeable and safety-aware crew ferried uso anchorage bay. we werehoroughly explainedhe viable options withinhe pick-upime() and iookhe walko cleopatra's pools, which is quite famous forhe natural waterslide created by water and stones. iook abouwo hours and fifteen minuteso walk back and forth, a bush walk with a couple of muddy spots buquite suitable for people with average fitness. we werehen picked up @anchorage bay and on our way back, juslike on our wayo anchorage bay,he crew sailed quite closeo whai believe is adele island for some amazing seal spoing. we were back aaround , after a full day asea, or in a piece of paradise which seems way more appropriateo me. i wish i could have given  starsohe guys @kaiteriteri kayak and @abel tasman sea shule for many reasons:i could mentionheir friendliness,heir knowledge,heir safety awareness,heir greaway of being funny yeextremely professional bui would likeo focus on onehinghai keprepeating duringhe whole review:hey jusintroduced meohe piece of paradisehahe able tasman national park is, and i will always be grateful forhagrazie ragazzi/e","joy","positive"
"8","we did a family friendly kayakingouro spliapple rock. our guide alex was fantastic. havinghree children, one of our children weninhe double-kayak with alex on eachrip andhey loved it. we learna loabouhe region duringherip. we enjoyedhe beach picnic we had and exploring some beach caves. the location is stunning andhe kayaking was easy enough for children of , , and o enjoy. very memorable experience!","joy","positive"
"9","we had a small group which included my family and my partner. john our guide was fantastic - a lovely canadian guy who was nice andalkative and really friendly. i really lovedhe variety - we kayakedhrough a small cave, passpliapple rock, and eveneamed upo pua sail up onhe way back! allhe while we goo enjoyhe lovely scenery and beautiful sea. highly recommend.","joy","positive"
"10","we didhe kayakrip called awaroa adventure, which wenfrom awaroao tonga bay. our guide, dan, was great! he showed us lots of nice spots alonghe way, and was friendly, helpful, & flexible.there wereons of seals, including babies, swimming around and puing on a show for us. we visited a lovely lagoon and tonga island. looking ahe area covered onhe map, i initiallyhoughherip mighbe a lileooiring, however iwas no problem. youake shorbreaks when looking around, plus stop for lunch. highly recommend if you wano see awaroa, tonga and seals.","joy","positive"
"11","my friend and i wenonhis kayakrip a few weeks ago, bui really wano recommendhis for eveyone! weook 'the hearofhe park' experience, which is fun forhose who lovehe walk and forhose who likeo kayak.firsyou go on a fantastic walk inhe foreswith greaviews ofhe sea and beach, anoon john welcomes you with a greapicnic onhe beach andhen you go on an adventure asea withhe kayak. allhis is well supervised by our fantastic and enthousiastic guide john from cananda. iwas my firsexperience on a kayak inhe open sea, bui felsafe aeverime! thank very mucho john and his crew, we loved it!! merci à vous john!! isabelle(belgique)","joy","positive"
"12","firsof all we had a greaguide john from canada. wenand didhe $ hearofhe parkour which involved a walk inhe bush, lunch and a kayak (with a boaransfer either side). dueohe lowides we had a slightly shorter walk ashey couldn'land wherehey normally do. half a day kayaking was enough for a novice as is quite hard work. johnold us abouhe area andook us into a lagoon. we saw seals, cormorants and paddled around. yes iis quite expensive buworth it. would definitely recommendo people!!","joy","neutral"
"13","firsi wano say we had an excellenkayak guide john from canada! shououo him! heakes his job and safety seriously, buhe made sure we had a goodime.my disappointmenis withhe advertising fromhis company versus whayou get. we didhe hearofhe parkour for $ each. ""enjoy a scenic cruiseo onetahuti beach"" this is noa cruise. iis a boaaxi. my husband pointed ouspliapple rocko me! they didn'mention it, nor poiniout. onhe way backheaxi did poinousome seal pups. ihoughwe would be geing information onhe park and having interestinghings showno us. we have kayaked a loand we hiked all overhe south island so reallyhis was noworth our money. i didn'findhe hike anything outstanding comparedohe resofhe island. iis actually very dry, no""lush"". we could have hiked on our own and kayakedo spliapple for much cheaper.","joy","negative"
"14","ashleigh was a greainspiration. she gave us ahorough lesson and all four of us were offo see spliapple rock on awo mile paddle. iwas beautiful, fun and invigorating. iwas a favorite activity. twoo a kayak was a loof fun. i controlledhe rudder, and we both paddled, visited caves and wenaround kaka island.","unknown","neutral"
"15","we had an amazing day with our guide dan. explored  estuaries and a sea caveas well as seal observing atonga island. dan gave us lots of interesting historical information and was a friendly and engaging guide. we couldn'have asked for a beer day. thank you dan and kaiteriteri kayaks.","anger","positive"
"16","had an awesome guide on my firsbig kayaking experiencehanks tony. therip covered some amazing views and scenery andhe seals ononga island were a bonuswould definitely recommend","surprise","positive"
"17","greadeal , we goa sit-on kayak and a stand up paddle board for nz$ for an hour. the bay was calm,ide was coming in, and we paddled all around and exploring nearhe rocks on either side. staff was friendly and easyo deal with and helped patientlyrying on kid-sized life jacket. even kepour shirts and jandals in separate cubby storage for uso collecon our return. easy going, laid back, no fuss.","joy","positive"
"18","greakajakour with a loof beautifulhingso see onhe way - seals, birds, lagoons, caves, beaches... definitly a highlight: ""sailing"" with our kajaks across a bay!!! very special! small group, greaguides, clean gear, nice lunch on a beach and cookie-time severalimes onhe water. a perfecday, we will always remember! specialhankso our guide john for allhe beautiful pictures :)","unknown","positive"
