"","text","emotion","polarity"
"1","closing forhe seasonodayhough. hopeo see you nexyear guys. bring you own cup - savehe planeand c.","unknown","negative"
"2","grealile coffee stop. really likehe whole ⊘choose a mug⊙ scenario. lovely staff who greayou with a smile.noo be missed.","unknown","positive"
"3","if you wana healthy breakfasbefore your day of exploring or kayakinghis ishe place. excellencoffee and healthy smoothie bowls with loads of fruit","unknown","positive"
"4","we had dinner herewo nights in a row. the food was exceptional! we are stillalking abouseveral ofhe dishes we enjoyed.","unknown","positive"
"5","weurned up withoua reservation and half an hour beforehe restauranopened. buhey were very kind and accommodating and gave usheable we wanted (the besone) andhe service was greaand very quick. food also was amazing, highly recommendhe veggie burger. we had a greaevening and if you are in kaiteriteri make sureo visihis place.","joy","positive"
"6","this restauranis well worth visiting. we are novegetarians buwere so impressed withhe menu and quality of food- absolutely delicious. the service was outstanding andhe view was stunning. iis obvioushahe staff love whahey do andhe aentiono detail was very much appreciated. the breakfasselection was plentiful (the besbircher muesli ever!!) and a greaselection of herbaleaso choose from.","joy","positive"
"7","my husband was skeptical as iis a vegetarian restaurant, buwe absolutely loved our dinner here. everything in my pictures was amazingly delicious, especiallyhe beets andhe lasagna. i seriously could eahose beets every single day. everything was fresh, creative, and beautifully plated.we also stayed akimi ora eco resorand ate here for breakfaseach day. they offered fresh breads, spreads, cheeses, fruits, granola, and juices. absolutely delicious!!service was greaandhe views are stunning as well! i would highly recommend!!","surprise","positive"
"8","i had a dinnerhere with my friend. a very nice place with good music inhe evening. spoke withhe owner whoold me a lile abouhe area. very nice surrounding, lovely beach and greaeasy walks aroundhe place. i will be keeno stay aheir lodge one dayoo.","joy","positive"
"9","thanks paige forhe awesome coffee before ourrip ouinhe kayaks. iwas delicious you had some amazing variety of coffee choices,urmeric for one, and lovely cakesoo!","surprise","positive"
"10","this ishe placeo eaand relax in kaiteriteri greafood available as well as a baro buy a drink watch some sky t v or spendime with friends and family. the staff is friendly and welcoming andhe prices are reasonable andhe food isasty.","joy","positive"
"11","as we were staying in kaiteriteri and wantedo dine outside,here were mímany options available. this restauranwas lesa crowded, buwithousea view. the menu is novery generous, offering mainly basic meals, buiwas quick andhe food wasasty. i had mussels which were delicious. the wine was good as well. normally we would nopick such a restauranfor a nice dinner, buiwas actually quite nice.","joy","positive"
"12","friendly staff. family pub. food was great, especiallyhe pizza! would definitely recommend and eahere again.","joy","positive"
"13","friendly staff. family pub. food was great, especiallyhe pizza! would definitely recommend and eahere again.","joy","positive"
"14","i booked aable. on arrival was shownoheable. i hado be carefulhahe leg of my chair didn'go down a drain. another diner even warned me! the food was mediocre, whishe price was average forhe area. my husband chose fish and chips and he's nofussy busaidhe side salad was all limp and he felihad been leflying aroundoo long.whilsin lile kaiteriterihe choice is nolarge,his is a place i wouldn'revisit.","unknown","negative"
"15","we drank here while staying inhe kaiteri lodge nexdoor with kiwi experience. the bar staff were very slowo serve us while we wereanning ahe bar waiting. even whenhere was no other customers around. there is a small windowo order from outside and i waswice completely ignored while standinghere waitingo order. the staff looked ame andhenurned around and served someone else. onhe plus sidehe drinks were cheap andhey had a musician play for an hour which created a good atmosphere","joy","neutral"
"16","we enjoyed our pubype meals here. kids meals good, pizza really good. outdoor parwith sporon screen a hiwhen needed. good relaxed family option in kaiteriteri.","joy","positive"
"17","a lile bichaotic, large busy bar with only a small baro serve so waitingimes higher, could speed up with some more staff andable service","joy","negative"
"18","excellenservice and coffee quality..milk wasn'scorched or coffee burnt. nice cosy fire on cold dark evening.","sadness","negative"
"19","inhe off-season,here wasn'much open adinner so weook our chance on whalooked like a bar. we werehe only ones inhere for dinner. the food was much beerhan we expected; wood-fired pizza and a salad. i had a lamb pizza which wasasty bumaybe a beer ideahan in reality as i foundhe lamb was a bioo rich byhe end ofhe pizza.","joy","positive"
"20","a nice beachfronatmosphere good meal andhey cheerfully served up a prey good flawhiteoake away on a busy saturday nighwhenhe staff probably would have preferredo be pouring other beverages.","joy","neutral"
"21","this is an excellenchoice when you wana change from self catering. service is good, choice is excellenand we really enjoyed our meal here","joy","positive"
"22","plastic processed pizza,astelesshin over iced shakes, and you pay quality cafe prices for collecyourself service. they're exploiting lack of choice in kaiteriteri - eaamotueka or bring your own food instead!","unknown","negative"
"23","good coffee buquite possiblyhe worsfrenchoasi have everasted, very basic food and service.","joy","positive"
"24","we've been visiting kaiteriteri for a dayrip and weno gone burgers for lunch.very nice staff, superasty burgers! we spenhe  min waitingime withhe kids ahe playground in fronofhe restaurant. definitely a recommendation","unknown","positive"
"25","fresh chips and fish, very busy mosofheime,he staff did well! over priced for whaiwas buan easy meal withoupaying restauranprices.","unknown","positive"
"26","ate herewo nights running whilsstaying inhe linked accommodation (recommendhe 'clover' room!). iwas so goodhe firsnighwe wenbackhe second. on a nice eveninghere is no where nicero eaoutside. plus you can byo with no extra charge andhe supermarkeis righacrosshe street. serviceop class, food jusbrilliant.","joy","positive"
"27","tucked away behind some accommodationhis restauranis very differenfromhe other outlets in murchison.family run and very welcoming iisotally charming and pleasant. the menu is limited buhe food excellenand well priced. byo beer and wine makes ieven beer value.definitely recommended","unknown","positive"
"28","the owners of murchison lodge recommendedhis placeo us, and we enjoyed ia lot. we goaable inhe garden nearhe chicken run which was greaand far enough away fromhe otherableso be private bunoseparate. the food was excellent, and something of a surprise for such a location, with fresh herbs being picked byhe kitchen staff jusin fronof us.staff were warm and friendly and we would happily go back again.","joy","positive"
"29","whaa greacafe in murchison. we stopped on way from pictono christchurch, i never expectedo have such a good lunch. super friendly staff, ⊘home cooked⊙ food efficienservice and amazing food! we enjoyedhe pizza, blt⊙s, huge cheese scone and delicious chocolate and zucchini cake. coffee was greaoo! tucked behindhe backpackers nexo service stationhis was a greafind and a good wayo recharge halfwayhrough our long drive","joy","positive"
"30","we had dinner here andhe pizza was really nice. noa long lisof choices buperfectly adequate. the staff were friendly and helpful. note it's bring your own wine.","joy","positive"
"31","plannedo have dinner here onlyo findhey were closed buwere offeringakeaway pizzas. we builour own pizza from a fairly long lisof ingredients -he end resulwas delicious. definitely be going back nexime we're inown","unknown","positive"
"32","greafood, good value and congenial host. pizzas and pastas pluserrific salads - byo wine & beer asmall corkage.","joy","positive"
"33","unusualo find a pizzeriahawas so good in a ruralown such as murchison. this place was recommended by our hosahe murchison lodge and iwas very good indeed. six of us wenogether fromhe lodge and created our own pizzashawere spoon. the restauranis a byo so we nipped acrossohe local  square supermarkeaccrosshe roado buy some wineo have withhe meal. a small corkage charge did lileo dampenhe enjoyable evening. iwas so enjoyablehawe did iall againhe second evening.","joy","positive"
"34","special place for real nice pizza orhe daily home cooked dish. i had lasagne with salad, was honestly one ofhe beslasagne i had in many years! staff was super nice andhe place isastefully decorated. full of character.","unknown","positive"
"35","i was lucky enoughoaste ali's food. she cooks so well. yummy, delicious, sumptuous food. my favorite ishe lamb curry. i'd eahere every day if i could. highly recommend!!! :-)","unknown","positive"
"36","wonderful service, food and atmosphere and awesome value. a slightly quirky seing with only ables so be sureo booko avoid disappointment. if you can'gea bookinghenheakeaway pizza is a must.","surprise","negative"
"37","the owner is an awesome cook,he place is very cozy andhe food was jusdelicious! certainlyhe besplaceo eain murchison!","unknown","positive"
"38","whaa grealile restaurant! we hado spena nighin murchison and were expectingo have a pub meal...bangers and mash or similar. on a walk aroundheown we noticed a sign for a restauranbehindhe local backpackers accommodation, evenhough iappearedo be aachedohe backpackers andhus potentially less excitinghanhe pub we decidedo checkhe menu....what a find!!he meals were excellent, extremelyasty and well presented; the service was great, and overallhe cowshed ishe besvalue for money we have experienced anywhere inhe south island ($. forhree courses and coffee p/p). we have paidwice as much a star restaurants in cities in nz and walked away disappointed. we recommend anyone who hashe opportunity visihis restaurano enjoy its fare.","joy","positive"
"39","quick stop for a couple of flawhites whileraveling buhe baguee screamed ouo beaken home. both were excellenand murchison is such a nice stop onhe way from nelsono greymouth.","unknown","neutral"
"40","i had spinach and feta quiche which was lovely. my partner hadhe vegetarian breakfaswhich a huge plateful and very filling. consisted of vege paie, mushrooms, onions, eggs, capsicum, pumpkin and more. very impressed and a greaalternativeohe usual bacon/eggs etc. the coffee was excellenandheea in a mug was perfect. greaservice by dedicated staff.","unknown","positive"
"41","sadlyhis once famous cafe has been sold &he new owners needo reviewheir customer focus. absolutely undrinkable coffee! why do cafes burnhe coffee!! all of ushrew our coffee away, would haveaken back if we weren'already onhe road. staff had gloomy faces, food cabinelooked ok until u ask for a savoury dishhaneeded heating,henoldhe kitchen is closed! the sign outside said open until pm &his was apm. we will nobe going backo our previously fave cafe withhese owners. whaa rip off i would rather give no stars","sadness","neutral"
"42","we visitedhis lovely converted garage a couple ofimes whilsinhe area , having had a recommendation from a local.fabulous coffee ,he large cup is only aboup dearerhanhe small :) a greavariety of cakes andhe pancakes for breakfasjusamazing.there is air conditioning so on a hosummers day you can gesome nice wafts.we'd recommend you visit.","unknown","positive"
"43","a quirky cafe with lovely woodenables and couches. slightly limited menu buhe date scones were delicious. blackboard menu and counter food. parking on street. righinown.","unknown","negative"
"44","a greawarm and cosy feel on a cold winters day greafood and coffee. highly recommended if ever you are passinghrough murchison","unknown","positive"
"45","very very delicious food and drinks. the salmon fish cakes and chicken burgers were lovely. very large portions and very friendly staff. thank you","joy","positive"
"46","we stopped for a coffee break on ourripo christchurch. the coffee was good and staff were friendly. comfortable furniture and a warm welcoming atmosphere. there is also a small area selling new zealand made clothing, scarves, hats etc","joy","positive"
"47","we had breakfashere andhe meals were huge. my vegetarian breakfascontainedwo eggs,wo pieces ofoast,wo bigomatoes, mushrooms,wo hash browns, zucchini, a kumara pay, some capsicum, onions and kumara slices. there was no way i could finish iall.lovely atmosphere early inhe autumn morningsoo -he fire was on andhe place was quiet.","unknown","negative"
"48","two couples quick stop for lunch on new sh route since earthquake in kaikoura. friendly staff, enjoyed lamb shank pies with kumara mashopping and beef pie. quick service, greafood. cleanoilets.","joy","positive"
"49","jusa lovely spoo hang in murchison. always greaasty food. hearty and wholesome. always my place of choice when we goo murch. thanks.","fear","positive"
"50","rivers ishe besplaceo stop in murchison. howeverhe service can be slow. good range of food andhe coffee is good. they are noopen all year and whenhey are openhe close early, which is unfortunate ashere is no place else inownhais any good. theyendo be busy apresendueo sh being closed and have been ableo puheir prices up.","joy","negative"
"51","whaa gem!! worthhe walko find it. food was delicious & wholesome, good coffee awesome muffin. all in all a greaexperience","joy","positive"
"52","we stopped inhe city and were encouraged by eye-catching banners so we stepped in. place was nice bucoffee was crap. cakes were quite expensive.","unknown","neutral"
"53","nice atmosphere, plenty ofables and room if busy. good variety of foodo choose from. was a bionhe pricey side for whayou gebuwithhe other choices eitherhe pub orhe bigourisplace wherehe buses stop, noa loof choice. would definitely stophere again for lunch onhe wayhroughhough.","joy","neutral"
"54","i stop here wherever i visimurchison. i enjoyedhe friendly wescoashospitality, greaservice and delicious food.","joy","positive"
"55","the cafe has a nice feel, nice furniture, i only had a scone andea buiwas good and from whai saw if other customers meals ilooked like food i would wanory.however iis onhe expensive side andhe service is noquick. so overall an average rating.","joy","positive"
"56","greafriendly service,excellencoffee a large selection of food. this place was really busy when we visited, buwe had our coffee and food delivered quicklyo urable.","unknown","neutral"
"57","greaplaceo stop for coffee or somethingo eawhenravelling between christchurch and nelson.a lile retro decor addsohe atmosphere of a spacious and comfortable cafe. a friendly welcome and good service addso a positive experience.we enjoyed a very nice coffee and muffin on our afternoon stop. will call again soon.","joy","positive"
"58","stopped in on a wet, cold day and so pleased we stopped here... fire roaring and cafeoasty warm.staff friendly and welcoming. lovedhe lamb shank pies which were served with aasty relish.would definitely stop off here again!","joy","positive"
"59","my wife and i stopped off for lunch ahis cafe en route from hanmero nelson. in a former life,he building occupied byhis cafe was presumably a service station, judged byhe large roof extending ahe frontage. iis a funky cafe with assorted collectables aroundhe walls, naturalimberables and a greaselection of both menu or cabinefood. staff are smiling, chay and offer greaservice. i particularly enjoyed a kumaraopped venison pie while my wife enjoyed a quiche with side salad. the coffee was also excellent. theoilets are clean and well maintained despitehe busy usage.","unknown","positive"
"60","this is an excellenrural cafe. the menu is extensive andhe coffee is very good. they have cabinefood and a blackboard menu. you can eainside or outside. we had greawhitebaifrier sandwiches for lunch. other options included quiches, soups and nachos. iis good wholesome food.","joy","neutral"
"61","i have been -imes over  years and i have always been pleasantly surprised byhe daily baked goods, salads, pies and sausage rolls. the coffees are nobad for a smallown either. definitely worth a pistop on yourravels.","surprise","positive"
"62","greahomemade food. large variety. all lookedasty. hadhe shank pie. full of meawith a mashed kumeraopping. followed byhe biggesafgan biscuiever had. yum. coffee was above average.","unknown","positive"
"63","we have enjoiyed stopping ahis cafe inhe pasbufound food and serviceo be below par onhis occassion. the giant cookies looked very unappetizinghey were jusso ridiculously big (no wonder obesity is a problem if people reallyhinkha ofhese is one serving) andhey were all burnaroundhe edges. the slice my husband had was dry and hard and definitely nodelicious and service was average - certainly nofriendly. iwas a very cold day andhe fire was niceo warm up byhough.","joy","negative"
"64","even if murchison is jusa ""passhrough""own for you onhe way further uphe wescoast, make a poino stop arivers cafe for a delicious home-cooked style lunch. a neon green painted converted petrol station,his eclectic-styled place has indoor and outdoor seating and was quite busy with bothourists and locals, old and young. homemade pasta ofhe day and huge delicious sandwiches were really great, also variety of fresh salads, and whalookedo be an awesome breakfasmenu. besreasono stop in murchison!","joy","positive"
"65","weno cafe on saturday  september for lunch. food washrownogether, poorly presented and badly cooked. evenhe coffee, usually great, was pitiful. have you changed hands or was ihe 'b'eam? oh andhe service, heavenshawas very rude.","joy","negative"
"66","this café is offhe main street, so you mighmiss it. we were glad we found i- food was good, staff were good and friendly - interior is rustic - only issue was people forgeingo closehe entrance door when coming or going, since iwas windy/cool.","joy","positive"
"67","the staff inhis place are wonderful andhey cook aruly delicious steak. ihoughabouifor days afterwards. lovely wine list, good beers, nice cakes and good coffee, plus a decenkids' menu.","joy","positive"
"68","recommended by laura andhe hostel in okarito and iwas grea- lovely food, good service and greaatmosphere. amazing whayou can do with an old filling station.","joy","positive"
"69","bad service. bad food. bad service. how iis ranked number  onrip advisor i don'know?!? a decencoffee was all i wanted after a long drive from nelson buno.... burnmilk and bier coffee.","sadness","negative"
"70","nice cafe, pleasanrelaxed atmosphere and friendly staff. good selection of food and cakes, i recommendhe carrocake.","joy","positive"
"71","we visitedhis cafe a few years ago and were looking forwardo returning when our journeyook ushrough murchison on th february. oh dear - whaa contraso our lasvisit. the person behindhe counter seemed disinterested, bordering on surly. we asked whascones were available. her manner suggestedhabeing asked was a nuisance bushe checked with a colleague. we saoutside wherehe people onhe nexable were looking aheir watches and geing anxious abouheimeheir order wasaking. our large, buotherwise unexceptional, cheese and bacon scones came quickly each with a small container of 'dairy blend'. we asked for some buer and wereold ""we don'have buer"". no buer? in new zealand! eventually, over  minutes later, after chasing, our coffees arrived. lots of visitorso murchison are juspassinghrough. perhaps rivers cafe doesn'haveo worry abourepeabusiness.","fear","negative"
"72","had a delicious meal here. service was excellenand cosnooo expensive. would recommendo all who passhrough or stop over.","unknown","neutral"
