"","text","emotion","polarity"
"1","looked forwardo my morning mocha. /. friendly staff. take your own cup and save c. refined sugar free slices are yum. near the beached whale opposite childrens playground.","joy","positive"
"2","the locals are happy and willingo sharehis lile gem open forhe summer akaiteri, page and her crew makehe bescoffee and food all made with love and served with a smile. seriously .... gohere and enjoy.","joy","positive"
"3","vegetarian restaurants can be extremely limited and mediocre abest.the views restauranstands ouas an establishmenhadoes nobelieve in mediocrity.forhose who appreciatehe lilehings, such as greaolive oil, homemade breads andhe freshesof ingredientshis place is somewhere you don⊙wano miss.the chef obviously has an amazing knowledge and a flair for blending ingredientso produce fabulous flavourful vegetarian based plates.even if your noa vegetarian,his restauranwill converyou and show how planbased food should be prepared and presented.aparfromhe amazing food,he view was breathtaking with aentive knowledgeable staff who ensured our experience was flawless.thank you for starting our south islandour onhe besnote possible.","surprise","neutral"
"4","for vegetarianhere was a huge amouno offero a non-vegetarian visitor. one ofhe besmeals i have had.","surprise","positive"
"5","we are novegetarians buquite happyo eaa non meadish. our meals were veryasty and filling. service was a lile slow buour evening view andhe bird activity inhe garden made up for it. also very good local wine choice. will return. ps. we stayed here and had breakfaswhich was also very good.","joy","neutral"
"6","we enjoyedhe vegetarian meals we had,hey were good sized meals andasty.we will definitely go back. the waitress was very goodoo.","joy","positive"
"7","we read good reviews from tripadvisor buwe felhahe choice and flavours were limited. the restauranis sewithin a resorand i am sorryhawe were noimpressed. the canadian waitress was a delight.","joy","neutral"
"8","food was excellent,he thai inspired kilsaka was delicious. bruscheao staralso excellent. restauranis ledown by a dull environment, dreary piped music and stolid decor. staff onhe other hand were brilliant. views on a good day would be greaand during summerhinkhis would be a lovely placeo eat.","joy","positive"
"9","nice food and lovely view, buservice was slow we waited a longime for water lealone a drink service","unknown","positive"
"10","the  of us had  nites akaiteriteri and our motel hosrecommended we book in and have dinners ahe beached whale restauran-he service and dinner meals were superb , so much we were looking forwardohe nd niteory another meal , generous servings, beautiful presentation and delicious - all meals came aonce . good selection of wines andhe service was excellen-hanks girls ! anthony (he owner ) gave us some impromptu entertainmenwith an amazing and enjoyable guitar and singing performancehahadhe place singing and dancing ( esphe welsh backpacker contingent) - greahour of fun ! would strongly recommendo all -hanks beached whale and staff !","joy","positive"
"11","we had a nice dinner here. this is a pub so iis noa fancy restaurant. we hadhe fish and chips andhey were excellent. the service was very good. we were ableo eaoutside which was nice.","joy","positive"
"12","good selection of beers including my favourite guinness, busy inhe summer so book and arrive onime. wood fired pizza always a good selection. fish and chip meal huge portion. double cooked pork ribs veryasty as ishe squid meal. anthony is a music master when singing. lots of kiwi locals. a lively atmosphere. i like it.","joy","positive"
"13","arrived abou: pm,his washe only eatery open ahaime. sadlyhe kitchen had stopped serving food buhey did manageo find a pepperoni pizza we could share. kaiteriteri is an earlyo bed place, beware, don'arrive late and hungry and withouyour own food!","anger","negative"
"14","lively american style bar with very good food. portions were huge so we had faro much! buhe fish and chips were greaas werehe pork ribs and seafood chowder. greabeers and staff very efficient. interior feels a bibarn like buvery buzzy.","joy","positive"
"15","grealocation on a wonderful beach well priced food and entertainmengood outdoor dining options and beer was awesomely cold","surprise","positive"
"16","this is a nice lile bar and restauranjusoffhe main roadhrough kaiteriteri. i'd recommendhe seafood pizza.","joy","neutral"
"17","we didn'mind havingo go ino place our order ahe counter and give a credicard ""because peopleake off withoupaying"", buhe calamari main a$ wasiny, spread over a big plate on badly wilted leuce. onhe other handhe lamb was good andhe environmenpleasant.","joy","negative"
"18","this place is a pub with beers, pub grub and pub staff. don'expecexcellenfood or excellenwaiting and you'll be jusfine. a biexpensive for whayou gehough.","unknown","positive"
"19","we didn'mind havingo go ino place our order ahe counter and give a credicard ""because peopleake off withoupaying"", buhe calamari main a$ wasiny, spread over a big plate on badly wilted leuce. onhe other handhe lamb was good andhe environmenpleasant.","joy","negative"
"20","this place is a pub with beers, pub grub and pub staff. don'expecexcellenfood or excellenwaiting and you'll be jusfine. a biexpensive for whayou gehough.","unknown","positive"
"21","heard goodhings online buour experience was noso good. waitress was awesome and always smiling bubeached whale needed more staff - one waitressryingo coverhe bar and restauranwhile serving and clearingables.foodookoo longo arrive, my fish was rubbery (overcooked?) andhe others were jus""ok"" ratherhan good","joy","positive"
"22","the chicken salad isn'$ worth. the size is ok buhe dressing isn'delicious. maybe a normal balsamico dressing would beaste and fibeer. andwo simple slices ofoast/breado eawithhe salad. atmosphere and staff is very friendly. cheers!","joy","positive"
