"","text","emotion","polarity"
"1","we were a large group () with a late booking. the staff looked after us extremely well. kids were fed quickly. food was really lovely look forwardo returning. thanks","disgust","positive"
"2","we had a relaxed meal after day on water. the meal was good value for money. fish was fresh and well cooked. the servings were a good size.","joy","positive"
"3","after cycling all day iwas a greachoiceo eaahe beached whale restaurant. a fabulous cold beer was on offer as well. fabulous fish and chips for our meal wendown areat. highly recommendhis restaurant.","unknown","neutral"
"4","the mealsook - minuteso come ouand onop one meal was forgoen evenhoughhe customer had orderedhe meal -hey puionhe wrongab. dumplings were average forhe price of $ - jusa vege mix with peas and carrots, no meat. noauthentic dumplings. order here if you don'mind slow service.","unknown","negative"
"5","relaxed outdoor dining area -indoor also. behind main beach area and seemedo be entranceohe back packers. buok for a lighmeal.","unknown","positive"
"6","it's nomyhingo write critics, busorry i hado do ihisime.i ordered ""mussels with coconut and chilli sauce"" as printed inhe menu, bui gomussels with peanut sauce and no chilli, and ididn'aste very good aall !!! ... buwhen i inquired abouhe substitute sauce i wasoldhis is ""the same sauce as always"". are you kidding me??? ps: i've been cooking forhe las years, i'm losonhaone... fortunately forhe staff (chef??? i doubit) i was invited by a clienso i didn'hing iwas appropriateoakehe maer further.","fear","neutral"
"7","we popped here for a late afternoon vino on arrivalo kaiterteri, grabbed aable outside which is oppositehe beach perfeclile spot. came here for breakfashe following morningoo, good selection & well priced menu.","joy","negative"
"8","wenhereo watchhe all blacks game and enjoyedhe atmosphere. asked one ofhe bar staff ifhey'd be showinghe premier league game a.. she said if we had a few people who were drinking and watching ishe'd puion. we gosome more of our friends (around  of us) who had a few beers waiting. when igoo .he owner decided he wantedo close up and we hado leave. really frustrating as after we finished watchinghe match aanother place we walked backo our accommodation besidehe pub andhe owner and staff were all pissed, nolikehey were looking for an early nighso don'understand whyhey couldn'let's us sihere and spend money.","joy","negative"
"9","we popped here for a late afternoon vino on arrivalo kaiterteri, grabbed aable outside which is oppositehe beach perfeclile spot. came here for breakfashe following morningoo, good selection & well priced menu.","joy","negative"
"10","wenhereo watchhe all blacks game and enjoyedhe atmosphere. asked one ofhe bar staff ifhey'd be showinghe premier league game a.. she said if we had a few people who were drinking and watching ishe'd puion. we gosome more of our friends (around  of us) who had a few beers waiting. when igoo .he owner decided he wantedo close up and we hado leave. really frustrating as after we finished watchinghe match aanother place we walked backo our accommodation besidehe pub andhe owner and staff were all pissed, nolikehey were looking for an early nighso don'understand whyhey couldn'let's us sihere and spend money.","joy","negative"
