"","text","emotion","polarity"
"1","we really enjoyedhis place, very friendly owner and staff, lovedhe coffee andhe smoothieshey produce.","joy","positive"
"2","tucked ouofhe way beside an established restaurant. makes a greachange fromhe standard icecream. will returnoryhe coffee. thanks","unknown","neutral"
"3","yummy, healthy, delicious, very instagrammable food!! the choc caramel slice is super delish and alsohe coffee walnut! passion fruicheesecake is also good. so many smoothie bowlso choose from, yummy organiceas and allhe fancy chai, blush lae etc etc. and it⊙s all vegan! everytime i go downhere is a new lunch special on each day. everything abouhis wee caris great","joy","positive"
"4","the bescoffee in kaiteriteri. amazing vegan slices⊙ , smoothie bowls, wraps, breakfasbowls .so healthy delicious. my new favourite place in kaiteriteri.","surprise","positive"
"5","such delish goodies! i am novegan, bu% ratehis cafe! they havehe mosamazing options on offer! fresh and delicious!","unknown","positive"
"6","niceable closeohe window with large view onhe kaiteriteri inlet. noallhe plates were available as we were late. nice and original menu (wery dahl and vegetable stack). very good local wine rosie from neudorf.","joy","positive"
"7","besfood i had in new zealand so far. excellenservice andhe view is incredible! highly recommendhis place","unknown","positive"
"8","my wife and i aren'vegetarians buenjoyed our dinner athe views. our food was well prepared andhe service was very good. they also had a decedenselection of crafbeers and wine.i was disappointed withhe menu however. we weno the views primarily because we were looking for a healthy alternativeohe localouristy restaurants. the selection of mains was particularly disappointing. ofhe  choices,  were starch-dominated disheshaweypically avoid -hree pizzas, a pasta dish and a risoo dish. a loofhe dishes also seemedo be deficienin protein.if you're nooverly concerned aboucalories and macronutrients you'll have norouble geing a greameal. if you are you'll needo be a lile more discerning as your options are limited.","joy","negative"
"9","choosehis place cause iwas close. everything (food, service, pricing, atmosphere & location) was fine. staff were quite young budid a ok job.","joy","negative"
"10","we wenohe beached whaleo watch a rugby game as we were in kaiteriteri after having donehe kaiteri gold / marathon. onhe beached whale website ipromotes itself as being a greaevenfor live sport. we ordered our meal andhen sadowno watchhe rugby. they had  big screens inside withhe rugby playing and one outside buhe sound wasurned down on all . afteralking withwo differenwaitresses we wereold nohe sound could nobeurned up ashey had music playing outside forhe backpackers. their sound system couldn'cope with both. several other people had madehe requesand were alsourned down.here's an idea - if you promote yourself as being a greaspofor live sport, stick with it. it's still a grea'cultural' experience forhe backpackers (and only lasts  minutes).average, over priced food with dated sexisposters onhe wall featuring women withheir skirblowing up showingheir suspender belts and panties??? andoop ioff a dog allowedo siup aheables inside. had we noalready ordered and paid for our meals we would have left. never again!","joy","negative"
