"","text","emotion","polarity"
"1","we were recommendedo visithe mermaids from luke akaiteriteri kayaks. we visited everyday and had greacoffee and food. healthy greaasting food. besplace for breakfasand lunch.","unknown","negative"
"2","we had an excptional family meal here. vegetarian cuisine aits best. lovely atmosphere and view. service was genuine and aentive,","unknown","positive"
"3","its a bilike walking into an english caravan park club house. relaxed, and good food. we ate herewice (nowhere elseo really go after pm). theraditional fish and chips was big enough for  people andhe fish was very very good. good prices for both food and drinks. staff were friendly andhe food served promptly. couldn'fault.","joy","positive"
"4","fun for drinks, food was ok....my husband and stayed in kaiteriteri. we ate here oncehe food was prey good. we wenbackhe nexnighfor drinks and live music during sainpatrick⊙s day, iwas so much fun!!!","joy","neutral"
"5","kaiteriteri is very quieduringhe offseason. the beached whale has limited hourshisime of year. i came here for an early dinner after a day of hiking. the menu includes pizzas and a variety of other dishes.ahisime of year,here is noable service. you order and pay ahe bar. the bartender was helpful and recommended a nice nz wine. heold mehe chef was new, so somehings onhe menu had changed. i was ableo find a vegetarian option. the restaurant/bar begino fill up slowly. mostly people gathering for a drink.iwas a chilly night, even inside, buspace heaters were spaced oukeephe place warm. ilooked as ifhere mighhave been live music later inhe evening buduring my meal,here was jusmusicelevision, which wasn'very good. perhapshey could do withouhe tv and play more mainstream music.service was great, andhe food was prey good. i didn'haveo wailong. i hear service can be slower when it's crowded, bui cannospeakohaissue. overall, i enjoyed my dinner and was glado find anything open midweek in winter. my experience so far ishagood food in new zealand is a priority.","joy","neutral"
"6","we enjoyed a good meal in april ahe beached whale, anthony andhe staff served us a greafish meal along with a jug orwo of beer, jusgreat.","joy","positive"
"7","so disappointed it's nofunny. mosdisappointing meal ever! turned up and owner calling for more staff, managed juso geaable onlyo be pushed around by owners family! gosick of chair being pushed into my knees andhen dinnerurned up. burnpizza even our  yr old kidold me i cooked beer pizza!! goold by bar staffhe crafbeer was a joke juso suckhe backpackers in!! iwas super busy budon'know why-will not be back!! whaa joke! iwaserrible worsmoney i have ever spent!","joy","positive"
"8","no sea view, bunoa problem. very pleasanoutside area of decking. very busy aimes, bumade aware of potential delays when ordering.only down side was ""limited menu"" on  ofhe  nights we atehere. would go back again forhe calamari!","unknown","negative"
"9","we were a group of  hungry cyclists on a rainy night, restauranwas packed ashe competitor (shoreline) was closed. in spite ofhahe food was very good andimely. i hadhe mussels in a coconusauce which was excellent, my wife had a moroccan lamb salad also good and plentiful. good wine lisbyhe glass. prices reasonable. staff were greaand even drove us backo our motelhroughhe rain - how good washat?","anger","positive"
"10","amazing service & food areasonable prices. staff were also credibly friendly, easy walking distanceo kimiora","joy","positive"
"11","amazing service & food areasonable prices. staff were also credibly friendly, easy walking distanceo kimiora","joy","positive"
"12","i was in kaiteriteri for a couple of dayso resafterhe abelasmanrack and hadhe besime.everytime i wenhere iimmediately felas home because ofhe friendly and fun barstaff. alsohe food is really greaand onhe wednesday nighhere was a pubquiz (unfortunately didn'win) and live music played byhe owner.","joy","negative"
"13","i had pre ordered  burgers and fries,, only receivedhe burgers,, ,,he nexday i emailedo ask why i never received my fries along with my friends who also never received fries withhere order, and never ever goa replyo my email,,, i will never returno gone bugers,,,errible customer service","unknown","positive"
"14","hey folks we wenhere lasnighand hadhe worsfish and chips available. restricted selection.nomany choices in kaiteriteri dory motueka if you can. idoes have besview ever.","unknown","neutral"
"15","such a beautiful seing buincredibly disappointing service. i failo see why iakes over  minuteso geiced coffees (thawere premade!!!). as a local,he waihaeach of our visitors experienced on several occasions wasotally unacceptable,hen rude staff onop of it. sadly i am forcedo advisehariwaka, motueka and mapua arehe placeso eaand drink. kai restauranand bar, you needo geyour acogether.","joy","negative"
"16","nice. the sea food chowder was lovely. the chips were fantastically good. we were a bidispointed withhe mussels feeling a biripped off. (over priced for whawas onhe plate ) buover all iwas a good meal. thumbs up.","joy","neutral"
"17","if you preparedo waste  min before stuff will notice you arehere andhen waianother  min before food or drinks arrive ( sometimes noallhehings you ordered)- go in! food is very average, service bad andhen onop of ibigime overpriced! $ for  lile pancakes served onhe big plateo make an illusion your meal was big? we paid a $ dollars for lunch we could probably eain any other cafe for $! we were very disapointed, usedo eainhis place every summer holidays:(","sadness","negative"
"18","after a morning's kayaking, we called in for lunch. we hadhe besespresso and fish&chips. perfecfodder for hungry paddlers.","unknown","negative"
"19","yummy! we are siing ahe park acrosshe road and eating chips withhe kids. clean freshasty chips! recommendo all","unknown","negative"
"20","theime of year was nogreafor siing outside buiwas worthhe waiwhenhe burgers came. fun place & full of ambiance. one noo miss if inhe area.","unknown","negative"
"21","disappointed, i expectedhe ""homemade"" bumissed , frozen french fries , packed in onne of paper (hank you forhe plane) and burger, still very good, was very complicatedo eat!he price is still affordable (although , for frozen chips ... )","joy","negative"
"22","the burgers are flavorless andhe bun is wayoooooo big. the bun flavor is overwhelming. never again","unknown","negative"
"23","i wenhere because i've readhahey make good burgers, bui wasn'feeling hungry enoughoake a burger andook a 'grilled' ham and cheese sandwich instead.whai gowas a fasoaked parof a baguee filled with more fat, no cheeseo be seen and a fadripping piece of ham. i liftedhe whole sandwhich i also foundhe cheese.. onhe underside ofhe sandwich... when iookhe firsbitehe fastarted dripping down onhe otherside.maybehey make good burgers, budon'gehe sandwich.","joy","negative"
"24","absolutely amazing burgers ⊓ ate cheese burger andhe classic. the beswe⊙d eaten for a very longime, vastly superioro any ⊜gourmet⊝ burger we⊙d eaten in any restaurano date in nz and singapore.","surprise","positive"
"25","fish & chips and nachos are up for grabs ahis lileakeaway, busomethingells me it⊙she burgershamospeople come here for.iwashe pretentious cow ()hagomy fingers all sticky. juicy beef pay with fried egg, caramelised onion, bacon, beet, greenomato relish, aÿoli, cheese, leuce andomato. talk aboua mouthful. absolute perfection.the chicken classic (.) may nohave been as elaborate buistill packed some goodness. seasoned chicken breast, cheese,omato, relish and aÿoli.","fear","neutral"
"26","i hadhe classic chicken. large sesame and pumpkin seed bun. grilled chicken with relish,omato, and leuce and aioli. $. ihoughiwas good value for aourisdestination.","joy","positive"
"27","intelligenknowledgeable helpful staff, fresh food, cookedo perfection, greaservice, whamore can i say. gone burgers is more of a cafe/takeawayhan a restaurant. you'll find them aroundhe back ofhe shoreline cafe and restauranuphe caravan park end of kaiteriteri.","unknown","positive"
"28","withhe detour inland from chcho marlboroughhis lile gem is a greaplaceo stop and have something easyo eaonhe wayhrough. lovely garden seating as well as indoors. greapizza and good size (so big i ended up bringing some home for nexday lunch) husband wasempted byhe lasagne and was very impressed. good size meals, lovely seing, very reasonably priced and quick service when you needo geback onhe road. could well be a regular stop for us. :)","joy","positive"
