"","text","emotion","polarity"
"1","the workshop was closedohe general public. the shop had been renovated, nosure when, buhe large pieces of kauri wood were movedohe very back ofhe building. the building is now aourisrap forhose onheir wayo/fromhe  mile beachour. the wood carvings were gorgeous, buhe prices were outrageous -he leasexpensive item found was a wooden block for soap for $ - and was nomade of ancienkauri wood. there were several carvings on display for over $,, bowls around $ - all beautiful pieces of artisan craftsmanship, buwho is goingo purchasehese works or art? there was no educational displays of howhe wood was carved, nohighlights of a particular artist, nothing. very disappointing.","fear","neutral"
"2","this was a refreshments and comforbreak stop,wice, on our cape reinga &  mile beach coachour. our coach driver said we were visiting as aeso see ifhe new owners could cope.  buses arrived aonce and iwas prey chaotic. thasaid i gohe food and drinks whilslinda queued forhe loo. the drinks were fine and our slabs of banana cake were marvellous. during our afternoon stop we exploredhe shop/gallery. the spiral staircase carved from a , year old kaurirunk is quite amazing. some ofhe kauri wood furniture on sale is beautiful. the  fall carving of old father time is beautiful. a bargain a$, new zealand. overall noworth a special visibuif you are passing a mussee place for half an hour.","surprise","positive"
"3","was looking forwardo seeinghis place. didhe research via website which said open  days a week amo pm. we seout, heading north. after a couple of hours driving we came across a huge road sign advertisinghe ancienkauri museum  km ahead. we arrived a. am and iwas closed. the place looked like a ghosownhahadn'opened idoors in a while. prey miffedo sayhe least. definitely noworthhe drive.","anger","positive"
"4","this place is used byheour buses as a coffee stop onheir way north ando cleanhe coach onhe way back. there is a good selection of wooden crafitems on sale, buwhais worth a look ishe large wooden staircase crafted from a single ancienkauri stump. the café is ok bunothingo write home about.","joy","neutral"
"5","we wenhereo buy some kauri gifts for our overseas relatives. the place was packed andhere was no staff onhe gifcounter. there was a sign sayingo ringhe bell for service. the people ahe fronofhe queue ranghe bell and nothing happened. after a whilehey rang iagain and nothing happened. so i ranghe bell and a woman staff member ran across fromhe cafe, grabbedhe bell andhe sign, cursed ushen ran back again.we were shocked! lots of people around us witnessedhis and several came acrosso commenon such bad behaviour. one man came across and said he was a kiwi and he was shamed by whahe had jusseen and apologised on behalf of his fellow countrymen and assured ushahis was nonormal in new zealand.someone had beer goellhao whoever ownshis place. we could only see  staff members over ahe cafe counter andhere mushave been  busloads of people inhe place.if you are uphaway and seehe signs for the ancienkauri kingdom juskeep on driving you wonfind people as rude ashis anywhere else in northland.","sadness","negative"
"6","this is a local wood workshop with a cafe aached morehan aourisaraction. although iwas interestingo see a large wooden staircase crafted from a single ancienkauri stump and a few old images of gum diggers etc,here was lile elseo see. noa bad placeo stop for a coffee or an icecream onhe wayhrough budon'plan arip based onhis location. treahis as a cafe with an interesting staircase.","sadness","negative"
"7","dropped by for a coffee which was greaand spensomeime looking around...well worthhe visigive ia go","unknown","positive"
"8","the staircase carved ouof a kauriree dug from a swamp is amazing. kids loved going up and down it. other arworks available for viewing and buying and café onsite.","surprise","neutral"
"9","stopped here as parofhe dune rider experience. was advisedo usehe spiral staircase cufrom an actual log. would nohave known iwashere withouguidance. awesome. someone was very gifted. was looking for one ofheir famous kaledoscopes, bualashey were made overseas with nz wood, and are no longer available.lovely pieces of aron show.","unknown","positive"
"10","this is a standard stop onhe coach dayours so don'expecoo much. it's basically a showroom for swamp kauri and kauri gum artefacts and otherouristy knick knacks along with a cafe and an ice cream kiosk. we hadhe ice cream. two double scoop cones aaotal cosof nzd.. delicious. friendly although very busy staff. the staircase insidehe kaurirunk and gianface carved into arunk were amazingo see andhe furniture on display was beautiful although obviously expensive. nooo sure iwould be worth going ouof your wayo visit.","joy","neutral"
"11","whaan extraordinary experienceo walk inside a onne staircase inside a massive kauri log! the engineers and architects ofhis projecdeserve a medal. iis indeed a fascinatingour ando see whahe gum diggers and loggers did many years ago, was an eye opener! certainly worthhe stop on your way north!","joy","positive"
"12","if you jusso happeno be driving pasand needo stop for aoilebreak or a driving break,his may be a decenplaceo stop. they have a small cafehaserveshe usual coffee and snacks. the exhibits andhings for sale are prey expensive so jusreais as aimeo resyour eyes. the staircase carved fromhe kauriree is nothing shorof amazing. it's actually a functioning staircase which you can useo goohe second floor. nice pictures onhe nd floor. otherhanhe staircase,he kauri kingdom is nospecial. the staircase is whaputshis place onhe map. usinghe staircase is free (thankfully).","surprise","neutral"
"13","two very clear indices for aourisrap:. high pricesa heavily promoted maori wood carvinghais sold for >$ ahe ancienkauri kingdom was seen for only $ ahe kauri museum in matakohe. iwas obviously exactlyhe same model, same wood, same size and same carving. yehe price ahe ancienkauri kingdom was nonegotiable aall.. intentionally fooling customersa big plate behindhe counter says ""save % gst with overseas shipping!"" (gst = new zealand's vat). sounds like a good deal? sorry, iisn't.theruth ishaall eu countries chargeheir own regular vat rate on imporgoods. the minimum rate in eu is %,he maximum is %. in austria, where i am from, it's %. sohis is always a bad deal for eu customerso savehe % gst.i can'believehaafter decades in business - my firsvisiahe kauri kingdom was back in  - and probablyhousands of european customers (plenty of buses full with british, germans, austrians, etc. stophere every day onheir way back from cape reingaours)hey are still unaware of import-vat charged in eu, so i considerhis an intentional rip offo make some extra money with delivery fees.when ioldhem by email abouhe issue i jusgoa rude reply and afterryingo find a solutionhamakes both sides happy,hey didn'reply anymore aall. awesome customer service!","joy","neutral"
"14","i stopped herewice (to and from a cape reinga on a coachour).there is a cafe which sells some lovely ice cream, kauri gifts, handcrafted kauri furniture, a souvenier shop, a gallery andoilets.also housed here is a giankaurireeurned ino a staircase which is well worth stopping for by it's self. usehe kauri staircaseoravel upohe gallery.the ancienkauri kingdom is free entry (evenheoilets and kauri staircase)","unknown","positive"
