"","text","emotion","polarity"
"1","the food was average nothing special doeshe job. the food was nooo bad for you if you really hungry. staff were helpful.","sadness","negative"
"2","greaselection of gifts and souvenirs here as well as a cafe. this makes for a good placeo stop. the staff were really friendly and organised, even withhe large buss full of peoplehaarrived jusafter we did,hey managedhe cafe so well! yummy foodoo.","joy","positive"
"3","took some friends up for a visit, secondime since new ownership in december. fantastic food well priced and very friendly. the shop and producofferings have grown and is looking great. pricing is a lomore sensiblehan a year back. will definitely be back with family and friends. offo cape now, enjoy all","joy","positive"
"4","this shop specialises in kauriree wood carved ornaments. high quality oneoo. fromrinketso $ wooden bench. nice coffee shopoo.","anger","positive"
"5","whaa hidden gem.. greabreakfast, amazing staff always readyo serve with a smile andop iup with greakauri items.. perfecplaceo spend a morning","surprise","positive"
"6","firsime here in a couple of years. new owners startedhis week and whaa difference in only a couple of days. the food was delicious andhe productso purchase inheir shop was full with a grearange startingo appear. the staff were very friendly and helpful. iwas a pleasureo visiand will return. free wifi finally, yipee","joy","positive"
"7","we were dropped off ahis establishmenby our coach driver on our nz tour. iwas interesting inhahere were some very beautiful carvings made fromhe ancienkaurirees, excavated locally. prices ofhe goods were however very expensive. the aached cafe had a very limited menu, which was disappointing when we were hungry andhirsty after our long journey. worth seeing buif you miss it, don,lose sleep over it.","unknown","negative"
"8","greastuffo see buincredibly difficulo buy anything. we waited, ranghe bell andhen wenohe other sideo askhe cafe who was working inhe shop. the lady explainedhastaff cuts meanone person was meano service both sides andhreeour buses had come in ahe sameime.goodo stop for a quick visit.","unknown","positive"
"9","we stopped here with a busour, buwe would have stopped if we wereraveling on our own anyway juso seehe awesome staircase carved ouof a kauriree...iis huge and jusspectacular! there are also other very large and unique carved pieceshawe enjoyed seeing plushe kaurirees outside. there is a gifshophaincludes one of a kind pieces, jewelry, etc. there is also a cafe here as well so you can relax and gea biteo eat. wehoughhe prices were averageo high, buhen again, we only had a few placeso comparehemo.","anger","positive"
"10","this place has an amazing staircase carved ouof aree which is estimatedo be , years old. this is worthhe visit, howeverhe resofhe setup is very dated and a bisad. looks like iusedo be aypicalourisrap bufeels like ihas fallen offhe map. seeheree budon'expecmuch more from a visit.","joy","neutral"
