"","text","emotion","polarity"
"1","my wife and i had a greaexperience. lesshen a  minso spend and we found a greabowl andhen perky showed us some special items inhe backroom. found another bowl and made a greadeal on both. we were in our firsweek of a  weekrip and perky heldhe itemsill we gohome. packaged greaookimeo shinehem up so happyo have a piece of nzhawill lasforever. we will cherish our kauri forhe resof our lives. perkyhank you for allhe helpo gehemo us.","unknown","positive"
"2","this is a gem - offhe beatenrack and aotally authentic self guided experience. i loved myime here -herack is well sign posted with greainformation onhe history of gum digging,he story ofhe ancienkaurirees, other native species includinghe residenbird life. the owners arehe natural guardians /kaitiaki preserving and protectinghe ancienland and its story for allo enjoy. there are rare and beautifulreasures inhe shop which are % genuine. take yourimeo enjoy nature and history aits best. supporlocal buisness. i can highly recommend and will visiagain.","joy","positive"
"3","my wife and i had a greaexperience. lesshen a  minso spend and we found a greabowl andhen perky showed us some special items inhe backroom. found another bowl and made a greadeal on both. we were in our firsweek of a  weekrip and perky heldhe itemsill we gohome. packaged greaookimeo shinehem up so happyo have a piece of nzhawill lasforever. we will cherish our kauri forhe resof our lives. perkyhank you for allhe helpo gehemo us.","unknown","positive"
"4","we didhe exhibitionour with malcom lasweek and iwas really amazing! if you havehe chance, i would strongly recommendo bookheour. iwas breathaking! jusus,he birds andhe beautiful nature. malcom was very kind,ook good care of us andhe quads he provided were in good and safe condition. and don'forgehe very nice home cooked lunch inhe dunes. this was really an unique experience and something we will noforget!","joy","positive"
"5","we were staying in russel and were afirsa bireluctanwithhe idea of driving overwo hourso houhora bu(luckily) decidedo give ia go. we were meby malcomhe owner/guide/operator ahe rendez-vous poinon henderson road and fromhere iwas a shor' driveohe starofheour. iwas soon clearhahe araction was nohe quad biking, which is fun in itself, buhe actual scenery alonghe route. there is no public accessohe greaexhibition bay beach hencehere are few optionso gain accessohis unique and pristine area. the landscape andhe beach are simply stunning. miles and miles of white beaches and sand dunes (the sand was once used for glass-work for its rare whiteness) which we were fortunateo explore. we werehe only ones onhe beach for miles and fellike explorers discovering a never-before-seenerritory. / intoherip we stopped behind a sand dune and malcom laid ouseveral local delicacies including avocado from his own orchard as well as prawn salad, roasted chicken, cheese & crackers, fruits and chocolate cake which did nogo unnoticed! theour lasted a lile under  hours including our picnic. the . hours drive backo russel wenby effortlessly as we reminiscedhe scenery we had jusaken in.iis goodo knowhaif a parenis presenkids  and up can driveheir own quad (noechnical difficulty whatsoever) otherwisehey haveo sibehindhe parenonhe same quad.","unknown","neutral"
"6","i give malcom  ouof  for him as aour guide,he experience was breathtaking and malcom made ipersonable and safe. i was feeling lile apprehensive ofhe sand dunes , buhe eased me into iand made ihe mospleasanexperience ever. the scenery was ouofhis world. malcolm's' wife prepared lunch for us and iwas awesome. i would highly recommendo all , ahe end we walked away with another friend from new zealand ‚ù§ô∏è","fear","positive"
"7","a wonderful four hours quad bikerip along greaexhibition bay. you will enjoy a beautiful wild and an incredible white sand beach/dunes. the guide was so keen with us, passionate abouhe landscape. he also prepared a nice lunch with his fresh productso eainhe dunes. we were onlyhehree of us duringherip (couple + guide) and iwas morehan a privateour as we didn'see anyone else onhis km bay!we can jusstrongly recommandhisrip,hank you very much forhis outstanding momenwith you !lucile & erwan","joy","positive"
"8","we spenan amazing day with malcom onhe quad bikes, greaexperience all round seeinghe amazing surroundings of  mile beach andhe foresoo. theour was very well organised and i would recommend io anybody who likes a fun day out. in our group we had novice riders and a few who were more experienced, malcom cateredo everybody's needs.","surprise","positive"
"9","this experience was unbelievable. i have gone quad bike atving many manyimes and expectedhahisour would be no different, buwas proved wrong within moments. my family was meby malcom and robin who were absolutely lovely and delightful. i have a family of four brothers and a very unadventurous mother, so malcom was givenheoughasko provide noonly an adventurous andhrilling experienceo satisfy my crazy brothers, bua safe, easy and undaunting experience for my mom.malcom made sure we were all comfortable and familiar with our vehicles before beginninghe adventure. then we were off! as we were ridinghroughhe unbelievably pristine and scenic forest, a group of wild horses galloped in fronof us, seemingly undisturbed by our presence. when we arrived ahe beach, iwas beyond imagination. the wide, sandy beach seemedo go on forever in each direction. as we gogoing, my seemingly unadventurous mother, was driving fasterhan all of us, with a wide grin on her face! she was laughing hysterically and having a blast. my brothers, also, were having aremendousime speeding acrosshe sand.this was unlike any quad biking experience i have ever had. malcolm even provided us with a surprise and free lunch as appreciation of home grown avocados, fresh seafood, and a variety of cheeses and sweets.malcolm makes surehe experience is enjoyable for bothhe adventure-seeker, andhe cautious and inexperienced driver.honestly,his was amazing and my only regreishai am nogoing backomorrow. so much fun. thankso malcom and robyn for showing us such a greaime and being so delightful and wonderful. i will definitely be back!","surprise","positive"
"10","drivinghese machines was jushe starofhe fun. with  of us in our family (ages from o ) we were ableo go ouas one large group. while afirshe kids werehrilledo be driving a quad bike,he scenery, food and fun madehe adventure complete.robyn and malcolm were extraordinary host. they cateredo our range of ages with genuine care andailoredhe experience. we lovedhe variety ofhe scenery, from foreso dunesohe wide open expanse of  mile beach. then, a lunchhawas full of local delicacies... from homemade cookieso nz green lipped mussels with a secret-recipe dipping sauce. the kids ( of our group) loved exploringhe food a much ashe land we wereouring. thank you for makinghis a memorable stop on ourrip.p.s. sh  n was one ofhe mosscenic drives inhe world!","joy","positive"
"11","it's a fantastic experience. greaexhibition bay is noonlyhe mosunspoiled and unpopulated beach we've ever visited, buit's also one ofhe mosbeautiful. and it's huge. igoes on for miles and miles. malcolm and robin are wonderful hosts and incredibly friendly. as has already been mentioned, malcolm is very safety-conscious as well. robin's cooking iso die for... all in all, if we could givehis day oumorehan five stars, we would. as ken nixon says, ""do it!""anthony and gaye olsen, russell, bay of islands, new zealand","surprise","positive"
