"","text","emotion","polarity"
"1","a very impressive display of kauri products made onhe premises byhe local iwi⊙s own craftspeople. salad bowls aupo $ each and ornamental crafstanding a metre plusall aupo $. apparently,he asianourists go mad forhe stuff because iis irreplaceable. iis all kauri dug up and is carbon datedo be aleas  years old. smaller items ⊓ chopping blocks andhe like can be boughfor under $. the displays are impressive andhe cafe is goodoo. the owners have ambitious planso expandhe business and it⊙s doing goodrade fromour buses and cruise ships. well worth a stop even if you don⊙buy much.","anger","positive"
"2","amaizing feel like papa bear climbinghe stairs inside aree. god placeo stop for a breather on your wayohe cape.","joy","neutral"
"3","aonly $. a personhis is a greaand affordable araction. iwas really informative in understandinghe areas pasand how kauri were used. really authentic experience and something i would recommendo anyone visitinghe area.","unknown","positive"
"4","large kauri foreswas buried here by volcanic eruptions over , years ago, and amber production areas are still in productionoday.very interestingo learn abougum-diggers. i had nopreviously heardheerm. gum-diggers were people who excavated areas in search of kauri gum, a fossilized resin or sap of a kauriree, which was found in new zealand⊙s old kauri fields. the resin was used primarily inhe production of varnish.this authentic kauri gum digging site is morehan  years old.","unknown","positive"
"5","gumdiggers park is a fantastic example of one manryingo preserve something precious and uniqueo new zealand's history - and with no governmenfunding. abou km from doubtless bay inhe northlands and enrouteo cape reinga,his unique find is worth a look if you are into nature and history. don'lehe few kms of gravel road puyou off. the guardian ofhis area, whose wife's family has ownedhe land for  years, has workedirelesslyo preservehe landhasaw people inheir multitudes comeo dig gum,he precious sap fromhe ancienkauriree which was auckland's main exporfor over fifty years. the beautiful gum develops into amber eventually. thousands of gumdiggers floodedhe area inhe s, including huge numbers from dalmatia (now croatia) ando see howhey lived and worked, as well as see many ofhe original holes dug, is an eye-openingriphrough history. as a bonus, visitors are ableo seehe ancienkauriree, possibly felled by asunami, unearthed in . iis anywhere from ,o , years old and is a valuable source of informationo scientists, particularly regarding climate paerns. this is a self-guided walkhrough land which has been lefinhe conditionhe gumdiggers experienced and iis surrounded by native bush and scrub untouched by man - a pictorial on whanz's northlands mushave looked like forhousands of years. aonly ainy $. per adulo explorehis area, wehoughia bargain. toop ioff,he owner is a skilled craftsman, who has fashioned some beautiful pieces of amber and ancienkauri (only from fallen pieces) into jewellery aa very reasonable cost. supporhoseryingo preserve a slice of history.","surprise","positive"
"6","this is a park where you wander around, readhe plaques, and gea 'feel' whaiwould have been like morehan  years ago duringhe gum digging era. there are some demonstration old huts, and an informative videoo watch. it's lovelyo seehahe place hasn'been fancied up. wear clothing and footwear suitable forhe bush - ihad rainedhe nighbefore we wenandhere were some large puddles lying around. still worth goingo see ifhere is lighrain. note:here are digger's holes everywhere - you needo keepohe path which is a reasonable width, and ensure young children are supervised sohey don'fall into a hole.","joy","positive"
"7","our b&b owner recommended a stop here and i had some doubts whileraveling downhe dirroado arrive. the people working ahe fronwere funo chawith andheour was a loof fun if youookheimeo readhe plaques and especially watchhe movie. we had no idea whawas involved withhe gum diggers and iwas fascinatingo see and hearhe history. the lile shop had some really nice examples of amber jewelry as well.","unknown","neutral"
"8","enspiring look intohe lives ofhe gum diggers. the , year old kauri was a bidissapointing buwell worth a look. the staff were helpful andhe video was very informative. a loof efforhas gone intohe facscaered aroundhe site.","unknown","positive"
"9","if you are headingo or fromhe capery and makeime forhis very interesting exhibit. you will need - hrshough. this is a self guided walkhrough arue gummdiggers village. full of interesting information abougummdiggers andhe local fauna. and where else are you goingo be ableo walk alongside areehats over , years old!! the gumstore's run by a member ofhe familyhahas ownedhis land for  years,hey really knowheir stuff. they also have an excellenselection of amber awhawehoughwere reasonable prices. this ishe real stuff, nochinese plastic !we really are glad we didn'misshis.","joy","positive"
"10","whaan interesting placeo visit. i learna loabougum digging which is something i knew nothing abouprioro coming here. you go on a well sign posted walk aroundhe area and read all abouhe history of gum digging andhe ancienkauri forest. the wholehing gives you an appreciation of how oldhe world is! the gumdiggers camp is really well seup, and you even geo see a few native birds and plants. the highlighhaso behe , year old kaurireehawas only uncovered in . it's really good value for money. the lady ahe counter said iakes aboumins buwe reallyook ourime and read everything and spenabouan hourhere. well worthherip ouif u like a biof nature with a history lesson. the walk is relatively easy goingoo.","joy","positive"
