"","text","emotion","polarity"
"1","an obligatoryour bus stop,he café and whaihaso offer is dated and uninspiring. the crafshowroom had some beautiful pieces in it, buwas overly large and noerribly well presented. staff were noobvious andhere was definitely no high pressure sales happening carved from an enormous kaurirunk,he staircase haso behe highlighof ancienkauri kingdom. iis quite magnificenand worth a stop juso see/climb it.","anger","positive"
"2","ourour bus stopped here for an afternoonea break after we lefhe ninety mile beach.aparfromhe cafe,here is an exhibiof kauriimber. this included a hugereerunk with a staircase carved inside ihaook you upohe second level ofhe exhibiarea.","unknown","negative"
"3","we visited on a grey day - and readhapeople spend abouan hour...we spenabou /!! an interesting video and informative boards aroundhe place - lots of reading if you wano. paths were easyo follow and we enjoyedhe naturerail - spena while watchinghe piwakawakas fliing around.","unknown","positive"
"4","ridingo cape reinga on my motorbike. rode pashe gumdiggerurn off budecidedourn back,hinkinghis will be another boring placehai gegeicked off my lisinen minutes. how wrong i was ! wow ! this place is amazing ! a loof efforhas gone into geingohe standardhaiis. wow ! it's jusso cool. as for  minutes......more like  minutes. and every minuteotally worth i! the couplehaownhe place,he wife is a decendanof a famous gumdigger. they are both very knowledgable. whamore can i say, it's jusan amazing place ! highly recommended.","joy","positive"
"5","this isn'an exciting venue, nor is ibeautiful buimakes you question howough life mushave been in parts of europe for peopleo have comeohis parof nzo work in such challenging surroundings. a really interesting,iny windowohe past","joy","neutral"
"6","step back in bimeo when people were startingo dig forhe kauri gumhawas buried underneathhe parge buried kauri forrest. buy visitinghe gumdiggers park you will be ableo see firshandhe living conditions ofhe early gumdiggers,he wayhahey madeheir huts,heoolshahey used and alsohe pitshahey dugo findhe precious gumhawas buried.from working inhese pits, withhe water filling up gumboots becamehe norm inhe gumfields! theerm gumboots is used widley evenoday in nz, imeans wellingtonsohe british.very affordable a$ per person and well worthhe visit.","surprise","positive"
"7","to seehese old gumrees buried inhe swamp,o witnesshe harsh live of people inhe past, you really feel like you can connecwithhe pasaandhe massiverees. informative and fun ahe sameime.","joy","negative"
"8","an obligatoryour bus stop,he café and whaihaso offer is dated and uninspiring. the crafshowroom had some beautiful pieces in it, buwas overly large and noerribly well presented. staff were noobvious andhere was definitely no high pressure sales happening carved from an enormous kaurirunk,he staircase haso behe highlighof ancienkauri kingdom. iis quite magnificenand worth a stop juso see/climb it.","anger","positive"
"9","ourour bus stopped here for an afternoonea break after we lefhe ninety mile beach.aparfromhe cafe,here is an exhibiof kauriimber. this included a hugereerunk with a staircase carved inside ihaook you upohe second level ofhe exhibiarea.","unknown","negative"
"10","malcolmook our groupo a quadour of exhibition bay and iwas one ofhe besrips we⊙ve ever done. the ride was amazing,hrough white sand dunes and clear green ocean for miles withouanyone in sight. malcolm was a fun, knowledgeable and safe guide. we had plenty of stops for photos and we stopped alonghe way for a delicious hand prepared lunch by his wife robyn. we highly recommend malcolm⊙s services. you⊙ll be amazed!","surprise","positive"
"11","we hadhe mosamazingime with malcolm on  mile beach,he scenery is beautiful withhe waves crashing down on one side andhe unspoilsand dunes onhe other. we had been on quads before (in faciwashe secondime doingheour for one of us!) budefinitely suitable forhose who haven'as malcolm is so accommodating andailors eachouro suit. i couldn'recommend more highly, we will definitely be back nexime we are in nz.","unknown","positive"
"12","my wife and i had a beautiful morning ouonhe water with richard. even on a half dayour, we were ableo stop on an island andwo differenbeaches. richard is a very experienced kayak guide and an interesting person. he knowshe history and geology ofhis area, and has some greapersonal stories as well. highly recommended!","unknown","positive"
