"","text","emotion","polarity"
"1","on our wayo cape reinga, my husband and i stoppedo stretch our legs a lile and have a cuppaea. while we waited oururno place our order forea, i spied something i would never on my own havehoughof making: a date scone.theea was hoand delicious, which, as a canadian whoravelshrough canada andhe usa, i can say is a rare find in my experience, so iwas much appreciated here. the date scone was areat! warm and buery with lots of yummy dates. i hopehe bakers athe bakerman don'mind, bui am goingoryhis ahome.the staff was friendly and helpful, and one worker seemed very pleasedhawe noticedheir huge mixer, one like my kitchenaid ahome only much bigger. she smiled and assured ushey had an even bigger one, capable of mixing  kgs of flour aa go.if you like a good cup ofea,his ishe placeo stop. i'm glad we did.","joy","positive"
"2","a biof a dud really - lile morehan a placeo dumpourists while waiting forourso start. noworthakingheime ouo visiunless you'rehere for aour. i've beenwice - once around  years ago andhe gifshop was half decent, lots of interestinghingso look aand buy. unfortunately its completely changed andhere's nomucho see anymore and whaishere is lile morehan cheap, poorly madeat. i visitedhe cafe and hadhe mosdisgusting coffee - burnand undrinkable. the staff weren'allhainterestedo serve me and were chaingo each other whilsi wasryingo order. can'commenonhe food ashe coffee pume off.","anger","negative"
"3","arrived late inhe day, buhe limited snackshawere available were still fresh, and real value for money.","unknown","positive"
"4","we were hereransferring for a busour. very friendly rapid service. really a delicious scone. giveno me perfectly heated and wrapped for eating onhe bus. manyhanks!","joy","positive"
"5","as lovers of indian food, we had greaexpectationsohis place after readinghe greareviews. however we lefsomewhadisappointed.the main issue here washe firsimpression, which ihink mentally influenced onheaste experience. despite being alone inhe restauran(someake away cusotmers came by while we werehere),heables were nowipedhoroughly cleaned, buhe worshing washe amounof flies both inhe restaurant, bualso inhe windows and aroundheables. this lefan impression of a place where cleanliness aren'he firspriority (they could easily have avoidedhis with some quick cleaning while being idle), and when you firsgehafeeling in your head, you wonder howhe kitchen is and iget's stuck in your head.myikka masala was very differenfrom whai'veasted earlier, and reminded me more of a kind of buer chicken. my wife's chicken tandoori was goodhough. onhe raita and chutney we disagreed, as i wasn'oo found ofhe raita while i likedhe chutney and she was opposite.all in allaste is a subjective maer, buhe whole experience would have been much beer if iwasn'affected by allhe flies. inhe end a very weak * rating.","joy","positive"
"6","late anighreturning from auckland we rang ahead and efficiently ordered. twenty minutes later we picked up piping horice, nan-bread and  selectionsoake home after our bigrip north. tasty, spicy, nooo hot. the owner and cook were very obliging and friendly. asked us abouour day. so many fasfood joints are rude or nocaring abouheir customers buhis spice grill restauranis excellenfor customer service. they show real and genuine smallown values.","joy","neutral"
"7","we had a lovely lunch here,he warm pork sandwich was a hiwith awisof crackling onop and apple sauceo accompany. ihoughan open sandwich would probably have been enough ratherhanhe slice of bread onop, however iwas really enjoyable. the coffee was good andhe carrocake waso die for! all in all a grealighlunch with a lovely waitresso look after us.","joy","positive"
"8","we were ridinghrough recently, and stayed ahe hotel here overnight, and were really impressed with a really delicious breakfascookedo order,he following morning! our hoswas great, we had a very comfortable stay here, and can only recommend io others! yes iis a quieplace, buwe loved it!!","joy","positive"
"9","friendly staff who serve good home cooked food . good selection on menu coffee range good ando a very good standardnice views overhe harbour","joy","positive"
"10","this small place righonhe water behindhe main streewas a real surprise. iserves a variety of veryasty lunch dishes areasonable prices so iwas no surpriseo see people lining upo geaable. if you can gean outsideable you have a wonderful view overhe water and can watchhe ferry running back and forwards. iishe ideal placeo waiforhe ferry because of its location and its food and service. iis nofine dining, jus good honesfood.","surprise","positive"
