"","text","emotion","polarity"
"1","i call intohe bakerman when ever i can for a coffee and sometimes a snack...the staffhere are jus""simplyhe best"" always a smile and nothing is evero muchrouble. a few of us called in for morningea one day and weriedhe 'chicken pizza' (had juscome ouofhe oven) and 'yuuummm' thank you girls for your wonderful service, i hope your boss looks after you, cos you're worth it...","surprise","positive"
"2","we wenhere for breakfasone weekend andhere were quite a few people inhere already. our order came surprisingly fasandhe quality was really good and biggerhan we expected. if you are passing call in, you wonbe disappointed.","joy","negative"
"3","wenohe kauri museum firsand goignored byhe staff inheir cafe so we popped aroundhe corner.orderedhe fryup and coffee, and enjoyed both very much while watchinghe ducks onhe creek ouhe back. had a second coffee,he firswas so good.lady who runs iis a hooas well.highly recommended!","joy","positive"
"4","who'd havehoughwe'd findhe besindian we've discovered in new zealand in kaeo? jusbe sureo order mild if you don'wanhe curry hot! the fish curry and chicken korma were quite good andhe staff courteous and helpful. naan is homemade every day!","joy","positive"
"5","really nice indian food. as a vegetarian we ordered onion bhaji, palak paneer and paneer masala. the masala was beautiful smokey rich flavourshamade my day. the other food was goodo.decor was simpleo none, buhat's never something we care about. the music was slightly painful ambienmusichareminded me ofinnitus buhe food made up for it.","joy","neutral"
"6","we regularly eahere (fortnightly) and juslovehe food andhe service. now we areruly impressed withhe changeshey have implemented regarding becoming more environmentally conscious by reducing single use plastic. they are encouraging peopleo bringheir own containers forake aways and alsoo bringheir own bag/cardboard boxoakehe containers home in. if you forget,hey pusingle portions in paper bags. having seen plastic ocean, i govery worried abouhe enormousask ahead of usourn our addictiono plastic around, buseeing small business like spice grill making a real efforis very encouraging and inspiring. i hopehey gets lots of positive feedback. i was already a huge fan ofhe place bunow i am even more impressed!","joy","neutral"
"7","this is our local indian restauranandake away and we love it! the food and service are both fantastic. highly recommend io locals andourists. we are vegetarian andhey have a greaselectiono choose from - all so yummy!","joy","positive"
"8","probablyhe very besindianakeaway i have ever had in nz. absolutely recommendhis resturant. looking forwardo going backo dine in.","unknown","positive"
"9","aouch of spice in kaeo;he easmeetshe wild wesvillage; a new venture and restauranforown, and offo a flying start; now licensed and withhe friendliesstaff inhe business.","unknown","negative"
"10","i often pop in here for a coffee and snack. they do have meals available bui have only purchased fromhe ready made section and have always enjoyedheir cakes and slices which are all home made.","unknown","positive"
"11","we jusstopped for coffee buiwaserrible. i asked for double shoand iwas barely a single - andepid. husband's shorblack was equally poor.","sadness","negative"
"12","this cafe is full of home made goodies, a big local welcome and a lovely outlook. the prices were beerhan being in auckland and is a good placeo waiif you have missedhe ferry,","joy","positive"
"13","we were on a motorcycleour sohis washe firsstop afterhe ferry crossing from rawene after stayinghe nighaopononi. brilliancoffee and a greabreakfast, niceo siunderhe veranda and watchhe worldravel past","unknown","positive"
"14","this place is a genuine hidden gem. totally offhe beatenrack buwell worth a visiif you're inhe area. we visiwhenever we pass. we always orderhe chowder (besever!) and anything else onhe menu. allhe food is seriously good. greacooking, nice service, good coffees and cakesoo (exceptional carrocake). ifhis place was in auckland iwould do a bomb. highly recommended.","joy","positive"
