"","text","emotion","polarity"
"1","greafood, greastaff. owners are super friendly. eggs benedicsimply delicious. the righplace for a powerful brekkie","joy","positive"
"2","whaa greaplaceo stop, friendly staff, yummy pies and nice sunny spoo sit. coffee was goodoo, we visited onhe way up and back. only wish i wasn'full cause i would haveriedhe carrocake.","joy","positive"
"3","good food andhe selection is geing even beer! lovely seing! jusdonencouragehe ducks! coffee is great.. buremember,hey are only open until . which has caughus oua coupke ofimes!","joy","positive"
"4","coming back from  mile beach,his was a good placeo stop and have a coffee whilehe coach was being washed down. the kauri museum was interesting. no beerhough.","joy","positive"
"5","an absolute dud! this place has recently been soldohe local maoris ashe previous owner who builhe place and carvedhe spiral staircase inside a swamp kauri, was going broke. now its aour bus stop essentially. my guess ishey make more money inhe cafe, which as i mentioned is full ofour bus crowds. they are nogoingo be selling more kauri carvings,heir main producwill be greenstone going forward. nothing wrong withhahough, it's beautiful stuff.","anger","negative"
"6","we stopped mainly forhe kauri arinhis huge shop-museum-café. beautifully maori carved wooden artifacts for sale!","unknown","positive"
"7","visited in january . stopped here during a busourohe capeo pick up additional passengers. good stop for coffee and snacks forhe bus ride. additionally, a good place for souveniers.","joy","negative"
"8","this is worth a stop if only forhe wide selection of kauri products for sale there is something special aboubuying a gifhawas made from wood , years old","unknown","positive"
"9","on a recenbusrip with dune rider ouof paihia we stopped ahis cafe and found so much more. this cafe is also a creativereasure with so many beautiful kauri gifts all locally made. i was veryaken byhe selection of items for sale andhe wonderful hospitality ofhe staff who were eagero ensure my gifts were all gifwrapped ando my liking. the young ladies ahe gifsection were enthusiastic and helpful in giving advice. the cafe food selection and staff were also so worthhe stop here. greaplaceo visit!","joy","positive"
"10","large selection of freshly cooked homemade food. yummy coffee. amazing kauri stair case nexdoor. good serive","joy","positive"
"11","stopped here on our wayo cape reinga for breakfast. the food was really good buhe cafe is inhe same, big room ashe kauri kingdom souvenir shop so it's a bicanteen-like. service friendly bua bihaphazard -hado repeaour order severalimes. we arrived jusas a bus load of people were leaving, which may have contributedohe confusion. didn'likehe fachasome people who were clearly associated withhe place (judging by howhey communicated withhe staff) were smoking jusoutsidehe entrance andhe smoke whiffed in. stop forhe food, noforhe ambiance. the souvenir shop is well worth seeing jusforhe staircase carved ouof a single kauri log alone.","joy","positive"
"12","iis a mix between cafe and souvenir shop actually. the cafe provides a nice break for busrip passengers, buhis place is also literally a souvenir shop for kauri's handcrafproducts. various hand made products from small and simplehing such as diningable and kitchenhings,o furniture and sculptures, and culminated asuch awesome really spectacular products,he gianface sculpture and staircase made from kauri. nocheap price mass products buimeless wood products aheir exclusive prices. combine your coffee break here with enjoyinghe exclusive handcrafsouvenirs made from kauri wood.","unknown","positive"
"13","iis an unassuming stop during our drive upo cape reinga. we were givenhe suggestiono stop hereo seehe big kauriree. there is a cafe inside along with a souvenir store with kauri products. a good place for a quick stop, either for food or for a washroom break.","joy","positive"
"14","greafood and quielocation. however,his cafe is noopen allheime. once you have eaten, ihas amazing kauri and arhacan be purchased. fantastic for juslooking awhais available.","surprise","positive"
"15","wheel-chair access. yes, excepohe tree hugalleryhaonly has staircase access.noquite sure why kauri kingdom is inhe 'restaurant' category of tripadvisor and nohe 'thingso do'. the corpus of word-of-mouth advice we received before goingo kauri kingdom mentionedhe staircase buneverhe cafe. because .....kauri kingdom is more of an extravaganza of kauri wood productshan anything else. the prize exhibiishe halfrunk of a section of swamp kauri inside of which a staircase has been carved.the rumourhahe business has been boughbyhe chinese who were shippinghe woodo china andhen shippinghe finished products backo be sold in nz is untrue.a maori waka ownshe operation.buer knives and bookmarks arehe cheapesitems a$nz. a decorative kauri woodorpedo is jus$nz, and a diningable is a snip a$nz,. the staircase is for sale at, if memory serves me right, $nz.million nzd or was i$nzmillion?info from irish, a kauri wood carver based in ahipara, ishabefore china's economy began its recen slow down,he dominanplayers inhe swamp kauri markewerehe chinese [withhe italians playing a minor role]. now nobody is buying.one block of , year old heartwood of swamp kauri measuring m x m x .m - mossuitable for coffin construction - soldohe chinese for $nzmillion.wealthy chinese, apparently, do likeo be interred in history.","unknown","neutral"
"16","this is jusnorth of kaitaia - seemso behe stop off place onhe wayohe cape. the  mile bus excursions seemo congregatehere before leaving. is worth stoppingo seehe giankauri staircase, buhere is lile elsehere excepa coffee shop.","unknown","positive"
"17","ancienkauri kingdom is a random shop and cafe onhe way upo ninety mile beach. stop hereo look ahe giankauri staircase inhe middle ofhe shop, iis worthy of a look and is incredible in size and structure. the inside of a giankauriree has been carved into a staircase and you are freeo walk up onto a mezzanine floor wherehere is a small and interesting argallery. the cafe itself has a good selection of food; hofood for lunch as well as morningea, cakes etc. service was quick and efficienandhe coffee in a decensize mug was excellent.","joy","positive"
"18","it's free so worth it.buin reality it's jusanother gifshop and cafe.sayinghahe kauri staircase is worth seeing","unknown","positive"
"19","we called in jusas aourisbus arrived. iwas late afternoon, so we ordered a coffee and cake. the cake was homemade and delicious - apple crumble. nomany people usedhe cafe -hey were more interested inhe kauri products. some carvings were noallowedo be photographed which was understandable budisappointing. there was some stunning kauri furniture","unknown","positive"
"20","a greastop on our journey north. time for a quick cuppa and a slice of cake, either eain orake away. the swamp kauri items for sale are well priced comparedo other outlets. i should have purchased here. my mistake.","unknown","negative"
"21","this café was fairlyypical of aour bus stop, fairly average food and a bionhe pricey side. the main araction from my perspective washe kauri kingdom shop. amazing quality merchandise.","surprise","neutral"
"22","kauri kingdom was amazinghe arhahas been used from buried fallenrees. service was good, greashopo buy souvenirs andheoilets are clean. the seup is very spacious and for a cafeo have a variety of services on offer iwas a greaexperience in one stop over. recommend ifravellingo cape reinga oro  mile beach or juspassinghrough, iwould be worth it.","joy","positive"
"23","kauri kingdom is well worthhe stop forhe display of kauri, items on sale & a pleasanmorning or afternoonea!","unknown","positive"
"24","this was a very basic cafe, coffee nogood andhe service was a lile strange. the server govery flustered by our order of coffees and cakes. wouldn'go back. buoilets were clean.","unknown","positive"
"25","ideal for a lunch stop, good service and good selection of food. the aached kauri museum is also worth a visit.","joy","positive"
