"","text","emotion","polarity"
"1","as i only hadhe morning available i didhe spliapplerip. therip was very informative with coffee onhe beach andimeo swim ouo spliapple before heading backhroughhe caves. excellent.","unknown","positive"
"2","rented for  hours. a biexpensive ( nzd per person forwo hours). good security briefing. nice placeo go kayaking!","joy","positive"
"3","beforeherip, ihoughhe kayaking inhisrip could be a lile long bui was wrong. iwas a really good experience for someone like me who wasrying kayaking forhe firsime. the beaches are good andhe lunch was quite filling and delicious. was ableo see seals. i washe only one booked onheour forhaday. my guide, chelsea, was really informative and funoalko.","joy","positive"
"4","we didhe hearofhe parkour yestetday. we felcomfortable and aeasehe wholeime. we were given roughimeso be aeach location and enjoyed havinghe freedomo make our own way oro stay nearhe guide.","unknown","negative"
"5","my family didhe combo dayour where we kayakedo spliapple rock inhe morning andhenook an afternoon boaintohe park, where we were ableo do a lile walking. the kayaking conditions were very good, as washe equipmenand scenery, buwehoughour guide was mediocre. we would have been jusas well off renting canoes and heading ouon our own. onhe way back, he needlessly made ia sprinbackohe beach: we juswenaour own pace and made iback onime.the boaride intohe park (owned byhe big shule company, which also ownshe kayak operation) was pleasant. buhe scenery isn'spectacular: juspleasant. givenhe expense ofhe boats, i'm nosure it's really worth ias a dayrip, and foreignourists mighwano givehe park a pass given how much other greasceneryhere is onhe south island. we had a bookme online dealhamade iworthwhile, and i would highly recommend goingharoute if you wano visiabel tasman.","joy","neutral"
"6","i have used kk previously and withhis i made surehawhen we came backo nz ( years later)hawe usedhe same company again. the kayaking was really fun,here were a couple of guides so you didn'feel like you were pulling ahead or dragginghe group back. as with mosactivities in nzhe guides are fantastic people people -hey are norigid or scripted,hey have fun in making sure we have fun.the weather - for us was blue sky, blazing hot, lovely. howeverhe day before iwas less inviting, bufrom whai understand from friends who werehere onhaday, idid noake anything away fromhe experience.only reason i have given /, ishawithhe ""kayak, seal & walk"" package we did, ifela lile disjointed. when i was lashere iall rolled into one: we kayaked, rocked up aa beach, had lunch, kayaked again, rocked up aanother beach, wenfor an unguided (buroutes mapped out) walk,hen goa boaback. ifellike onerip, whereashis we kayaked out, snack and kayaked back,hen goon a chartered boaand after a few stops gooff aouscheduled beach and didhe walk. ifellike  events.on a positive, i made surehahe company and package i chose (like a loof people i'm certain) included visiting spliapple rock. it's a very popular araction, ando look ais interesting, buhe maori stories behind its creation are really interesting. i didn'fullyakehe experience inhe firsime, hence why i came back. facts so interesting i still rememberhem fromhe firsime around in .the besactivityo do in nelson for me. no question. and whilshe walk is optional, don'wasteime sunbathing onhe beach,hat's whaaustralia is for.","joy","positive"
"7","this is aotal must do! the ocean, beaches, scenery is definitely quite spectacular and seeing all ofhis from a sea kayak wasotally awesome. very cool andvery fun. we didhewo person kayak for a couple hours and iwas very cool. you can go ayour own pace, stop alonghe way abeaches. was amazingly awesome!","surprise","neutral"
"8","this, in my opinion, is aotal must do! the ocean, beaches, scenery is definitely quite spectacular and seeing all ofhis from a sea kayak wasotally awesome. very cool. very fun.you don'haveo be an overly in shape athleteo dohis either. we didhewo person kayak for a couple hours and iwas very cool. you can go ayour own pace, stop alonghe way abeaches. spliapple rock was amazingly awesome. very fun!","surprise","negative"
"9","probably one ofhe beshings i goo do in new zealand. abel tasman national park is beautiful with brighblue water and golden sand beaches and you geo seehe morehan jushe beach nexoheown. our guide was informative and good ajudginghe pace ofhe group. iwas a wonderful morning with stunning scenery.","joy","positive"
"10","check ouhe big tonga and you won'be disappointed! our guide jacinda (jjo us) showed ushe besparts of abel tasman national park. highlights: seal sightings, exploring river-like inlets,asty lunch including hococoa,ime for a quick swim and kayak sailing back intohe beach. this ishe beswayo seehe park and experience sea kayaking,hanks jj and kaiteriteri kayaks!","joy","neutral"
"11","kaiteriteri kayaks made planning myrip fairly brainless as i didn'haveo worry abouanything much,hings jushappened. they can organiseransporohe park, luggageransport, camping gear rental, hupasses. therip itself was fun,he guide pleasanalthough noparticularlyalkativehaday - iwas a biricky as  ofhe  of us did nospeak much english, and  were parof a large group (i washe soloraveller).ihinkhey big tongarip i did was very good value comparedo some other companies i researched onhe internet. the lunch provided on day  was filling and good quality (filled roll, muffin, apple, cookies, hoand cold drinks).i gehe feelinghahis is a very large outfiand i wonder if some ofhe other companies offer a more ""personal"" feeling service. i fela lile bihai was one of a huge crowd, bumaybehais jushe reality of aripohe very popular abel tasman park.","joy","neutral"
"12","my friendold uso go have a look here before we wenovero takaka and oh my gosh whaa absolutely beautiful beach and swimminghere is also fantastic and family friendlyoo. so if you havehe chance or are juspassinghrough i would highly recommendo everyone, you wonbe disappointed. we stayed in takaka for weeks and nearly everyday we drove overhe takaka hill jusfor a swim.","surprise","neutral"
"13","onhe edge ofhe abel tasman national parkhis beach is busbuprovides ferry accessohe pristine beaches alonghe coas- boats leave direcfromhe sandy shores.","unknown","negative"
"14","love, love, lovehis beach. golden sand, warm water in january and lovely views. lovelyo walk alonghe beach andake a boaup intohe abel tasman national park.","joy","positive"
"15","fantastic beach aone ofhe gatewaysohe abel tasman. this beach is jusaaster forhe beauty ofhe park. clean and space for everyone. the village has made some aractive developments including a very good beach restaurant/ bar jusacrosshe road.","joy","neutral"
"16","we had a low key day in nelson while exploringhe north and south islands of nz. finding a parking spowas a biof a process, buonce we goa spoand walked ouohe beachhere were way fewer peoplehen you would have assumed byhe number of cars. a loof boats leave fromhis island for boaours / hiking drop offs for abel tasman, sohere are was more carshen people. the beach was by no means crowded andhe weather in nelson was a welcomereat. definitely a nice placeo jushangoufor half of a day.","sadness","negative"
"17","gorgeous beach,he water was clear andhe golden sand is lovely. iwas a busy weekend day, with a loof beachgoers. good shop and bistro ahe beach","joy","positive"
"18","a prey beach with lovely clear blue water, bustill i was expecting something 'awesome' (possiblyhe mosoverused word in nz) and so i was confounded slightly. the walko st.stephen's bay was good - until we cameo building work, which had causedhe patho be closed, and we hado retrace our steps. on a very beautiful, sunny day no-one was siing onhe beach or swimming inhe water -here were lots of kayaks and boats making ilook a bilike rush hour onhe water. there is a road/car park and retail complex running alongsidehe beachhaaddedohe commercial aspect.worth visiting if inhe abel tasman area, buwe ditched our plano spend a couple of hourshere and weninsteado mapua.","joy","neutral"
"19","lovedhis stunning beach. don⊙miss iif you are inhe tasman area of new zealand⊙s south island, abou kilometres from motueka and closeohe abel tasman national park. this beautiful beach is famous for its golden sand (made of quartz and mica particles) and crystal clear water. kaiteriteri has a motor camp, motels, a general store and a greachoice of placeso ea⊓he seafood especially. there are lots of walks/hikes you can do from here or you can catch a wateraxi orour intohe abel tasman national park and hire some kayaks.if you like my review, i hope you'll clickhe 'helpful' buon;hose of us who write reviews loveo gehem and imotivates uso do more.","joy","positive"
"20","this is definitely a mussee. iakes abouan hour from nelson city. parking is a major issue in summer and you find yourself driving roundhe car park for  minutes juswaiting for someoneo pull out. the beach is jusbeautiful and as you expecbusy. the water is extremely cold here. there are cafes and shops onhe front. you can also kayak and paddle board aroundhe bay as long as weather is permiing. you will definitely need an umbrella for shade!!!","unknown","negative"
"21","greabeach agrealocation nearhe big camping. go here if you would likeo goo a nice beach closeo cafes, shops etc, however, if you would like a more quite beach, go somewhere else. greabeacho do some exercise swimming between buoys where boats are noallowed","joy","positive"
