"","text","emotion","polarity"
"1","happy withhe phone booking, cleanliness and room layou- we werewo couples sharing one uni- each bedroom having a queen and single bed provides good flexibillity. so everything you'd expecfrom a good motel. no negatives","joy","positive"
"2","loredo is well managed with a friendlyeam. they have slowly busurely made improvements here andhere andhe whole complex now presents really well. yeh,he tv channels are limited buwho goes awayo watch tv? (although if you were stayinghere + nights imighgeyou down!) bui had no problems withhe internefeed and could have watched tv overhe interneif i wantedo.","unknown","negative"
"3","no air con. interneflakey. managemenexcellent. recommend for stay. showers hobathroom very roomy. tv sharp. kitchenee very good. freezer nogood on ice cream. beds spacious and comfortable...","joy","neutral"
"4","stayed for  nighbetweenrips. jenny was very friendly on reception and saw uso our rooms. our uniwas clean and comfortable. well stocked withowels and kitchen morehan adequate. they were happy for uso leavehe carhere whilswe wenon ourrip. the pool and spa looked good buwe didn'gechanceo use it. would highly recommend it.","joy","positive"
"5","we stayedwo nights andookhe bus up  mile beachohe veryop of new zealand. this was all organised byhe motel and is incredibly good value a$ per person including awo course sidown lunch. brilliant. the motel is quieand comfortable. the decor is a bi ish.","joy","positive"
"6","stayed here forhe nighwith family/friends after driving down from cape reinga, staff were helpful and friendly, nothing reallyo faulhis place on, has a nice spa pool which staff provided spaowels for, onlyhinghawas a biannoying was wifi signal was a biweak forhe end ofhe motel where we were, hado keep going closerohe officeo use it.","joy","positive"
"7","studio room was very clean and well presented, and morehan adequate for our one nighstay. didn'haveimeo usehe pool or spa. staff where friendly and helpful. would use again if inhe area.","joy","positive"
"8","after readinghe reviews felhis musbehe beschoice, and whilsa lile jaded and could do with a biof a face lifdid have very comfy beds! didn'seehe pool andhinkhe spa pool was under cover.....a lile worrying washahe owner asked if we had lockedhe uniashere had been a spate of robberies when folk leavehe motel.all in all pleasanbunoexemplary","unknown","negative"
"9","stayed here overnighfor business. very nice unit, comfy bed, nice bathroom. middle of winter andhe room was warm enougho noneed a heater on. very much enjoyed my stay here i will be back,hanks","anger","positive"
"10","this was our firsexperience of staying in a motel and iwas fine. we stayed one nighand had our breakfasdelivered nexmorning - we'd pre ordered ias we weren'oo sure whao expecfrom staying in a motel. we'd booked a studio uniand iwas spotless - a very good staro our holidays.","joy","positive"
"11","had no reservation in kaitaia. drove byhis place and stopped in. room was clean, rate was good, and rooms were available. overall good experience. nothingo write home about. mighjusbehe area. good location.","joy","positive"
"12","this was a good stop. wifi worked fasand free ihink. rooms clean. late check ouwas fine. all good and i look forwardo staying again.sco","joy","positive"
"13","average room with good beds. the bathroom was nice, bunomorehan average! no restaurant, bugoodakeaway-shops nearby. the staffold us wereo go and buy food! the room did have chairs andable outside, which we used.wehinkhe motel is absolutely worthhe price we paid! we would usehe same place again!","joy","neutral"
