"","text","emotion","polarity"
"1","nice room, withidy kitchen and lovely spacious bathroom, interneincluded, and you can order breakfasif you would like. didn'quite make iohe spa buhere is one available, and a pool for summer. friendly service staff, which was really nice.","joy","positive"
"2","comfortable, friendly, good value. nice pool, closeoown buquielocation. sky tv, faswi fi, comfy bed, very good nights sleep. well equipped kitchenee. friendly, helpful staff. kaitaia is closeo  mile beach and herekino forest, and has allhe facilities you could need.","joy","positive"
"3","unfortunatelyheemperature ofhe nighwas downo  deg c and we were equipped with only a fancoil electric heaterhe size of a keleo heaa generously roomy facilities with full-breath glass sliding frondoor. alas ihadhe noise level timeshaofhe kele while water is boiling. we did nohave a restful nighas can be imagined. fortunatelyhe beds are fied with electric blankeandhe sheets are well ironed.","unknown","neutral"
"4","allhe motels in kaitaia seemo be ofhe same vintage, no maer which one you choseo stay at. the loredo hadhe basics covered, comfy bed, spacious bathroom, kitchenee, extras beds, didhe job!","anger","neutral"
"5","we only stayed forhe one night, as on aour ofhe north. we had a  bedroom, spacious family uniarear of property. had everything you need for cooking a meal.clean & comfortable evenhough a lile dated. nice, fenced pool area (an small pool foroddlers) . trampoline as well. handyo supermarket. although on a busy road, we found iquiet. .","joy","neutral"
"6","this motel was very cheap for  of us staying inhe  bedroom studio buiwas jusa very basic motel room. the diningable was sticky and one ofhe pillows had yellow stains on i(we could exchange iwith others fromhe spare bed). aparfromhahe place was clean andhe sheets smelfresh and were of good quality. . the beds were comfortable. ihadhe expected crockery and utensils. there is no air conditioning so iwas very hoand stuffy inhe lounge/dining area inhe evening. there are however some chairshaare in fronofhe studio so you can sioutside. jenny on reception (the owner) was helpful when booking ourour forhe following day and was chay and helpful as we waited for ourour bus. theown is particularly dreary with lots of closed shops and lots of houses nearby look run down. we usedhis motel as our base forhe  mile beachrip so iserved its purpose, jusdon'expecoo much.","joy","neutral"
"7","stayedwo nights while in kaitaia for work recently. motel was good and had everything basic we needed. proprietor was very accommodating as we hado change ourravel plans a couple ofimes and even helped us find alternative accommodation when we showed up a day early ashere was noenough rooms available. if you are budgeconscioushis is a greano-frills placeo stay.","joy","positive"
"8","after a previous retro experience aanother kaitaia facility , my colleague and i were very cautious aboustaying inheown again. however we were both pleasantly surprised byhe loredo and will stayhere nexime. rooms were very clean, comfortable beds and obliging staff. i am a lighsleeper buwas nodisturbed by road noise. restaurants are within easy walking distance andhe motel provides a charge back option which was great.","joy","positive"
"9","we stayed here in  rooms for  nights whilssheltering from cyclone wilma and loved it. there's lots forhe kidso do -he pool complex will keephem (and you) entertained for hours, as willhe spa. once you've dried offhere's arampoline and swing sein a park like seing righacross from your room. our hosts were really friendly and helpful.the mangonui fish n chips were expensive and nohe high quality we remembered, buoverallhis was a grearip. we'll be back! tip: returno aucklandakinghe scenic route downo rawene, across onhe ferryhen ono tane mahuta and back downo auckland. advisehe kidsoake a nap when you land arawene -he windy gorge will make anyonehrow up!!","joy","positive"
"10","fromhe outset,his motel had scruffy look abouit. iwas obviously styled afterheype of motel you would find onhe historical american route  (and yes i haveravelled it). iinsidehe rooms, idid nogemuch beer. the crockery, kele and coffee filter apparatus were all dirty and badly stained, requiring a washing beforehey could even be used. onhe plus side, ihadwo complimentary (stale) biscuits andwo packets of (awfulasting) filter coffee. iis rated as a ¬ω star motel, bureally, ihink ideserves only ¬ω. noaall good value for money.","joy","neutral"
"11","we stayed ahe loredo motel en route fromhe cape reingao auckland and iwas a greaplace for a stopover, especially ashe beachcomber restaurandownhe road did superb food and a wonderful salad bar! the motel was great. although nohe mosmodern of fiings inhe bathroom,he motel was very well equipped andotally clean and spotless. the spa pool was a real bonus andherampoline and swings were a hiwith our son. there's also a swimming pool. the free wireless internewas a bonus. the owners have been really kind as our son lefsomething behind andhey posted ibacko us withouus even asking.","joy","positive"
