"","text","emotion","polarity"
"1","my wife and iogether with another friend were using kaitaia as a base for exploringhe very north end of north island, new zealand. we are very gladhawe chosehe laredo motel. the accommodation was clean and airy,he facilities were morehan adequate (although we didn'use eitherhe pool or spa bath dueo lack ofime). we had a lodge with a lounge diner/kitchinee/single bed, a bedroom with  single beds and a bathroom wth aoilet, shower and basin. allowels and linen were provided. nearbyhere were shops for buying food and several eateries. jennifer was a perfechostess inhawhen several guests were waiting forhe harrison'sour bus for cape rainham and  mile beach, she came ouo waiwith uso make surehawe goonhe righbus. theour was great!","joy","negative"
"2","bookedhis hotel on a whim. iwas great, rooms were spacious,idy andhey were ableo fius in. play area available includingrampoline. the staff were lovely and boughover a bbq inhe morning so we could cook brekky. we had family staying inhree rooms, so iworked oureally well.","joy","positive"
"3","the motel is looking a lileired, buis handily located and ourwo room uniwas spacious andidy. available tv channels include cartoon network, which us handy whenraveling with a  year old, as we were. the owner provided greaservice and could nohave been more helpful.","unknown","positive"
"4","excellencustomer service, very clean, spacious units, closeo city and only  min driveohe beach. hosts and staff are friendly, greaswimming pool and spa. kids friendly. thank youo our hosts. laine","joy","positive"
"5","my son and i chosehis motel because iwas low priced and looked very neafrom outside. we were nodisappointed. the lady was mindinghe motel forhe owners and she was very professional and kind. the rooms were immaculate and had a kitchenee. i would very much recommendhis motelo airedraveller.","joy","neutral"
"6","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"7","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"8","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"9","","unknown","positive"
"10","after winding our way up from auckland, i haveo admihai drove upohe lodge with somerepidation. my wife and i have only recently begun staying ab&b's and it's been a lile hiand miss. buhis was certainly a hit! bruce and jacquie where wonderful hosts, withhe perfecamounof aention and space when wanted. quick withhe poof coffee and chocolate biscuits, iwas a wonderfully located placeo explorehe far north. the rooms where quite adequate and scrupulously clean, andhe breakfasts where great! bruce and jacquie where of course, full of useful local information and we were glad we usedhe localsourhahey suggested! greaplace!more","joy","positive"
"11","after winding our way up from auckland, i haveo admihai drove upohe lodge with somerepidation. my wife and i have only recently begun staying ab&b's and it's been a lile hiand miss. buhis was certainly a hit! bruce and jacquie where wonderful hosts, withhe perfecamounof aention and space when wanted. quick withhe poof coffee and chocolate biscuits, iwas a wonderfully located placeo explorehe far north. the rooms where quite adequate and scrupulously clean, andhe breakfasts where great! bruce and jacquie where of course, full of useful local information and we were glad we usedhe localsourhahey suggested! greaplace!more","joy","positive"
"12","we stayed in cavalli beach resorforwo nights. the hospitality we received fromhe hosts (carrie and richard) was outstanding. the food was amazingoo fromhe world-class chef's kitchen!!! we highly recommend cavalli beach house retreafor each one of you....this place is so beautiful.","unknown","positive"
"13","we stayed acavalli beach house retreaforhree nights, buwould gladly have stayedwice as long. there is mucho do, righahe beach house (which is onhe water and offers kayaks and hiking) as well as allhe sights and activities in bay of islands and points north. the breakfasts and dinners were wonderful andhe rooms were comfortable, clean, and luxurious. we (obviously) loved it!","joy","positive"
"14","picture perfeclocation. spacious room with an enormous balconyo enjoyhe stunning views. carrie and richard are wonderful hosts - knowledgeable & helpful. fabulous food - generous breakfasts & dinnerhe firsnighwas so good, we choseo dine in-househe second night. greao seehe emphasis on using quality local produce as much as possible.","joy","positive"
"15","we did enjoyhe lovely location andhe ambience of cavalli house. we loveo meeother people and hear abouheir experiences and cavalli house was all ofhe above. carrie provided lots of local knowledge as we departed..we did enjoy fresh fruiand yoghurand freshly squeezed juice each morning in additiono hobreakfast.. very spacious and comfortable accommodation. do followhe detailed directions asohe location which are provided by carrie prioro your visit.","joy","positive"
"16","carrie and richard wereerrific hosts andhe food and service were unbelievable. they have created aruly special property in one ofhe mosscenic and relaxing places on earth. they knowhe bay of islands and northern nz and were very helpful recommending activities. however, we hardly wantedo leavehe ambiance and beauty ofhe property. they really made us feel ahome and like old friends.","joy","positive"
"17","we are spoiled, very spoiled havingravelled mosasome ofhe world's beshotels. this makes for very high standards, especially whenhe price is high.we love greaservice, chic ambience and, above all, fantastic food.allhis and more is whawill awaits you acavalli beach house. totally remotehis beautiful beach house with private beach had a warm welcome and we were allocated a lovely, spacious, and peaceful suite. we are greafoodies and carrie is jusan outstanding cook. we had one meal ahe beach house and iwashe mosdelicious lamb imaginable served with some outstanding nz wines. the quality could be michelin star buwithouhe fuss.this b&b is a lile piece of heaven ahe end ofhe world. if you love luxury, fine food and a haven ofranquillity…this ishe place for you!","joy","positive"
