"","text","emotion","polarity"
"1","we hadhe  room family unit. iwas spotlessly clean. excellenfacilities. the lady manager was charming. as soon as we pulled up inhe car park, she came runningo greeus and showed us straigho our unit. really lovely welcome after a long drive.yes, it's a lile dated, buit's spotlessly clean.thanks. you made our stay even beer.","unknown","positive"
"2","this is a basic motel with nice spacious and clean rooms. very friendly receptionist.here is even a pool/spa, which we did nory, bukids seemedo love. price was a bihigh ashe wifi did noeven work","joy","positive"
"3","good people. good servicing of units. always restock bathroom and kitchen and clean uphe unifor you daily. goodo deal with. the place is a lile dated andhe showers aren'goingo blow you away bui always stayhere. if you wano find issues you can dohaanywhere. i likehe people service and rooms have everything you need.i stayedhere with my family andhenhey leffor home while i stayed on for business stuff. reasonable rates, goallhe basics covered.","joy","neutral"
"4","my family and i ( people) stayed  nighhere and enjoyed it. the room and beds were nice and clean andhe pool and spa were great. a greaplaceo base yourself while inhe north. i would recommendhis motelo anybody, greaplace","joy","positive"
"5","really impressed. really! they were very accomodating as we had a late arrival. the room was great, very spacious and absolutely spotless. clearlyhe managemenvalue hygiene and cleanliness. this place exceeded expectations.no concerns, no worries. a safe choice.","joy","positive"
"6","this griyown has few amenities and a number of motels, of whichhis is one.of itsype iis perfectly fine containing allhe usual equipmenalong with wifi. whalifts ia wee biabove is offer of a cooked breakfas(costs extra). a good wayo starhe day, with a menu you selecitems onhe previous day. good bacon done scoish style ratherhan bits of streaky crispedo nothingness.","joy","positive"
"7","within walking distance ofheown,his motel was clean, comfortable and quiet. beds were really greaandhe rooms all had everything needed especially enough power pointso charge allhe electronic stuff used by  people. a joyo stay at.","joy","positive"
"8","after quite a long drive iwas lovelyo be greeted by such a friendly face. the manager/owner was excellenand made sure we had everything we needed. the local knowledge was useful and we were pointedohe beseateries and aractions inhe area. the rooms were quite and clean andhe beds were very comfortable. they are also biker friendly so i look forwardo riding uphaway one day and enjoyingheir company again.","joy","positive"
"9","i musadmiwhen we firsdrove in we were a lile concerned as ilooked rather old (i hadnplanned on staying here buhe weather forced a detour) buonce insidehe roomshey were very comfortable and quite modern. the owners were very nice and we were satisfied with our  nighstayhere. would stay again.","joy","positive"
"10","the motel itself is quite basic with a double bed, kitchen facilities and bathroom. iis a shordriveohe city centre, aboukm away.i stayed forhree days and onhe firsnighiwas very windy which made idifficulo sleep. somehowhe door betweenhe bathroom and bedroom raled inhe wind evenhough iwas an internal door and all windows and external doors were closed. this also was a biannoying.the free wi-fi was a bonus and was very good.overall i had a good experience. i have heardhahe loredo is one ofhe beer motels in kaitaia andhis is why i had decidedo stay here.","anger","positive"
"11","we stayed here forhree nights and iwas basic bunice. the owners were very friendly and helpful. the place was veryidy and clean andhe room was a decensize. motel is located onhe edge ofown bustill within walking distance with a supermarkejusuphe road. a nice stay for a cheapie motel.","joy","positive"
"12","greahotel inhe far north....i have stayed here severalimes for business and its always very clean andidy. the unlimited free interneis greafor me working anighandhe spa is very goodo relievehe back from allhe driving...","unknown","positive"
"13","walked over fromhe bus stop early inhe morning and was ableo gea room straighaway, only wanted a single room bunone available so owner gave me a big room for same price. had all you required and wifi was very fasand good","joy","positive"
"14","we really liked our stay akauri lodge motel. it's close enougho walk easilyoown and yeis quieand peaceful. very clean. everything worked and was well maintained. the bed was greaand we slepvery well. easy access in any direction by caroo. the owners are wantingo sell and retire and yehey still keep uphe place with diligence. a grealile motel.","joy","positive"
"15","we had a very spacious suite of rooms including a separate kitchen/breakfasarea. everything was clean andidy givenhahis is noa new building. the motel is within  minutes walkoheown. the owners were very helpful and friendly and gave us goodips on whao do, whereo eaetc. the wifi connection was good andhe bbq worked well. there was a small pool buwe didn'use it. we had a very goodwo dayshere andhe charges were reasonable.","joy","positive"
"16","weowed our boaup from aucklandory some fishing inhe far north. this motel is very centralo allhe good fishing spots and we were very pleasedo have a safe and secure parking space forhe boat. the new owners were extremely willingo accommodate all our special needs ie cleaning and storing our boat,here is a good fish cleaning area ouback, as well as giving us maps and detailed information on launching facilities etc. as we are also keen bikers, we were pleasedo hearhamotor bikes can be locked up anighinhe owner's garage - so no doubwe'll be back! our room was exceptionally clean, spacious, well equipped and very comfortable. made good use ofhe pool and bbq facilitiesoo.more","joy","positive"
"17","as in other reviews, hospitality shown from bruce and jacqui was excellent. bruce provided us with a possible iineray for our stay whichook uso some very nice locations. dinner and breakfasboth excelelnwith good homemade breads and home grown produce. felas if we had knownhem for years, felperfecty ahome. both joined us for meals, so entertaining evening and good insighinto local issues.grealocation for doinghe far north area of nz.bedroom was good with nice strong shower and comfy beds. whaelse would you need?more","joy","positive"
"18","tucked away offhe mahinepua road near wharangoa and overlooking one ofhe mosscenic bays imaginablehe beach house was a grearetreat. the rooms all haveheir own well appointed balconies andhe views are spectacular. don'expecwild nights acavalli. this is a very quieouofhe way place. excellenhree course dinner available daily and aypical english style breakfast. no locks onhe doors, no safe, no need! really comfortable bed, cozy slippers and dressing gownshosts richard and carrie wenouofheir wayo make us comfortable andhe mereshinof a desire for oysters resulted in aray of oysters deliveredohe room albeinocollected offhe rocks inhe bay although i am surehey werehere!","joy","neutral"
"19","thank you so much rena and dimitri forhe outstanding hospitality. loved our stay, beautiful views and location. thanks for welcoming us and allowing uso stay in your parofhe lodge. waking upohaview is amazing. would definitely go back. highly recommended. wish you allhe best.","surprise","positive"
