"","text","emotion","polarity"
"1","greacoffee. greafood.greastaff. definitely beseggs benedici have ever had. awesome homemade bread. will come back","unknown","positive"
"2","stopped here on our wayo cape reinga for breakfast. the food was really good buhe cafe is inhe same, big room ashe kauri kingdom souvenir shop so it's a bicanteen-like. service friendly bua bihaphazard -hado repeaour order severalimes. we arrived jusas a bus load of people were leaving, which may have contributedohe confusion. didn'likehe fachasome people who were clearly associated withhe place (judging by howhey communicated withhe staff) were smoking jusoutsidehe entrance andhe smoke whiffed in. stop forhe food, noforhe ambiance. the souvenir shop is well worth seeing jusforhe staircase carved ouof a single kauri log alone.","joy","positive"
"3","lasime we visited in hey had good range of food, howeverhisime lile on offer. howeverhe coffee was very palatable.","joy","positive"
"4","who'd havehoughwe'd findhe besindian we've discovered in new zealand in kaeo? jusbe sureo order mild if you don'wanhe curry hot! the fish curry and chicken korma were quite good andhe staff courteous and helpful. naan is homemade every day!","joy","positive"
"5","greaservice, food was outstanding. chicken tika entre was so so yumm. very good price - friendly staff. byo anythingoo! beer and bubbles and burbon haha","joy","positive"
"6","as lovers of indian food, we had greaexpectationsohis place after readinghe greareviews. however we lefsomewhadisappointed.the main issue here washe firsimpression, which ihink mentally influenced onheaste experience. despite being alone inhe restauran(someake away cusotmers came by while we werehere),heables were nowipedhoroughly cleaned, buhe worshing washe amounof flies both inhe restaurant, bualso inhe windows and aroundheables. this lefan impression of a place where cleanliness aren'he firspriority (they could easily have avoidedhis with some quick cleaning while being idle), and when you firsgehafeeling in your head, you wonder howhe kitchen is and iget's stuck in your head.myikka masala was very differenfrom whai'veasted earlier, and reminded me more of a kind of buer chicken. my wife's chicken tandoori was goodhough. onhe raita and chutney we disagreed, as i wasn'oo found ofhe raita while i likedhe chutney and she was opposite.all in allaste is a subjective maer, buhe whole experience would have been much beer if iwasn'affected by allhe flies. inhe end a very weak * rating.","joy","positive"
"7","i've eaten asome greaindian restaurants overhe years (probably forty differenones between fiji, new zealand, and us) and have cooked my own indian from scratch forhe pashirty years and . . . . . .the lamb madras (with naan) prepared inhis simple lile restauranbyhe roadside ishe single besindian meal i've ever eaten. the combination of spices is nothing shorof exquisite and . . . . onop of everything else . . . .he staff is consistently wonderful . . . . friendly, fast, and enthusiastic . . . everyime.buer chicken and chicken tikka masala (with an ice cold kingfisher) are also divine.truly a gem of a place in sleepy lile kaeo . . . . especially when you considerhahere's noanother decenrestauranmealo be had anywhere inhe hour's drive between kerikeri and mangonui.worth the trip from wherever you happeno be aroundhe far north. simple . . . and terrific . . . in every way.","joy","positive"
"8","fantastic meal inhisinyown - onion bhaji's were perfecand good service. the food was very authentic and greavalue.","joy","positive"
"9","we ordered a simple cappucino and aea. ilasted for almos minutes before we goour stuff. the cappucino did also noaste good. instead of saying ""sorry forhe delay""o every customer,ryo work efficient.","joy","neutral"
"10","we jusstopped for coffee buiwaserrible. i asked for double shoand iwas barely a single - andepid. husband's shorblack was equally poor.","sadness","negative"
"11","friendly staff and people service good food cooked jusrighnice view of hokianga harbour. we had mussels cooked in white wine and cream plus large bowl crispy plump chips very generous serve.","joy","positive"
"12","we stopped forea and were warmly welcomed and offered a wide range of home made cakes and a choice ofeas. although we saonhe verandao watchhe scenery etc., we felvery comfortable and pleased aour choices. dinnerhanighwas being prepared and had we nohad a  hour return journeyo our accomodation, we would have stayed. a greafind in an interesting village.","joy","positive"
"13","good breakfasand greacoffee with a superb view overhe water.friendly service, although understandably a lile waiforhe food ashey were busy and everything seemedo be freshly cooked.","joy","neutral"
"14","i have beenohe boatshed cafe manyimes before when passinghrough rawene. always felwelcomed and lefwith a pleasantly full stomach. have always lovedheir food.this latesimehere were differenowners/staff, and many ofhe items onhe board were noavailable, plus almosnothing inhe cabinea.pm. this was disappointing, and we hado order bagels fromhe basic breakfasmenu.to givehem credit, imay have been a busy day (although ididn'look like it, ashey were startingo pack up evenhoughhey advertised onhe website as being openill pm). i really hopehey realisehey needo pumore energy into customer satisfaction, orhey will lose people like us.","joy","neutral"
"15","whaa gem. full of brick a brac, colourful pictures, local info and superb waterside position. we saouonhe decking overlookinghe water and enjoyed , eggs, paninis and scones. superb local products cookedo perfection. prices under average for superb food. jushe placeo fill up beforeakinghe ferry or more sighseeing. a must.to do inhis one horseown.","unknown","positive"
"16","the cafe had character andhe food was very good with friendly staff. the onlyhinghawasn'so greawashe weather. i'm surehe view on a nice day is stunning.","joy","positive"
"17","my wife and i had one ofhe bescoffees we have ever had here. make sure you give yourself an houro visihere before catchinghe ferry north, or afterhe ferry ride south. the seing was jusperfect. very very cool place, highly recommended on ariphrough northland.","unknown","positive"
"18","the reviews ofhis cafe caused uso stop after we crossedhe harbour. certainly glad we did. excellenfood and coffee.greagifshopoo with fair prices. further south weastedhe honey and wished we'd boughmore.check ouhe photo for unexpected presentation","joy","positive"
"19","gochaing withhe owner - nice guy, lots of local knowledge. tomatoarwas excellenandhere was even a dolphin cruising around in fronofhe restaurant.","unknown","positive"
"20","we stayed ahe hotel and had dinner here. fish and chips were really good. as washe gigantic piece of chessecake we had for dessert. aparfrom good food,he view asunsewas ouofhis world. whaa place!","joy","positive"
"21","called in here for a drink with family on a saturday afternoon. the poor lady on reception was covering check ins andhe bar. iook us minso geour drinks we ended up leaving and goingohe other end ofheownohe pub. what'she poinof being open if you can'serve people?managemenshould havehe bar closed off until dinner service startshenhe reception would only haveo deal with check ins. you would have made alomore money ouof us had you have had some service.","joy","negative"
"22","we made a reservation nd goa niceable with a greaview. the service was excellenandhe food equally so.","unknown","negative"
"23","waitress showed my partner and io ourable andhat's abouwherehe service stopped. hado collecour own menus and water for ourable. waitress finally returned for our drinks order, however our drinks where a further long wait. screaming kids playing pall, no oneellinghemo behave. foodook forevero arrive and was nothing special especially consideringhe prices. didn'order desseror morehan one drink as no one returnedo see how we were doing. nice location buyou can gehe same view from jusfurther alonghe beach. i know we kiwis are noknown for our greaservice in restaurants buhawas a biof a joke. would nobother returning.","fear","positive"
"24","we returned here after  years as we enjoyed iso much. the room was nice upstairs beachfronbuheree inhe fronhad grown so view noas good. there is now only  restaurant.. previously ..this had nobeen updated onhe site ..thawas disappointing. the service was good especially fromhe young guy july...internein room was $ a night...the other places we stayed aiwas free...buwe will return andryhe older rooms onhe flawhich have a beachfronview and nice loungers.","joy","positive"
"25","we decidedory ouhis restauranfor our evening dinner. the food was veryasty and nicely presented. we orderedwo papadom with raita, followed by a mixed vegetable starter which came on a sizzle plaer. the mains were a buered chicken and a lamb madras served with boiled basmati rice and a roti bread. we orderedwo boles of indian beer. the bill cameo nzd . the service was good and aentive.","joy","positive"
"26","i was juswanderinghrough russell and came acrosshis place. their lunch special caughmy aention and iriedheir mild vegetable curry for $ with. iwas served with basmati rice and naan bread, beautifully organised on dishes. and boy, was idelicious!i would definitely recommendhis restauransinceheir staff was very kind,oo. you have a choice between mild, medium and hocurry.","joy","positive"
"27","greacurries. iwas prey empty when we wenand noa greaatmosphere buhe food was reallyasty. friendly service as well.would definitely recommend for aakeaway or simple meal out.","joy","positive"
"28","we wenohis restauranhaving noread any reviews, and was pleasantly surprised withhe food as iwas excellent. we eaa loof indian food and had a visitor fromhe uk with us and we were all very happy with our meals. we especially liked howhe spices were a parofhe dish ratherhan overpowering like in a loof indian meals. probably one ofhe besindian meals we had in nzo be honest.the service was excellenandhe covered outdoor patio area was lovely. highly recommended!","joy","positive"
"29","we ate inhis restauranone evening and quite enjoyedhe food buhe service was incredibly slapdash.","unknown","positive"
"30","amazing indian served by such lovely and hospitable staff. naan and malai kofta were particularly great.","joy","positive"
"31","my wife and i cameo dinner here recently and had a brillianmeal, greaservice, greafood and will definitely go back nexime we are up in russell.","unknown","positive"
"32","authentic indian cuisine, very well prepared. the staff were very friendly and prices reasonable.lovehe lamb vindaloo!!","joy","positive"
"33","food fresh , nicely prepared , well priced ,customer service excellen. seing pleasana good option for a nighoff cooking .","joy","positive"
"34","becausehis is some seriously good indian food.when youhink of russell, a peaceful coastalown inhe north of nz, indian food doesn'really springo mind as something as a must-try.do yourself a favour: visihis restaurant. havehe buer chicken. because i am yeo find anything as good in melbourne.well priced, large portions, and a homely atmosphere makehishe placeo be come pm when you're stuck for dinner plans.","joy","neutral"
"35","i've been in nz for  years and i love a curry. this ishe besindian i've had here.i only wish someone could open a restauranlikehis in wellington!!!!","joy","positive"
"36","wehoroughly enjoyed our meal inhis restaurant. the waitstaff were friendly and helpful, and did a greajob of suggesting optionshawe mighlike. the food was noexceptional, bugood andhe atmosphere inhe restauranwas very pleasant","joy","positive"
"37","greafood, we asked for medium spicy andhat's whawe got. good size portions forake awayoo. friendly staff! !!","joy","positive"
"38","fantastic food, quick efficienand friendly service. nexime we are in russell we will definitely be visitinghis restauranagain.","joy","positive"
"39","we had a lovely dinner here andhoroughly enjoyedhe excellenservice and food. the quality and portions were very good and we were delighted we wenhere. excellenall round, so highly recommended.","joy","positive"
"40","this restauranis a welcome additiono dining experiences in russell. the food is well prepared, delicious and good value. they offer aake away service andhe staff are obliging and helpful. recommended.","joy","positive"
"41","worsbuer chicken and garlic naan me and my partner have ever had ! noo mention i weno order iandheyold me iwas an hour and a half waiforakeaway! when i came backo pick up my food iwas siing waiting for me for who knows how long.","joy","negative"
"42","weurned up on a quienighfor dining in,he welcome was very pleasant, i didn'know whether iwas byo so look a bole of wine with me, no fuss, wine glasses andhe menu appeared, we asked a few questions abouhowhey preparedhe curries and we godetailed answers. the food was cooked juslike we had ordered, plenty quality meain a good sauce. thoroughly enjoyable evening, good food, greaservice and very reasonable. they deserveo do well after juscompleting a year in business.","joy","positive"
"43","very impressed withhe warm welcome and friendly and quick service. we had a veggie sharing plaero starwhich was veryasty and filling,hen a prawn and lamb dish which were both delicious. definitely recommend!","joy","positive"
"44","greafood good prices on drinks or byo small place so make a reservation do haveheika masala orheandoori chichen as iis ouofhis world","joy","neutral"
"45","a fairly new restauran- well worth a visit. a good choice of dishes, very reasonably priced, friendly staff, quick and efficienservice. we really enjoyed our meal. you canake your own drinks, we did not,he restauranhowever offered a good selection of beer, including indian kingfisher, and wine. we saonhe verandah which was very pleasant, indoor seating is also available. thoroughly recommend. the restauranalso provides aakeaway service.","joy","positive"
"46","outstanding service and super food. lovely seing. would definitely makehis a regular when in russell","unknown","positive"
"47","we haveried several dishes. all were flavoursome, generous and we'll priced. the veranda seing is very relaxing. the service is friendly and professional. will go back again and again.","joy","positive"
"48","excellenfood! flavours are very authentic, generous portions. staff are very well mannered and super friendly! lovedhis place and will definitely be back :-)","joy","positive"
"49","iwas our th wedding anniversary and we were staying in paihia. we decided we⊙d celebrate by going acrosso romantic russell and having dinner aanother establishmenbuwhen we arrivedhere was a wedding andhaplace was booked out. we wenfor a shorwalk and found the gables,he menu looked ok so we wenin. the young man who greeted us was lovely, he saidhey were really busy, buhere was one spareable downhe back ofhe restaurant, so weook it. whaareat! the waitress who was german was beautiful, as werehe other waitresses whoook our plates. they really made us feel like we were no bother.buthe delighofhe evening washe food, oh boy iwas excellent. everything we ordered came ouin goodime and was prepared so beautifully. iwas aaste sensation. i⊙d noonly recommendhis restauranbuadvise anyone visitinghe bay of islandsoreayourselfo some ofhe besculinary inhe northland. allhe way back onhe ferry my husband and i raved abouour dinner. we wantedo make our wedding anniversary memorable andhis experience was one we willalk aboufor yearso come. do yourself a favour andry the gables, i⊙m sure you won⊙be disappointed.","joy","positive"
"50","staying in russel for a few days and the gables had been recommended ashe besplaceo dine. popped ino make a reservation and had a choice between .pm and .pm - busy spot! anyway, a lovely location overlookinghe water and we were ableo siouside and have drinks while ourable was being prepped. sharedhe smoked fish salad, which was excellen- lightly smoked fish with a creamy dressing. thenhe fish taglioni and big bowl of chowder - both beautifully cooked and containing lots of fresh seafood. but...he taglioni was dressed with copious fresh fennel while my chowder had lots of fresh fennel inhe dish. neither of us like fennel and feel iisoo strong for fish dishes, buhe menu did nomentionhe inclusion of fennel. nogood! decaf coffees for deserand i was abouo slurp my double espresso when our waitress rushed up and said noo drink i- iwas nodecaf! whaa good catch! she said she noticedhe crema was nocorrecfor a decaf. whaan eye for detail and level of professionalism! good wine list. nice meal in a delightful seing.","joy","positive"
"51","our son workedhere a few years ago.we returnedo visihim and we all weno russello celebrate christmas.had a wonderful meal andhey catered for all our dietary needs so wellthe view is awesome overhe bay so i recommend booking a windowable. especially asunset.","surprise","positive"
"52","we enjoyed a delicious dinner agables. we gohe chanceo book aable outside byhe water, which was great. ican gequite chillyhough oncehe sun is down.","joy","positive"
"53","this is a greaplace, where you immediately feel ahome. everything is done jusright. the food is exquisite,he location perfecandhe service friendly and aentive.we recommendhe seared octopus and chowder, line caughwhole snapper and stickyoffee puddingo finish.","joy","positive"
"54","i decidedoake my wifeo the gables for lunch for our rd wedding anniversary. the food was wonderful!i hadhe seafood chowdero starwhich was greaandhen fish and chips which was lovely.my wife is vegetarian and i asked ifhey had anything off menu for her andhey came up with a barley asparagus risoo which she loved (see picture).i decidedo have a deserand choose chocolate mess and my god iwas withoua doubhe besdeseri⊙ve ever had! that⊙s right,he besi⊙ve ever had, no exaggeration. my only fear is when i go back neximehey will have changed isomehow. ihad strawberries and raspberry coullis which is a must, choc ice cream, meringue and white chocolate moosehat⊙s was newo me and something i⊙ll never forget. iook a picture do feasyour eyes.i will be going back and i will be orderinghe chocolate mess! please gables don⊙ever changehe chocolate mess or i will cry!andhat⊙s noan exaggeration.the staff were lovely,he place was clean,oilets nice, homely feel and amazing location. ourable was byhe window and we had a view ofhe sea.","surprise","positive"
"55","iwas late july andhe weather was a buiffy. we had enjoyed our stroll around russell and the gables washe perfecspofor a good lunch. they had an open fire, lots of old pictures/furniture. we goaable byhe window and enjoyed some greafood and lovely wine whilshe showers rolled in (and out!). the steak washe beswe had in nz. the service was very relaxed and friendly and one bole ledo a second. well we were on holiday! byheime we lefhe sun was out..ihink...:-)","joy","positive"
"56","my wife and i came here for dinner while on honeymoon in new zealand. the gables was a stunning restaurant, delicious food & lovely views. i hadhe posh fish and chips. was honestlyhe besfish and chips i've ever had. my wife had a fish dish for mains as well and loved it.","unknown","positive"
