"","text","emotion","polarity"
"1","they are always nice and provide a good service. ienjoyhe pieshoughhey do needo make a few more beacon, steak and mushroom pies ashese are popular. the views are nice andhe atmosphere is pleasant. i come here regularly andhey know me, which is appreciated.","joy","positive"
"2","pies are noas good ashey usedo be..i have visited quite a fewimes andhe pies are differenmosvisits...from runny gravy,ough meat, pastryhaisoo flakey, oroo greasy. have given up visitinghis establishment","joy","neutral"
"3","good location, heaps of parking. food selection good and all food of a high standard. nice coffee and large selection of other refreshments.","anger","positive"
"4","we were hereransferring for a busour. very friendly rapid service. really a delicious scone. giveno me perfectly heated and wrapped for eating onhe bus. manyhanks!","joy","positive"
"5","have come manyimes for lunch and dinner always very consistenfood with a high quality of ingredients. the service is greawith friendly staff . i would sayhe besindian restauraninown buits noitshe besindian restauranup north from whangareiohe cape . thanks sabi dorhw lovely meals you have given mw so far.","anger","positive"
"6","very good indian restaurant! excellenservice, very nice waiter. the food was surprisingly scrumptious! highly recommend!","joy","positive"
"7","aouch of spice in kaeo;he easmeetshe wild wesvillage; a new venture and restauranforown, and offo a flying start; now licensed and withhe friendliesstaff inhe business.","unknown","negative"
"8","very good coffee, good selection of cakes and sandwiches, nice friendly and helpful staff.stopped in onhe wayhru for a perk me up and iwas perfect. thanks guys,","joy","positive"
"9","the locals favourite cafe. very pleasanstaff and nice fresh food. take away coffee aa reasonable price. recommended.","unknown","positive"
"10","lovely friendly staff. good food and coffee. a nice relaxing placeo stop off ainhe smallown of kaeo.","joy","positive"
"11","this cafe is full of home made goodies, a big local welcome and a lovely outlook. the prices were beerhan being in auckland and is a good placeo waiif you have missedhe ferry,","joy","positive"
"12","we enjoyed a coffee stop here enroleeohe ferry. quick service and near a lovely wharfo viewhe estuary from. we didn'eabupies and bakes lookedasty.","joy","positive"
"13","we were on a motorcycleour sohis washe firsstop afterhe ferry crossing from rawene after stayinghe nighaopononi. brilliancoffee and a greabreakfast, niceo siunderhe veranda and watchhe worldravel past","unknown","positive"
"14","nice cafe aunexpected place, besvegi burger ever, fries were ok, ifhey would be handmadehe dish would have been best. good coffee!","joy","positive"
"15","friendly staff who serve good home cooked food . good selection on menu coffee range good ando a very good standardnice views overhe harbour","joy","positive"
"16","we gooffhe ferry and notedhe sign. iwas quainwith a reasonable selection. buwhen we gohe food iwas amazing. i had a chicken and vegetable piehawas really good and rose my wife had a camemberhadelivered way morehanhe name gave it. greastop greafood","joy","positive"
"17","stopped here after seeinghe name onripadvisor....there was a decrepancy inhe location and one poster saidhey had changedheir name. knowhis.....it's righnexohe ferry landing inown and ihas greapizza, coffee and carrocakeo die for, worth a stop if nojusoake a picture ofhe ferry leavinghe dock.","unknown","positive"
"18","very oldfashioned hand made coffee and excellencakes! service also very friendly and helpful.his is our stop in rawene!","joy","positive"
"19","this small place righonhe water behindhe main streewas a real surprise. iserves a variety of veryasty lunch dishes areasonable prices so iwas no surpriseo see people lining upo geaable. if you can gean outsideable you have a wonderful view overhe water and can watchhe ferry running back and forwards. iishe ideal placeo waiforhe ferry because of its location and its food and service. iis nofine dining, jus good honesfood.","surprise","positive"
"20","very relaxing greaview ofhe harbour and peaceful atmosphere lovehe no smoking should be more of iaeating establishments","unknown","positive"
"21","unfortunately we missedhe old owners who i believe hadhe cafe for  years or so, and were even wrien up in cuisine magazine.an okay placeo stop for a coffee while waiting forhe ferry, buwouldn'recommend ias a destination in itself. coffee was a bimilky, service was acceptable bunothing special. food was good, fresh salmon inhe bagel -asty, clean and well prepared.outlook is nice, a good placeo watchhe ferry come and go. a bicool withhe door open buiis still wintery and niceo havehe air flow.overall iwas a fairly average experience, although we did have reasonable expectations based on reputation. would be niceo see ireturno its former glory with a biof help from someone withhe righexperience.","joy","positive"
