"","text","emotion","polarity"
"1","iwas greawatchinghe pie maker make his pies. understandinghe difference between base pastry andop pastry, very flavorsome, friendly staff, greavalue, greacoffee","joy","neutral"
"2","lovehis café,he staff are so happy and friendly,he service is wonderful andhe surrounding are lovely and warm,heoilets are clean and well looked after, plenty of selection inhe cake cabinets and blackboard, fasservice and coffee is greaallheime as i have been here morehan once andhe service over all is consistence..well done","joy","positive"
"3","i call intohe bakerman when ever i can for a coffee and sometimes a snack...the staffhere are jus""simplyhe best"" always a smile and nothing is evero muchrouble. a few of us called in for morningea one day and weriedhe 'chicken pizza' (had juscome ouofhe oven) and 'yuuummm' thank you girls for your wonderful service, i hope your boss looks after you, cos you're worth it...","surprise","positive"
"4","only had bacon and eggs for breakfaswith extra hashbrown. good serving of bacon, eggs cooked jushow i asked forhem. food was hoand delivered very quickly, coffee was beautiful one ofhe bescoffees i have had inhisown","joy","positive"
"5","wenohe kauri museum firsand goignored byhe staff inheir cafe so we popped aroundhe corner.orderedhe fryup and coffee, and enjoyed both very much while watchinghe ducks onhe creek ouhe back. had a second coffee,he firswas so good.lady who runs iis a hooas well.highly recommended!","joy","positive"
"6","on a recenbusrip with dune rider ouof paihia we stopped ahis cafe and found so much more. this cafe is also a creativereasure with so many beautiful kauri gifts all locally made. i was veryaken byhe selection of items for sale andhe wonderful hospitality ofhe staff who were eagero ensure my gifts were all gifwrapped ando my liking. the young ladies ahe gifsection were enthusiastic and helpful in giving advice. the cafe food selection and staff were also so worthhe stop here. greaplaceo visit!","joy","positive"
"7","consideringhis place is freeo gein (nomanyhings likehis are any more), it's a prey decenwayo have a break -he coffee was good, andhere is a wide range of kauri productso purchase. also lotso wander around looking a- fromhe carved kauri staircaseohe old man,ohe hug logs and stumps outside withheir questionable 'art' aached. worth a visit.","joy","neutral"
"8","this is aourisbus stopover... so make surehayou order before or afterhe crowds hit.i loveheir homemade soups. wonderful! they have quickakeaways.. and also full mealso choose from.visihe adjoining ancienkauri kingdom shop and walk uphe carved stairway inside an actual huge kauriree..also nofar from  mile beachurnoff..if you are driving upo cape rienga,his is an ideal stop for both a lighmeal and a visio one ofhe bessouvenir shops inhe north.","joy","positive"
"9","this was a very basic cafe, coffee nogood andhe service was a lile strange. the server govery flustered by our order of coffees and cakes. wouldn'go back. buoilets were clean.","unknown","positive"
"10","very quick vision aour stop. coffee was hoand good and selecting of cabinefood looked fresh and interesting. full marks for serving a loof people fasand friendly manner.","joy","positive"
"11","this is a café aachedo a museum and souvenir shop, and is juson your righas you headowards cape reinga from awaniu. we called in a. and only someradesmen were around so ranghe bell. this brougha friendly lady who seated us and said she would go and findhe cook. the cook arrived, also friendly, and we ordered chowder and nuggets. the chowder was very good with freshasting seafood and made with cream, nuggets were abouwhayou would expect. chips/frieshacame withhe nuggets were ok bua lile underdone inhe middle. coffee was good. one ofhe highlights ofhis place is an amazing staircase carved entirely inside a gianree stump. interesting polished amber and , year old kauri articles inhe giftshop buprices seemed a bisteep. the place was prey quiewhich is a pity because iis worth a visit.","joy","neutral"
