"","text","emotion","polarity"
"1","took some friends up for a visit, secondime since new ownership in december. fantastic food well priced and very friendly. the shop and producofferings have grown and is looking great. pricing is a lomore sensiblehan a year back. will definitely be back with family and friends. offo cape now, enjoy all","joy","positive"
"2","the crafshop has an excellenrange of giftshaare uniqueohe far north, manufactured fromhe swamp kauri recovered fromhe local farmlands. there are also some excellensculptures and artefacts on show, which would look fabulous inhe righseing, althoughhe price & size ofhese would limihe pool of buyers.","unknown","negative"
"3","the new owners haveurnedhis place around. the food is excellent, i hadhe quiche, iwas superb. the staff are all very friendly and welcoming. after my fantastic lunch i had a browse aroundhe retail area. the ancienkauri staircase was phenomenal, and iwas amazingo see such beautiful carvings and items for sale - i learna loabouhe native mČori culture during my visit. a young saleswoman helped me findhe perfecgiffor my husband - she was friendly, helpful and an excellenrepresentation of an excellenestablishment.","joy","positive"
"4","whaa hidden gem.. greabreakfast, amazing staff always readyo serve with a smile andop iup with greakauri items.. perfecplaceo spend a morning","surprise","positive"
"5","this was a refreshments and comforbreak stop,wice, on our cape reinga &  mile beach coachour. our coach driver said we were visiting as aeso see ifhe new owners could cope.  buses arrived aonce and iwas prey chaotic. thasaid i gohe food and drinks whilslinda queued forhe loo. the drinks were fine and our slabs of banana cake were marvellous. during our afternoon stop we exploredhe shop/gallery. the spiral staircase carved from a , year old kaurirunk is quite amazing. some ofhe kauri wood furniture on sale is beautiful. the  fall carving of old father time is beautiful. a bargain a$, new zealand. overall noworth a special visibuif you are passing a mussee place for half an hour.","surprise","positive"
"6","the staircase carved ouof a kauriree dug from a swamp is amazing. kids loved going up and down it. other arworks available for viewing and buying and café onsite.","surprise","neutral"
"7","amaizing feel like papa bear climbinghe stairs inside aree. god placeo stop for a breather on your wayohe cape.","joy","neutral"
"8","it's one ofhe aractionshai visited where i did noake any photographs. the parhai foundhe mosinteresting was ahe beginning, inhe shop, righbefore you go wander around inhe park. this is where you can findhe actual gum ofhe kaurirees, dried and carved sometimes,hey look like orange/yellow/golden gems. i was disappointed inheour because i was expectingo see gum inhe holeshahe workers had dug intohe ground, buyou will only empty holes... there are a few areas where you can see whahe life ofhese workers was like andhawas quite intersting buotherhanhat, iwas juso follow arail inhe foreswhere you would see empty holes onhe sides. i was curiouso seehe outcome ofhe kaurirees in nature ashis washe main exporting material back inhe days, bui guess mosof iis gone. you won'miss ouif you don'visihis araction.","joy","neutral"
"9","large kauri foreswas buried here by volcanic eruptions over , years ago, and amber production areas are still in productionoday.very interestingo learn abougum-diggers. i had nopreviously heardheerm. gum-diggers were people who excavated areas in search of kauri gum, a fossilized resin or sap of a kauriree, which was found in new zealand⊙s old kauri fields. the resin was used primarily inhe production of varnish.this authentic kauri gum digging site is morehan  years old.","unknown","positive"
"10","enspiring look intohe lives ofhe gum diggers. the , year old kauri was a bidissapointing buwell worth a look. the staff were helpful andhe video was very informative. a loof efforhas gone intohe facscaered aroundhe site.","unknown","positive"
