"","text","emotion","polarity"
"1","greaselection of gifts and souvenirs here as well as a cafe. this makes for a good placeo stop. the staff were really friendly and organised, even withhe large buss full of peoplehaarrived jusafter we did,hey managedhe cafe so well! yummy foodoo.","joy","positive"
"2","the shop owners have a captive audience with buses stopping hereo wash down afterhe capeour - i observedheir service with a foreign couple who were on our bus and was unimpressed withhe gruffness and flippanaitude. this was on a spend of almos$nzd (probably on only $ worth of goods based on prices!). a smile is nooo difficult? in respecohe products on display,hey are impressive, some with impressive priceagsoo. there arehe standardouristy products, buwe were quiteaken with some ofhe woodwork (jusnoenougho make a purchase!). the story ofhe internal staircase was prey cool, bunothinghereo draw me back on a second visiif ever up north again.","unknown","neutral"
"3","there arewo stops you should make - abou km uphe road (north) fromhe kauri visitor centrehere is a small car park signposted kauri park. a  minute walk along a path and boardwalks brings youohe second oldeskauri in nz. iis breathtaking - iliterally stopped me in myracks.you can also seehe four sisters. unfortunatelyhe yakanas path is closed ahe momendueon allhe rain (you can normally walk ifromhe visitor centre. a few kilometres further north,here is another stop forhe father of all trees - tane mahuta. this is an even biggerree -  years old. iblows my mind jushinking abouit. finally continuing your driveo omapere you drive overhe brow ofhe hill and be gobsmacked again ahokianga harbour with a view acrosshe bayohe mosenormous sand dunes. as you come downhe hillhere is a signo a scenic lookouonhe left. i highly recommend going out.you can walk a circular route roundhe headland with amazing views ofhe dunes and wonderful beaches a hundred feebelow.","surprise","neutral"
"4","interestingo see howhe gum was mined bualsoo see perfectly preservedrees - years old","unknown","positive"
"5","lovedhe park - exceeded my expectation! would recommend everyoneo visio appreciatehe nature, culture, and history. hopehe municipality will fix uphe gravel road!","anger","neutral"
"6","we saw some signs and drove ouo it. wasn'really worthhe visit. ended up geing some discounbefore going in. iwas raining whilswe werehere which didn'help. the lady runninghe shop was very nice. feelhere is an araction herehadoesn'really needo be here. i wouldn'advise going unless you're interested inrees. the only goodhing was seeinghe lile hutshe workers usedo live in.","joy","positive"
"7","sohat's whyhey are called gumboots................! greaplace, jusa shordrive from sh (gravel road, buwe made iin our lileown car). nice walks, nooo strenuous, buroom for kidso run around. informative placards and displays. cute geckos, bigrees, greaintroductiono kauri gum. small shop ahe end wherehe owner makes necklaces etc, and has a wealth of knowledge. really worth an houro visit.","anger","positive"
"8","so impressed byhe gumdiggers park. learning abouhe massive fallen kaurihere was mosinteresting. i had never previously appreciated where kauri gum came from andhe challenging life ofhe gumdiggers. gumdiggers park has created aourisaraction with good parking, cleanoilets, a pleasanstroll - andhey have done allhis with minimum impaconhe environment. iwasn'aboucafes and gifshops (thoughhere were souvenirs on sale). iwas aboua non-commercialisedrip back inime. refreshing. well worth a visit.","joy","positive"
"9","greaselection of gifts and souvenirs here as well as a cafe. this makes for a good placeo stop. the staff were really friendly and organised, even withhe large buss full of peoplehaarrived jusafter we did,hey managedhe cafe so well! yummy foodoo.","joy","positive"
"10","the shop owners have a captive audience with buses stopping hereo wash down afterhe capeour - i observedheir service with a foreign couple who were on our bus and was unimpressed withhe gruffness and flippanaitude. this was on a spend of almos$nzd (probably on only $ worth of goods based on prices!). a smile is nooo difficult? in respecohe products on display,hey are impressive, some with impressive priceagsoo. there arehe standardouristy products, buwe were quiteaken with some ofhe woodwork (jusnoenougho make a purchase!). the story ofhe internal staircase was prey cool, bunothinghereo draw me back on a second visiif ever up north again.","unknown","neutral"
"11","there arewo stops you should make - abou km uphe road (north) fromhe kauri visitor centrehere is a small car park signposted kauri park. a  minute walk along a path and boardwalks brings youohe second oldeskauri in nz. iis breathtaking - iliterally stopped me in myracks.you can also seehe four sisters. unfortunatelyhe yakanas path is closed ahe momendueon allhe rain (you can normally walk ifromhe visitor centre. a few kilometres further north,here is another stop forhe father of all trees - tane mahuta. this is an even biggerree -  years old. iblows my mind jushinking abouit. finally continuing your driveo omapere you drive overhe brow ofhe hill and be gobsmacked again ahokianga harbour with a view acrosshe bayohe mosenormous sand dunes. as you come downhe hillhere is a signo a scenic lookouonhe left. i highly recommend going out.you can walk a circular route roundhe headland with amazing views ofhe dunes and wonderful beaches a hundred feebelow.","surprise","neutral"
"12","i give malcom  ouof  for him as aour guide,he experience was breathtaking and malcom made ipersonable and safe. i was feeling lile apprehensive ofhe sand dunes , buhe eased me into iand made ihe mospleasanexperience ever. the scenery was ouofhis world. malcolm's' wife prepared lunch for us and iwas awesome. i would highly recommendo all , ahe end we walked away with another friend from new zealand ‚ù§ô∏è","fear","positive"
"13","thank you so much malcolm our family hadhe besafternoonouring around beautiful henderson bay on your quad bikes. we had never been on quad bikes before buwith your excelleninstruction and safety procedures we felconfidenand safe forhe whole familyoake part. enjoyedhis so muchhawe'll be back for a longerour nexime. we highly recommendhis for families with young kids. thanks again","unknown","positive"
"14","this experience was unbelievable. i have gone quad bike atving many manyimes and expectedhahisour would be no different, buwas proved wrong within moments. my family was meby malcom and robin who were absolutely lovely and delightful. i have a family of four brothers and a very unadventurous mother, so malcom was givenheoughasko provide noonly an adventurous andhrilling experienceo satisfy my crazy brothers, bua safe, easy and undaunting experience for my mom.malcom made sure we were all comfortable and familiar with our vehicles before beginninghe adventure. then we were off! as we were ridinghroughhe unbelievably pristine and scenic forest, a group of wild horses galloped in fronof us, seemingly undisturbed by our presence. when we arrived ahe beach, iwas beyond imagination. the wide, sandy beach seemedo go on forever in each direction. as we gogoing, my seemingly unadventurous mother, was driving fasterhan all of us, with a wide grin on her face! she was laughing hysterically and having a blast. my brothers, also, were having aremendousime speeding acrosshe sand.this was unlike any quad biking experience i have ever had. malcolm even provided us with a surprise and free lunch as appreciation of home grown avocados, fresh seafood, and a variety of cheeses and sweets.malcolm makes surehe experience is enjoyable for bothhe adventure-seeker, andhe cautious and inexperienced driver.honestly,his was amazing and my only regreishai am nogoing backomorrow. so much fun. thankso malcom and robyn for showing us such a greaime and being so delightful and wonderful. i will definitely be back!","surprise","positive"
