"","text","emotion","polarity"
"1","a very impressive display of kauri products made onhe premises byhe local iwi⊙s own craftspeople. salad bowls aupo $ each and ornamental crafstanding a metre plusall aupo $. apparently,he asianourists go mad forhe stuff because iis irreplaceable. iis all kauri dug up and is carbon datedo be aleas  years old. smaller items ⊓ chopping blocks andhe like can be boughfor under $. the displays are impressive andhe cafe is goodoo. the owners have ambitious planso expandhe business and it⊙s doing goodrade fromour buses and cruise ships. well worth a stop even if you don⊙buy much.","anger","positive"
"2","we stopped here as parofhe harrison's cape runner tour. iis a neaplaceo stop aand seehe ancienkauri logshaare carved oufronand walk up and downhe awesome staircasehahey have inside. the place is a bidated and could certainly ""be morehan iis,"" buwhaiis is still worth a visit. we were ableo buy some neaanciekauri souvenirs--something we never found elsewhere on our  weekrip in new zealand.","joy","positive"
"3","whaan extraordinary experienceo walk inside a onne staircase inside a massive kauri log! the engineers and architects ofhis projecdeserve a medal. iis indeed a fascinatingour ando see whahe gum diggers and loggers did many years ago, was an eye opener! certainly worthhe stop on your way north!","joy","positive"
"4","we found gum diggers park really interesting with lots of information abouhe history ofhe mighty kauriree","unknown","positive"
"5","dynamic and informative experience. allhe info aroundhe park is well worth reading andaking all in. we enjoyed our experience and have nothing bado say abouit.","unknown","positive"
"6","parof aouro cape reinga. very informative and well seup. seeinghe history ofhe area andhe wayhe gumdiggers worked and lived was very interesting.","unknown","positive"
"7","a very impressive display of kauri products made onhe premises byhe local iwi⊙s own craftspeople. salad bowls aupo $ each and ornamental crafstanding a metre plusall aupo $. apparently,he asianourists go mad forhe stuff because iis irreplaceable. iis all kauri dug up and is carbon datedo be aleas  years old. smaller items ⊓ chopping blocks andhe like can be boughfor under $. the displays are impressive andhe cafe is goodoo. the owners have ambitious planso expandhe business and it⊙s doing goodrade fromour buses and cruise ships. well worth a stop even if you don⊙buy much.","anger","positive"
"8","we stopped here as parofhe harrison's cape runner tour. iis a neaplaceo stop aand seehe ancienkauri logshaare carved oufronand walk up and downhe awesome staircasehahey have inside. the place is a bidated and could certainly ""be morehan iis,"" buwhaiis is still worth a visit. we were ableo buy some neaanciekauri souvenirs--something we never found elsewhere on our  weekrip in new zealand.","joy","positive"
"9","whaan extraordinary experienceo walk inside a onne staircase inside a massive kauri log! the engineers and architects ofhis projecdeserve a medal. iis indeed a fascinatingour ando see whahe gum diggers and loggers did many years ago, was an eye opener! certainly worthhe stop on your way north!","joy","positive"
"10","the aris well displayed andhe lady workinghere was very friendly and pleasanand had lived inhe area for decades. well worthhe visifor varied and interesting art","joy","positive"
"11","no real reason noo usehe ferry if you needo crosshe harbour.very pleasanjourney. friendly staff","joy","positive"
"12","had a lovelyimealkingo owner. bescoffee inhe northland. has greaviewo rawene ferry with all its comings and goings.","unknown","positive"
"13","there is ample parking available, so parkhe car en enjoy nature ait's finest. the views areo die for. lots of beautiful flowers and plants alonghe way. well worth a stop!","joy","positive"
"14","we have so many incredible beaches / harbours/ sea views in nz ,hawe become blase` abouheir scenic beauty .here ishe mosincredible view ofhe hokianga harbour and its entryohe tasman sea . suitable for all -we even mea couple with pushchair .","unknown","positive"
"15","park up inhe large car park and wander uphisrack. the vires are amazing andhe sandy headland absolutely stunning.","surprise","positive"
"16","slightly pricey buhey havehe marke-hese charters geyouohe awesome sand dunes and provide boogie boards for use as well.","unknown","neutral"
"17","the hokianga express docks ahe opononi wharf  days a week running from amo pm (weather permiing) withrips leaving every hour going back an forthohe sand dunes, pay on board with cash.adults $, childern - years $ and pre school $.you gea run down onhe beswayo sand board (boards freeo use). then it's a quick boarideohe dunes and your lefo explore ayour own pace. no shade,oilets or shops, so make sure youake a backpack with water, sunblock, hat, swim wear anowel (if your planing on geing wet) and may be a lite snack if your planing on stayinghere for a while.i'd definitely recommend sand boarding and walking aroundhe dunes exploring, we had heaps of fun.","anger","positive"
"18","love going overohe sand dunes viahe hokianga express! pete caters for everyone aa really reasonable price.if it's your firsime he will gohrough everything with you and even supplies everyone with a boogy board!","joy","positive"
"19","iwas greafun!! iis much smallerhan cape renga dunes buwhat's unique abouhis one ishe possibility of end of slide plunge into sea water!! if you likeo walk and coverhe sand formations after your slides (walkakes apprx mins), would be besoake early departures.","joy","positive"
"20","very interesting lovedhe ideas and puzzle works. jusone ofhe places of interest. so nearhe waterfalls and foresadventures","joy","neutral"
"21","worthhe drive we nearly ran ouof diesel and hado stay in a mauris back garden .invitedoheir party which was warm and happy.","joy","positive"
"22","driving south on nz⊙s n, stop off ahe tane mahuta walk, and make sure you brush your shoes, sprayhem with disinfectanand rinse off onhe sponge bed ahe entrance (all simple and easyo do, and essentialo stop die back affectinghe area). speako a guideo learn more,here⊙s a loo know abouhe amazing kauriree, andhey will appreciate your interest. the guide,hais, noheree so much.","joy","positive"
"23","a shorwalkohe mosamazing kauri i have ever seen. he isruly majestic and makes you feel insignificanstanding near him. so gladhere are now foocleaning stationshereo help keephis gianalive for everyoneo enjoy.","joy","positive"
"24","a shorwalk fromhe car park revealshis gianof aree saido be around , years old. thamakes ia mussee. make sure you disinfecyour boots before going alonghe patho see ias kaurirees are fighting a fatal disease ahe moment. the walk is prey flaand easily wheelchair accessible. jussit, ponder and admire ifor a few minutes. you don'seerees likehis every day!","joy","positive"
"25","a sense of calm and peace when you are inhe vicinity. a wonderful experience. nevero be missed. do visiit","surprise","positive"
"26","we were nosure whao expecsince we pickedhis araction from an nzourism itinerary and did noresearch iprioro our visit. the tane mahutaree is huge. iis comparableohe gianredwoods inhe usa. definitely worth a stop. you can seehe tane mahuta with a  minute easy walk or you can spend hourso see many more largerees and enjoy a hike inhe forest.","joy","positive"
"27","having jusvisitedhe kauri museum in matakohe we were keeno see a living kauri! there was tane mahuta - aboua  minute walk on a board walkhroughhe rain and we were gobsmacked byhe size, magnificence and age. well worth a visit!!","joy","positive"
"28","absolutely beautiful. growing up in wesauckland i had seen plenty of kaurirees buhey are nothing comparedohis beauty a mussee for any one new zealander or not","unknown","positive"
"29","thisree was amazing. iis difficulo comprehendhaihas been around for over  years. iwas a wonderful experience walking alongheracks and viewing platformso seehe dense green forest, beautiful silver ferns and magnificenrees. we were lucky enougho behere aa reasonably quieime giving us plenty of opportunitieso enjoyhe quietness andranquillity ofhe area.","surprise","positive"
"30","tane mahuta andhereeshemselves arehe stars ofhis foresbuhe foresitself is definitely parofhe show. a beautiful rain foresyou're noexpectingo find jusa few kilometers away. the national park service has done a fantastic job preservinghis spectacular are.","surprise","neutral"
"31","a mussee inhe way up north and a good break fromhe car ridehroughhe forest!awesomeree and lile walko ifor all ages.","joy","negative"
"32","if you are inhe area,his is a mussee araction. the well constructed walkwayo tane mahuta is nomorehan a five-minute leisurely stroll fromhe conveniencarpark ahe entranceohe kauriree site. there is a small grove ofrees similar in age and statureo tane mahuta buhisree is striking in its size and presence inhe forest. i believehere are kiwi active inhe area buyou would needo behere inhe evening hourso seehem. also, picnicables are available nearhe parking area as well as aoileblock. if you happeno be inhe area, i recommend stopping byo viewhis awesomeree!","fear","positive"
"33","whacan you say aboua magnificenspecimen likehis, excepo encourage all passers byo stop, walk a few hundred metres and marvel anature.","joy","positive"
"34","love visitinghis place, so majestic and awe inspiring. nature aits best. did a roundrip from whangarei and a nice day's journey.","joy","positive"
"35","a very interesting placeo visit, iis amazingo see such largerees. we visited in showery weather however iwas still enjoyable. i would highly recommend visitinghis forest.","unknown","positive"
"36","tane mahuta is onlywo minutes walk fromhe road and essentialo stop and see if you are driving past. i had seen many photos ofhis gigantic kauriree, and seen other kauri, buwas noprepared forhe majestic grandeur ofhis singleree. the bush walk is pleasanand easy (flaboard walk) and iis a greabreak on your journey. even if it's raining,he walk is relatively sheltered underherees so still worth visiting.","joy","positive"
"37","we did a quick stop byhe amazing tane mahuta. if you drivinghaway, definitely pay a visiohis hugeree. we foundhe besphoto opportunity was standing fromhe boardwalk which is a bifurther fromheree. theree is only a shorwalk fromhe main road andhere was a publicoileblock nearby bunooilepaper.","surprise","neutral"
"38","awesomehankso doc andhealk abouhis natural wonder. gehere learn more before tane disappears and lives only inhe memory.","surprise","positive"
"39","located aboukm north of dargaville ireally is worth visiting one ofhe few examples remaining of a huge kauriree. parking is limited buit's a shorwalk along a board walko view tane. ireally is an awesomeree. one ofhe rangers gave us a shoralk aboukauri dieback which was a nice bonus.","unknown","positive"
"40","only a couple minutes walk fromhe road,here is no reason noo stop here if you areravelinghewin coashighway - and is even worth a specialrip if you are anywhere inhe area. majestic and inspiring.","joy","positive"
"41","visitinghis amazing ancienforest, withhese extremely hugerees ,ibrings you downo basics realizing jushow wonderful nature is in providing us human beings with much ofhe oxygenhaweake for granted keeping us all alive,hese giants ofheree world have been around for millennia buare now being affected by ""die back "" as are many other species aroundhe globe, ijushaso be something man madehais doinghem such harm. we musry and protecour andhe worlds future ,for all our sakes !","surprise","neutral"
"42","a wonderful placeo see such magnificenrees. agree with my fellow advisorhahe area is small andhere are coaches stop here regularly..i hope you geo see him whenhere are noso many people about. the conservation around here is equally jaw dropping and puts our national forestso shame. iis a clean, beautiful place with easy access for all ages/abilities. in fact, we did a few more ofhe walks andhe four sistersracks are easy and equally beautiful.","sadness","positive"
"43","there are so many photos ofhis majesticree buhere is nothing like actually standing under io see how magnificeniis. if you are inhe bay of islands iis worth arip overohe wescoasof hokiangao pay a visiohis gianofhe forest.","joy","neutral"
"44","iis an easy walko see our oldeskauriree,he photos really don'do ijustice, iis only when you see ifor yourselfhayou gea feel forhe size and majesty ofhis amazingree.there are plenty of other beautifulrees inhe foresas well, so well worth allowingheimeo seehe four sisters as well","unknown","positive"
"45","worth a walk around so beautiful, amazingrees,he parks are always so beautifully kepand clearly signposted, iwas a breathtaking experience","joy","positive"
"46","a mussee. an easy walk, no morehan  minutes return and easily paved for prams or wheelchairs.take some close up photos ahe firsviewing poinandhen walk further aroundohe back viewing poinandake some greaphotos ofhe kauri fromhere.have people stand onhe seats aviewing poinone while you are aviewing poinwo for some awesome photos!","joy","positive"
"47","we lovedhe walk evenhough iwas long ashe information duration mentioned is one way only. we discovered so many varieties of nz flowers and moss aparfromhe kaorirees.a mussee when in nz","joy","negative"
"48","there are so many adjectiveshayou could useo describehis magnificenforesand its mosfamous resident. awe inspiring, spiritual, stunning, awesome, vast, old. these huge bufragilerees make you realise jushow small and insignificenyou are! thousands of years old and still standing in all of his magnificenglory. his arms spread up and ouohe heavens.yes iis a long driveo geohe forest, buiis so worth it. if you like native bush andrees in particular,his forseis an absolute musfor a visit.","joy","positive"
"49","a mussee for usree hugging kiwis! could use some more signage as we pashe info centre bulosour nerve and wenbackwards.","unknown","positive"
"50","friendly staff, large range of pamphlets onhe area and surrounding places. greaarray of kiwi gifts . well worth a stop.","joy","positive"
"51","coolo stop in gea drink etc and jushave a read and see whahis dolphin was all about! and always keep and eye oufor moreo cruise around! (they don'usually lol)","unknown","positive"
"52","this was an unexpected surprise as we passed ouof omapere. park ahe end ofhe pavemenand walk as far as you like - even downohe water. still, you needn'ravel faro find some outstanding scenery. unpackhe good camera! there is no fee,","joy","positive"
"53","stunning views of sea, hills, and nearby pastures. the hike was moderately difficulbueasyo follow. so peaceful. we saw no one else onherail.","unknown","positive"
"54","learn how books were made by missionaries, fromanning leather, seingype and binding. actually interesting! prey seing, informativeour.","unknown","positive"
"55","we had joan as our guide, she was lovely and did she know her stuff. do knowledgable and happyo answer any questions we had. the building is amazing, very well restored andhe demonstrated crafts are authentic. iis well laid ouandhe museum cabinets are libyorch lighashe building has no power. tour is $ and well worth it.","surprise","positive"
"56","grealile placeo visio learn abouearlyanneries and also printing press. very informativeour and if you have young kids can be quite hands on.","unknown","positive"
"57","we didhe guidedour apompalier missionoday and our guide airini made it! she was so informative and her way of bringinghe story across was really enjoyable. the guidedour is shorand sweeso lile ones don'geoo bored and whayou learn abouanning hides andheir printing press is really very interesting. we walked away really happy and would recommendhis whole heartedly.","joy","positive"
"58","we bookedhe $ dollar package which includedour andhe museum.the lady who gaveheour was lovely and greawithhe children.iwas so interesting learning abouhe leather andhe printing.the museum has a model replica of captain cooks endeavour which is very good.well worth a visiif you are in russell.","joy","positive"
"59","we came here noreally sure whao expecand weren'planning on doinghour buwhen we found ouyou could only go inhere house if you didhisour and we are so glad we did. the gardens were beautiful despitehe weather and ourour guide joan was great. iwas aboua - minour, long enougho learn bushorenough noo gebored. we had demonstrations in each room ofhe differenmachines/processes andhe wholehing was fascinating. i would recommendhiso anyone & i feelhe $ fee was well worth it. a highlighof ourrip!","joy","positive"
"60","many many sayings. a dab hand? skiving off? and many more. thais if youakeheour which is highly recommended. you'll pay some dollars buiis worth it.","unknown","neutral"
"61","well worth a visit. highly recommendhayou don'walk around yourself - stick withheour guide,hey are highly informative and bringhe placeo life.","joy","positive"
"62","superb historic building in russell. excellenour ofheanning house and printeryhabeautifully explainedhe wonderful old mission station.","surprise","positive"
"63","fantasticour guide boughhe houseo life. iwould be nothing withouhe guide. excellent. so glad we visited!","joy","positive"
"64","kelly was very informative and friendly. thoroughly enjoyedhis lilerip upo flagstaff hill after my hole inhe rock cruise with explore.","joy","neutral"
"65","there is nothing very differenabouflagstaff hillhan you would find in may other similar places - buiis worthhe shorrip upo seehe view and gea feel forhe layouofhe bay, and a biofhe history ofhe area.","unknown","positive"
"66","hike it, its way more worth ihan driving. through nature reserves addso experience. lovely views of island and flagstaff is a greabiof history","unknown","positive"
"67","whaan amazing view!! cruise ship inhe harbour, ladies playing golf and inhe background a paraglider!!","surprise","neutral"
"68","on a dayripo russell we decidedo walk upo flagstaff hill. iisn'far buhe walk gerather steep. when we finally arrived aheophe view made up forhe walk. greao do on a fine day","joy","neutral"
"69","this historical spoprovides wonderful photo opportunities and beautiful views. if you arrive on a cruise ship, moslikely you'll have a greaview of your ship from here. this is a quick stop, so puion your itinerary!","surprise","positive"
"70","came here as parof our evening kiwi walk, and although we didn'see any kiwihe views from flagstaff hill were good.","joy","neutral"
"71","our firsday offhe cruise ship which was anchored inhe harbor. firshing we did wasakehe long uphill walkhroughhe beautiful neighborhoodo flagstaff hill. we saw a kiwi onhe path and goa few photos of it. iwas a greaview and we read some ofhe history ofhe place.","unknown","negative"
"72","a shorbuquite steep climb fromheown buwell worth it. the views are stunning, and it's an importanbiof local historyoo.","unknown","positive"
"73","the beach itself is very isolated andherefore quiet, buhe walko ifrom russell is a real pleasure. the wide expanse of sand andhe lovely scenery makes for a very pleasancouple of hours.","unknown","positive"
"74","long beach is a very swimmable, scenic beach jusa shorwalk fromown. directly acrosshe water ishe island where captain cook anchored in .","unknown","negative"
"75","a wonderful sheltered beach. aboukm long, it's mostly sand with a few areas of shell. there are lots of rocky reefs around which make for greafishing or snorkelling.","surprise","negative"
"76","we had a greaime sailing with rick and robin. they are wonderful hosts, greasailors andhe whole experience was friendly and relaxed. we sailed aroundhe bay, stopped aan island for a walk and a swim, had a lovely homemade lunch onhe boaand sailed backo russel, enjoying our byo rosé. a lovely day!","joy","positive"
"77","rick and robin were wonderful hosts. they were friendly and informative. everything was prompt, we were ableo swim and explore on one ofhe islands. rick is an expersailor so we were in good hands forhe day.","joy","positive"
"78","a beautiful experience exploringhe islands fromhe sea. rick and robin make an exceptionaleam. the natural beauty ofhe islands mixed withheir sailing ability and greahospitality.","unknown","positive"
"79","rick and robin were amazing hosts onhis fabulous cruise aroundhe bay of islands. robin catered beautifully for my gluten free dietary requirements ashornotice, whilsalso catering for someone with dairy intolerance. the lunch which consisted of quiche, cake, fruit, cheese, freshly baked bread and icedea was home cooked, fresh and delicious. rick had a wealth of knowledge abouhe area and sailing in general. his manner was friendly and welcoming. we stopped for an hour aone ofhe islands before lunch, where we could chooseo swim orake a shorwalkohe other side ofhe island. my husband and i chosehe swim. the water was acqua coloured. iwas warm and silky againsour skin. wehoughwe were in heaven! after lunch on board, an opportunity was provided for a second swim. we enjoyed meeting other couples from varying parts ofhe world. overallhis was a firsclass experience and noo be missed. thanks so much rick and robin!","joy","positive"
