"","text","emotion","polarity"
"1","excellenroom with a balcony view over kaiteriteri, greaoutdoor facilities with pool, sauna, spa's and steam room, healthy buffebreakfasand lovely vegetarian meal arestaurant, we couldn'be more happier withhe kimi ora","unknown","neutral"
"2","kimi ora was a welcome respite during a busy weekend of biking and walking. our room was jusabovehe lovely outdoor pool, withuis flying pasand amazing views downo kaiteriteri. the staff were very welcoming and knowledgeable,he room was spotlessly clean and we had allhe amenities we could need. we spena loofime inhe pool and spa pool, and enjoyedhe free dvds (ashe tv reception wasn'%) as well ashe amazing breakfasinhe morning. we also dined athe views restauraninhe evening. the food was delicious and very reasonably priced.the  minute walko kaiteriteri (includinghe hillo geback upo kimi ora) is well worthhe peace,ranquility and views you gefrom your room. i will definitely be back again one day!","surprise","positive"
"3","vegetarian budon'holdhaagainsit! sorry, all you vegetarians!!! beautifully situated above kaiteri beach,he units are well appointed and very comfortable. we were in  which has a living with  glass walls seinhe forest. the bird life was fantastico watch and listen. we would have happily stayedhere forhe entire  days buforced ourselves ouo delighinhe other aractions. try a fejoia and pear sorbefromhe local store ahe beach. seriously yum! thankso diane and aaron for being so greaandhe resofheeam. well done everyone. btw,he vego breakfaswas excellent.","joy","neutral"
"4","love coming here, beautiful views, private, excellenfacilities. lovely room. restauranis deliciousoo. bathroom well equipped. nice layouofhe room and deck. spa pool and swimming pools very nice. optional extrasoo eg: massage.","joy","positive"
"5","this is a greaplaceo relax with friends or family. the facilities and rooms are spotless and very well maintained. bush walks are quite extensive and well signposted.staff are super friendly and efficienand made sure we had everything we needed. a specialhankso brigia who was very helpfulo us.this is a regular stay for us every year and we have already planned our nexvisit.thank you very much kimiora staff for your hard work here.","joy","positive"
"6","the houses are so cosy with a greaview andhe spa is grea(sauna, jacuzzi, inside pool)! iis closeo a restaurant, a grocery shop andoheaxi boats. staff is very nice. breakfasis prey good.","joy","positive"
"7","we arrived after stopping in motueka ahe smoking barrel for dinner which was delish. the kimiora staff had lefhe key exactly wherehey saidhey would, upgraded our room,urned onhe lights and heating so we walked into a cozy lovely room which we discovered had an awesome view when we opened uphe curtainshe nexmorning! breaky was amazing, noonlyhe view buhe yummy foods, coffee,ea & juice righdowno organic peanubuer and fresh yoghurt. we moved ourhings ouof our room, buwere invitedo usehe facilities withhe spa, sauna, indoor pool etc forhe afternoon! highly recommend kimiora, we will be back!","surprise","positive"
"8","helpful staff on check in. lovely room overlooking pool and bay with nice bedding. vegetarian breakfasin sunny dining room, or outside, was nice and plentiful. pityhe restauranwasn'open dueo refurbishment, buwe had a lovely meal inhe village. pools and houbs nice and clean budidn'haveime for anyreatments dueo fantastic weather, perhaps on our nexvisiin september?","joy","positive"
"9","we stayed only for  nights in a one bedroom appartmenwith jaccuzi, wich was very comfortable after a day in abel tasman park.the vegetarian restauranis veryastful. breakfasis included.dueohe weather we could nousehe outside pool.","joy","neutral"
"10","we stayed here for  nights and were very comfortable. unfortunately,he weather was very inclemenand prey much everything in kaiteriteri seemso shudown whenhe sun goes in (wateraxis, mini golf, horse riding etc). the indoor pool isn'heated in april and wasoo coldo enjoy althoughhe houb was very pleasant. breakfaswas excellenbuffeof cereals, breads, fresh fruietc and good coffee.we borrowedhe hotels free bikes (pleasanand unexpectedouchhahey are free) and seoff forhe day onhe mtbracks which were greafun and a good wayo seehe coasline and enjoyhe fores(they also hire proper mountain bikes for more serious riders) lovely walks all around fromhe hotel. in all, despitehe dated decor,his is a very well run place and ihink inhe sunshine iwould be a very special placeo stay. the rooms are spacious and we had a lovely view overhe bay (ihink mosrooms do) - iwould have been delightfulo sion our privateerrace with a glass of wine admiringhe view..... had inobeen raining. the hotel seemohink of every detail andhe staff go ouofheir wayo make your experience positive and enjoy everything kimi ora haso offer. iwas good value for moneyoo.","joy","positive"
"11","the room ( bedroom apartment) was absolutely fantastic! whaa view!!! we only wish we could have stayed a few days andook advantage ofhe hiking inhe area andhe yoga classes. would recommendhis place in a heartbeat!!","surprise","positive"
"12","beautiful, peaceful, quiet, well located, ecological, delicious (we loved your bircher muesli and vegetarian dinners!!!!), professional and friendly. we only have complimentso make aboukimi ora! thank youo allhe staff, in particular ""charlie's angels"" :-) areception (diane, suzie and rita) who forwardedhe scarf we had forgoeno our nexhotel, ando brigia inhe restauranfor her friendliness and wine recommendations. beswisheso everyone!","joy","positive"
"13","very clean and friendly resort. the rooms have greapersonality and room  had a greaview ofhe harbour. breakfaswas delicious and healthy. wished we could have spenmoreime relaxing ahis resort.","joy","positive"
"14","the accommodation was very spacious and comfortable. the view from our balcony was fantastic and iwas lovelyo si, with a glass of wine, and look ouoverhe bay. the breakfaswas excellent. we had one meal inhe ( vegetarian) restauranwhich was very good. we lefan item of clothing inhe room. they contacted us and arrangedo posio another hotel we were staying at.","joy","positive"
"15","thoroughly enjoyedhe views fromhe balcony are amazing, and on a clear nighhe spa bath view is spectacular. had dinner and breakfasathe views restauranand was absolutely delicious.would highly recommend kimi ora eco resort!will defiantly be coming back again.","surprise","positive"
"16","we stayed for  nights in a spa suite. whilsa lile dated,hey have been superbly refurnished w kitchenee bathroom new carpen greaoutdoor furniture.he uniwas spacious n a greabase. nothing a problem w staff n superb location and we will return","surprise","positive"
"17","our family of six stayed akimi ora in early december and loved ourimehere. we were inhe four bedroom house with a nice view ofhe bay akaiteriteri. the hoswas very helpful in directing uso restaurants and local activities. one day we hiked parofhe abel tasman trackhen kayaked back,he nexday we wenshopping and wineasting in nearby nelson as iwas rainy. the vegetarian restauranonhe premises is quite good andhe daily breakfasts were perfect. we would definitely recommend kimi ora and would stayhere again if inhe area.","joy","positive"
"18","we had a lovely stay akimi ora in november . the grounds were lovely andhe rooms were very comfortable. you can'beahaving a spaubhaopens up onto a private balcony! the vegetarian restauranwas excellent, even for people who aren'vegetarians.","joy","positive"
"19","stayed ahe weekend for my th birthday with my family. had an absolute wonderfulime. uniwas spotless andhe service was excellent. as a vegetarian familyhe restauranwas a realreat. nooften you geo experience food cookedohis quality. thoroughly recommend.","unknown","positive"
"20","our group of hroughly enjoyed our stay here for  nights for buisness and even had a lileime for pleasure inhe spa's, swimming and seeinghe glow worms, we are looking aholding another hui here nexyear. the rooms were great, breakfaswas delicious, siing outsideo dine was a major highlighandhe service we experienced was grea(many of us chaed withhe owner abreakfast!). manaaki whenua, manaakiangata, haere whakamua! care forhe land, care forhe people, go forward!","joy","positive"
"21","kimi ora provided a welcomed peaceful weekend away from hustle and bustle of daily life. the rooms are simplistic, extremely clean and provide lovely views ofhe native bush surrounds and kaiteriteri beach and inlet. the pools, spas and steam rooms/saunas were very relaxing with many placeso siand enjoyhe sun and views between dips. breakfasincluded in room price. we did nousehe spa facilities for massage orhe restauranso cannocommenonhese. walking down from our uniohe pools we had fourui righnexo us onhe path and keruru siing above. lovelyo behis closeo natureo slow you down.","unknown","negative"
"22","staff are very helpful, pleasanand willingo do whateverhey cano make your stay enjoyable. spa rooms are clean and had allhawe needed for a  nighstay. lovedhe  minute bush walk with allhe differenelementso geour feeand bodies grounded. the views are jusfabulous an a goodimeo go with nooo many people about. breakfasdelicious with good healthy choices. we would come back if ever inhe area inhe future","joy","positive"
"23","after viewing kimiora online, i was blown away when we arrived ahe resort. pictures onheir website did noshow how beautiful ireally was. withhe sounds of native birds and a beautiful outlooko kaiteriteri and native bush, i sunk into a relaxing state of mind. the breakfaswas healthy and extremely filling. my carnivore husband was impressed byhe vegetarian menu and we both enjoyed a sauna and a dip inhe pool was a perfecweekend away and although we only live lesshan an hour away, it'll be our new getaway location for some qualityimeogether.","joy","neutral"
"24","upgradedo a spa room for extra $ and was worth it! amazing views andhe room was really nice. had a massage which was greabudid feel like she was really rushing and wantedo be somewhere else. aparfromhahe staff were nice andhe breakfasinhe morning was a good selection. happyo come stay again, was goodime of year because iwas noreally busy andhe price was prey reasonable.","joy","positive"
