"","text","emotion","polarity"
"1","we loved our stay akimi ora. the service was great,he rooms had everything you needo relax and enjoyhe stay inhis sweelile beachown. the location is grea- close enougho ""activity"" buucked up inhe hills where it's quieand serene. and mosimportantly, we fell in love withhe restauranhere! still dreaming abouhe bruschea and lasagna. wish we could have stayed longer.","joy","neutral"
"2","did nostay akimi ora, buspenhe day both aroundhe pools and having massages, facials etc.is a lovely spofor relaxing,he pool area was noo busy. no lunch served ahe restaurant, buonly a  minute driveo kaiteriterio buy some lunch.ground were well maintaned, everything clean andidy  swimming pools,  inside  outside, spa inside and outside, steam room,rooms looked lovely, i plano go back and stay for a few nights so i will puanother review uphen","unknown","positive"
"3","the studio was modern, spacious and in greacondition. there is a kitchenee buwe did nouse it. the view fromhe balcony is greaandhe pool (indoor/out) looks very prey. there are some nice walks righfromhe property andhe beach is nooo far. we also usedhe coin operated laundry facilities. breakfasis included and we atewice aheir vegetarian restaurant. wonderful stay!","surprise","positive"
"4","the staff are very warm and friendly. we had dinner and breakfasandhe waitress was very pleasant,he service excellenandhe food delicious.the breakfaswas greabuwould have liked maybe poached or scrambled eggs. the views are amazing both fromhe balcony in our room andhe restaurant. the pools and spa pools very clean and well maintained. the padded chairs onhe balcony gave us a very weboom ashey were still wefromhe rain  days before. the room was a bidated buvery clean. the bed wasn'hacomfortable. i would definitely come back again iwas a lovely experience.","joy","positive"
"5","we stayed ahis hotel in december  as parof aour around new zealand forwo nights - we could easily have stayed longer! the apartments are well equipped and we had a beautiful view downohe sea. the breakfaswas amazing andhe staff were all very friendly and helpful. we ate inhe restauranwice as iwas soasty. there were also bikeshayou could use in additionohe pool and spa facilities. thank you for a greastay","joy","positive"
"6","perfectly located if you wano enjoyhe amazing abel tasman national park. very comfortable rooms with striking views. an excellent, high quality breakfast. a state-of-the-arjacuzzi/spa withhe besmassaging jets we've ever experienced. many pools and all buone is heated. ping pong a nighime glow worm groo. a frondeskharesponded instantlyo our requesfor an additional lamp. plus a greacaveo explore lesshan  minutes away. we overheard another guesextend her stay and wished we could have stayed longeroo.","anger","positive"
"7","% loved staying here, location, facilities, food, views, staff, people, spa and pools,saunas loved everything. nearby aractions, weather, ocean, kayaks, cruises,birds, sand, sun, price,fauna and flora,quietness, happiness","joy","positive"
"8","wonderfulranquil seing adjaceno an amazing piece of new zealand coasline. visitors havehe choice of many outdoor activities inhe area andhe mountain biking is superb. lovedhe sauna complex and i had a massage which was fabulous. breakfaswas also wonderful. look forwardo visitinghe restauranone day soon.","surprise","positive"
"9","greastay lovely spa facilities relaxing massage greaviews and clean well equipped accomodation delicious breakfasdon'hesitateo book awesome experience friendly helpful staff nothingoo muchrouble","joy","positive"
"10","we were so disappointed withhis ""resort"". ihas so much potential buis old and dated. the views are amazing buhe rooms need new carpets, bed sheets and beds. they were lumpy and you could feelhe springshroughhem,he double bed waswo singles pushedogether. the restauranand breakfasarea is dated, sterile and lacks any ambience. the spa area only haswo jacuzzi which si people. for a spa resorwhich has many rooms and you've paid good money for isn'anywhere near enough. ajusshorof $ a night, we didn'feel we govalue for money!","joy","neutral"
