"","text","emotion","polarity"
"1","stayed  nights and loved having such good facilities with views over kaiteriteri. lovely pools. beautiful food inhe restauranand a plentiful breakfast. we all said we would definitely stay here again!","joy","positive"
"2","this is a well laid ouresorwith very well planned rooms. ialso has a nice swimming pool with both an inside and an outside section. staff are also very friendly and helpful. breakfaswas included in our deal. the only downside washano eggs (boiled, fried or in any form) were offered. i never had a hotel breakfaswithouegg. buaparfromhis, it's fantastic.","joy","neutral"
"3","had room with view of harbor area. being winter restauranwas close when we werehere. staff was very nice, walko see glow worms was a nice surprise. breakfaswas yummy and healthy.would stayhere again","joy","positive"
"4","we were only ableo stay for  nights and would loveo have stayed longer. we also hado arrive late so iwas greao findhe key and map hanging by reception with a note and a map as promised, alsohe heawas on for us as iwas a very cold night. room, breakfast, staff, spareatmenwere all excellent. and of coursehe views! onlyiny commenwould be iwould have been greao have some milk in our fridge as we arrived after reception closed. nexime we willime ifor whenhe restauranis open as we hado miss ouonhadueoime of our stay. perfecin every other way!","unknown","negative"
"5","a group of us booked a coage for one nighas we cycledhe greataste trail. iwas very goodo find our coage after a full day onhe trail ando relax onhe veranda overlookinghe water. however, five people in awo-bedroom one bathroom uniwas a lile crowded - particularly ashe bathroom hadwo doors and no locks! the coage would be greafor a familyhough. the facilities were fine for us, buprobably would need upgrading within a year orwoo retainhe feeling of being a 'resort'. unfortunatelyhe restauranwas closed as we were noableo see if allhe excellenreviews wererue - buhe breakfaswas very good. there was a good range of cereals, preserved fruiand bread and also cheeses and fresh fruit. the view fromhe restauranwas superb, catchinghe morning sun and looking ouoverhe estuary and kaiteriteri beach.","joy","positive"
"6","this was a quieoasis away fromhe hustle of kaiteriteri beach in january. we goo have breakfasoutside overlookinghe bay while enjoying our warm flakey croissants and bircher muesli! there was a good range of breakfaschoices and with breakfasincluded inhe room rate - madehis good value. we made use ofhe pool facilities andookhe opportunityo visihe in house spa - opting for full body massages and a pedicure. we were well looked after by alexia. having bush walks and moutain-biking righayour doorstep madehis a fabulous placeo stay and i would highly recommend io anyone looking for a relaxing holiday or break away. the pool, poolable, fuse ball and fitnessracks kepoureenagers entertained and we all felrelaxed and sado leave. we had a lovely  bedroom unit, which had good size rooms and plenty of space for  of us and nice outdoor balcony with seating. the staff were really friendly and iwas always so quieand peaceful here. this is a place we would definitely consider returningo. perhaps a romantic weekend for  nexime!","joy","positive"
"7","im so luckyo be living jus mins away fromhis place....still i find myself here for a nighorwo if i need some meime...fantastic clean accomodations, friendly staff, very relaxing place, althoughhe heated indoor pool was under repair lasweekend...good healthy breakfast, awesome value for money....definitely worth ary if you wansome meime","joy","positive"
"8","a wonderful placeo spend a few winter days inhe peaceful surroundings of golden sands.idal estuary and hillside foreswith a hosof native songbirds. a variety of exercise options, walking, running & mountain bikerail along with swimming, spa and sauna, whamore could you want??","surprise","positive"
"9","greastay with clean comfortable  bedroom unit. facilities fabulous andhe food awesome for us vegetarians. such a wonderful facility so closeo nelson. staff very friendly. views stunning. nice walks and mountain bikerack close by.","joy","positive"
"10","firstly,he hotel was very clean, staff very helpful and facilities decent. forhe righkind of person,his place is probably great.for my husband and i, we foundhe place boring and a lile depressing and so startedo notice allhe lilehings. the couch is nocomfy andhere is no tv in he bedoom so we struggledo relax in our rooms. wifi dropped in and out, howater in shower was affected by external water use.the breakfaswas ok, buagain.. a lile depressing. the location is, well.. small and quiet. we'd have optedo stay in nelson or mapua if we'd realised.also,he pool area doesnquite look likehe pictures,he water is icy cold and contains floating bugs so it's virtually impossibleo use. we jusdidnfindhe hotel inviting or worthy of  stars, perhaps if ihad said  stars, we'd have been beer prepared.","joy","positive"
