"","text","emotion","polarity"
"1","it's a perfecplaceo stop onhe wayo cape reinga or  miles beach. the variety of kauri products is good enougho choose some ofhe best. the cafe inhe shop can be a good placeo have lunch before heading north.","joy","positive"
"2","stopped hereo seehe giankauri staircase, suggested byhe information centre akaitaia. this araction reads more as a resstop, with a cafe and a shop beside, ratherhan an araction itself, buhas some interesting kauri products and aron display.","unknown","positive"
"3","we were dropped off ahis establishmenby our coach driver on our nz tour. iwas interesting inhahere were some very beautiful carvings made fromhe ancienkaurirees, excavated locally. prices ofhe goods were however very expensive. the aached cafe had a very limited menu, which was disappointing when we were hungry andhirsty after our long journey. worth seeing buif you miss it, don,lose sleep over it.","unknown","negative"
"4","greastuffo see buincredibly difficulo buy anything. we waited, ranghe bell andhen wenohe other sideo askhe cafe who was working inhe shop. the lady explainedhastaff cuts meanone person was meano service both sides andhreeour buses had come in ahe sameime.goodo stop for a quick visit.","unknown","positive"
"5","this is a local wood workshop with a cafe aached morehan aourisaraction. although iwas interestingo see a large wooden staircase crafted from a single ancienkauri stump and a few old images of gum diggers etc,here was lile elseo see. noa bad placeo stop for a coffee or an icecream onhe wayhrough budon'plan arip based onhis location. treahis as a cafe with an interesting staircase.","sadness","negative"
"6","this is predominantly a retail outle- with aached cafe - budoes have some interesting pieces of furniture for sale and a magnificenstaircase constructed from a single kaurireerunk. if you have $us.mo spare ican be yours.","unknown","positive"
"7","stopped here as parofhe dune rider experience. was advisedo usehe spiral staircase cufrom an actual log. would nohave known iwashere withouguidance. awesome. someone was very gifted. was looking for one ofheir famous kaledoscopes, bualashey were made overseas with nz wood, and are no longer available.lovely pieces of aron show.","unknown","positive"
"8","an obligatoryour bus stop,he café and whaihaso offer is dated and uninspiring. the crafshowroom had some beautiful pieces in it, buwas overly large and noerribly well presented. staff were noobvious andhere was definitely no high pressure sales happening carved from an enormous kaurirunk,he staircase haso behe highlighof ancienkauri kingdom. iis quite magnificenand worth a stop juso see/climb it.","anger","positive"
"9","this is a standard stop onhe coach dayours so don'expecoo much. it's basically a showroom for swamp kauri and kauri gum artefacts and otherouristy knick knacks along with a cafe and an ice cream kiosk. we hadhe ice cream. two double scoop cones aaotal cosof nzd.. delicious. friendly although very busy staff. the staircase insidehe kaurirunk and gianface carved into arunk were amazingo see andhe furniture on display was beautiful although obviously expensive. nooo sure iwould be worth going ouof your wayo visit.","joy","neutral"
"10","this was basically jusa shop of quite interesting goods made from kauri. the kauri staircase is prey amazing. jusplan a shorvisio seehe staircase and useheoilets. don'goohe cafe if you can help it.staff were helpful and kindo our kids.","surprise","positive"
"11","amaizing feel like papa bear climbinghe stairs inside aree. god placeo stop for a breather on your wayohe cape.","joy","neutral"
"12","havingravelled both north and south islands inhe summer of -, i can confirmhis washe # highlighfor both myself and myravelling companion. inerms of scenic interesiranked # inhe north island, and a close second comparedo milford sound inhe south island. mosour buses stop here onheir way upo cape reinga, and a visiohe kauri kingdom (or ""k.k.'') ashe locals call iis usually included inhe price.when you walk inhe doors you will beransported backo aime when much ofhe country was covered in dense kauri andhe moa roamed free. carvings of gandalf, bears, ahrone, and a large sofdominatehe architecturally-designed interior ofhe building. then juswhen youhink you have seen iall - you stumble acrossherunk of a kauriree, with a staircase carved through it - whichakes you upo one ofhe mosamazing argalleries north of wellington.who knew ancienkauri could be so affordable? the k.k. even has a shop where beautiful kauri clocks and egg holders are availableo purchase for fraction ofheir retail value.the coffee? - quick ando die for. the food? delicious and so affordable - we even wenback for dinner - i don'know whahe other reviewers are on about..the only real downside was havingo geback onhe buso continue upohe cape -he kids didn'wano leave!besof all - you can wash your jandals outside byhe bus wash-down for free!we have already booked ourripo kaitaia for nexsummer where will be certainly making a visit(s).","joy","neutral"
"13","it's one ofhe aractionshai visited where i did noake any photographs. the parhai foundhe mosinteresting was ahe beginning, inhe shop, righbefore you go wander around inhe park. this is where you can findhe actual gum ofhe kaurirees, dried and carved sometimes,hey look like orange/yellow/golden gems. i was disappointed inheour because i was expectingo see gum inhe holeshahe workers had dug intohe ground, buyou will only empty holes... there are a few areas where you can see whahe life ofhese workers was like andhawas quite intersting buotherhanhat, iwas juso follow arail inhe foreswhere you would see empty holes onhe sides. i was curiouso seehe outcome ofhe kaurirees in nature ashis washe main exporting material back inhe days, bui guess mosof iis gone. you won'miss ouif you don'visihis araction.","joy","neutral"
"14","we came upon gumdiggers almosby accident. the site is fascinating and educational. john provided information and locally grown coffee. the shop has a good selection of essentails like poscards. it's also a greastop onhe route north/south, jusoffhe main road. value for money.","joy","positive"
"15","i was surprised ahow interestinghis simple family run site is! the owners have a real passion forhe preservation ofhe history and stories ofhe gumdiggers as you wander aroundhe park boasting an unearthered kauri of approx , years old!","surprise","positive"
"16","this stop off was parof our explorer dune rider experience and i am glad iis included. we had a leisurely stroll aroundhe  year old park and groundsaking inhe kauri loghais dated back ,o , years old. this historical place is unique and i highly recommend iif you are a history buff.","joy","positive"
"17","we found gum diggers park really interesting with lots of information abouhe history ofhe mighty kauriree","unknown","positive"
