"","text","emotion","polarity"
"1","this was a refreshments and comforbreak stop,wice, on our cape reinga &  mile beach coachour. our coach driver said we were visiting as aeso see ifhe new owners could cope.  buses arrived aonce and iwas prey chaotic. thasaid i gohe food and drinks whilslinda queued forhe loo. the drinks were fine and our slabs of banana cake were marvellous. during our afternoon stop we exploredhe shop/gallery. the spiral staircase carved from a , year old kaurirunk is quite amazing. some ofhe kauri wood furniture on sale is beautiful. the  fall carving of old father time is beautiful. a bargain a$, new zealand. overall noworth a special visibuif you are passing a mussee place for half an hour.","surprise","positive"
"2","my wife and i had a greaexperience. lesshen a  minso spend and we found a greabowl andhen perky showed us some special items inhe backroom. found another bowl and made a greadeal on both. we were in our firsweek of a  weekrip and perky heldhe itemsill we gohome. packaged greaookimeo shinehem up so happyo have a piece of nzhawill lasforever. we will cherish our kauri forhe resof our lives. perkyhank you for allhe helpo gehemo us.","unknown","positive"
"3","two very clear indices for aourisrap:. high pricesa heavily promoted maori wood carvinghais sold for >$ ahe ancienkauri kingdom was seen for only $ ahe kauri museum in matakohe. iwas obviously exactlyhe same model, same wood, same size and same carving. yehe price ahe ancienkauri kingdom was nonegotiable aall.. intentionally fooling customersa big plate behindhe counter says ""save % gst with overseas shipping!"" (gst = new zealand's vat). sounds like a good deal? sorry, iisn't.theruth ishaall eu countries chargeheir own regular vat rate on imporgoods. the minimum rate in eu is %,he maximum is %. in austria, where i am from, it's %. sohis is always a bad deal for eu customerso savehe % gst.i can'believehaafter decades in business - my firsvisiahe kauri kingdom was back in  - and probablyhousands of european customers (plenty of buses full with british, germans, austrians, etc. stophere every day onheir way back from cape reingaours)hey are still unaware of import-vat charged in eu, so i considerhis an intentional rip offo make some extra money with delivery fees.when ioldhem by email abouhe issue i jusgoa rude reply and afterryingo find a solutionhamakes both sides happy,hey didn'reply anymore aall. awesome customer service!","joy","neutral"
"4","interestingo see howhe gum was mined bualsoo see perfectly preservedrees - years old","unknown","positive"
"5","we wenouof our wayo visidown an unpaved road. when we goherehe place looked run down and in need of maintenance. our visiconfirmedhis impression. the gecko cage looked lifeless andhe other exhibits looked worn out. the signs were outdated, badly wrien with numerous spelling mistakes. i would nobother going ouof my wayo see it.","unknown","negative"
"6","of course mospeople have heard of petrified wood bu year old preserved wood which can be fashioned likeimber cuoday is quite remarkable. althoughhis is one aspecofhis aractionhe remarkable history ofhe gum diggers is its primary focus. as a bonus you geo walkhrough an almosoriginalearee based nz landscape. the site has reconstructed hutshawere used byhe gum diggers as well as numerous plaques outlininghe nature ofhe vegetation and wildlife you may possibly see. if you are interested inimber and/or nz historyhis is a ""musvisit"".","unknown","positive"
"7","if you happeno be inhe area iis worth a visio understand how iall happened years ago. the oldree is amazing andhe bush walk is great.","joy","positive"
"8","a pleasanplaceo wonder around and look ahe nature...and some information abouhe plants and birds inhe area.the history abouhe gumdiggers were interestingo...the seup ofhe village was a biof fun...so washe viewing point.ialso has a good looking shop andhe person who workedhere was very nice and welcoming.","joy","positive"
"9","very educational,and pleasanand safe walk around. very helpful staff. has a video and genuine artifacts","joy","positive"
"10","we havehree young children ages ,  and . we only stopped for a quick stop and ended up staying  / hours. very interesting and everyhe kids loved it. recommendhis stop for a step back in history","unknown","positive"
"11","this is a mussee. if youhink its jusanother ""wood"" place you are wrong. take a walkhrough an old gumdiggers camp and see howhey lived and worked harvestinghe buriedreasures.my visiwas parofhe dune rider experience.","unknown","neutral"
"12","place very interestingo knowhe work of gumdiggers. pleasanwalk. we stay h. howeverhe price isoo high.","anger","positive"
"13","this park is a walk around original gumdigger sites on a farm. the walk is very well signposted andhe peapath easyo walk on. there are huts showing howhe gumdiggers lived and a very informative video in one. the path meanders aroundhe holes lefbyhe gumdigging. we were looking for somethingo do withhe children because iwasoo cold forhe beach andhey all enjoyedhis (andhey could leoff a biof steam walking fasterhanheir parents). goo www.gumdiggerspark.co.nzo see more.","joy","neutral"
"14","this was a refreshments and comforbreak stop,wice, on our cape reinga &  mile beach coachour. our coach driver said we were visiting as aeso see ifhe new owners could cope.  buses arrived aonce and iwas prey chaotic. thasaid i gohe food and drinks whilslinda queued forhe loo. the drinks were fine and our slabs of banana cake were marvellous. during our afternoon stop we exploredhe shop/gallery. the spiral staircase carved from a , year old kaurirunk is quite amazing. some ofhe kauri wood furniture on sale is beautiful. the  fall carving of old father time is beautiful. a bargain a$, new zealand. overall noworth a special visibuif you are passing a mussee place for half an hour.","surprise","positive"
"15","my wife and i had a greaexperience. lesshen a  minso spend and we found a greabowl andhen perky showed us some special items inhe backroom. found another bowl and made a greadeal on both. we were in our firsweek of a  weekrip and perky heldhe itemsill we gohome. packaged greaookimeo shinehem up so happyo have a piece of nzhawill lasforever. we will cherish our kauri forhe resof our lives. perkyhank you for allhe helpo gehemo us.","unknown","positive"
