"","text","emotion","polarity"
"1","the crafshop has an excellenrange of giftshaare uniqueohe far north, manufactured fromhe swamp kauri recovered fromhe local farmlands. there are also some excellensculptures and artefacts on show, which would look fabulous inhe righseing, althoughhe price & size ofhese would limihe pool of buyers.","unknown","negative"
"2","this place is used byheour buses as a coffee stop onheir way north ando cleanhe coach onhe way back. there is a good selection of wooden crafitems on sale, buwhais worth a look ishe large wooden staircase crafted from a single ancienkauri stump. the café is ok bunothingo write home about.","joy","neutral"
"3","we stopped here as parofhe harrison's cape runner tour. iis a neaplaceo stop aand seehe ancienkauri logshaare carved oufronand walk up and downhe awesome staircasehahey have inside. the place is a bidated and could certainly ""be morehan iis,"" buwhaiis is still worth a visit. we were ableo buy some neaanciekauri souvenirs--something we never found elsewhere on our  weekrip in new zealand.","joy","positive"
"4","ourour guide stopped here for uso perusehroughhis store. i was amazed byhe many wood products. some were quite expensive, others were more affordable. they had some huge wooden statues. we bougha wooden frame and a bookmark, as a souvenir of new zealand.allhese wooden products come from ancienkauri woodshaare found inhe swamps inhe northland of new zealand. mosofhem were buriedhere forhousands of years.they guarantee all ofheir productshe age, quality, authenticity and workmanship and naturally for being manufactured in new zealand.we were amazed byhe huge wooden staircase, all carved from a very old kauri stumphahado be dragged ouofhe swamps andransportedohe location ofhis store. i have no idea howheyransported it, as iwas ons,he largesswamp kauri log ever found.whenryingo extrachisree in one piece, isnappedhe  winch ropes (they could sustain ons each!). they had no choice buo cuons off and pullhaone oufirst. the remainder ons was pulled ouafterwards. they were ableo cua ons sectionournhis section into a staircase.carvinghis monstrosityook a loof efforand a loof sweating! firshey hado pour a half meterhick reinforced concrete pad,o keephe log upright. iook  hourso carvehe staircase with a chainsaw. quite impressive, don⊙youhink!","surprise","positive"
"5","whaan extraordinary experienceo walk inside a onne staircase inside a massive kauri log! the engineers and architects ofhis projecdeserve a medal. iis indeed a fascinatingour ando see whahe gum diggers and loggers did many years ago, was an eye opener! certainly worthhe stop on your way north!","joy","positive"
"6","well worth stopping for a look, andhe giancookies are fantastic also. i almosdidn'stop here. facilities are clean also.","surprise","positive"
"7","aonly $. a personhis is a greaand affordable araction. iwas really informative in understandinghe areas pasand how kauri were used. really authentic experience and something i would recommendo anyone visitinghe area.","unknown","positive"
"8","this is a gem - offhe beatenrack and aotally authentic self guided experience. i loved myime here -herack is well sign posted with greainformation onhe history of gum digging,he story ofhe ancienkaurirees, other native species includinghe residenbird life. the owners arehe natural guardians /kaitiaki preserving and protectinghe ancienland and its story for allo enjoy. there are rare and beautifulreasures inhe shop which are % genuine. take yourimeo enjoy nature and history aits best. supporlocal buisness. i can highly recommend and will visiagain.","joy","positive"
"9","loved every minutehawe werehere. the hoswas absolutely amazing... he has gone above and beyondo create an authentic experience. thoroughly recommendo anyone wantingo knowhe early history ofhe area. thanks so much for leing us comehrough when you were closed, we really appreciated it!","joy","positive"
"10","enspiring look intohe lives ofhe gum diggers. the , year old kauri was a bidissapointing buwell worth a look. the staff were helpful andhe video was very informative. a loof efforhas gone intohe facscaered aroundhe site.","unknown","positive"
"11","after readinghe reviews onhis place, i was expecting something really good. however, i was very disappointed! the whole area has nobeen maintained properly and needs a good update. iis overpriced for whayou get.","joy","negative"
"12","this is quite unique, see massive, ancienburied kaurireeshousands of years old. the gum produced byheserees was located and 'mined '. a weand dirty job favoured byhe maori andhe people of dalmatia,heir descendants still living inhe area.. the gum was used for many purposes,he manufacture of varnish being one ofhem. take a walkhroughhe bush along a preserouteo seeools and other relics used byhe diggers, replica accommodation and an educational video. more kaurirees have been planted amongshe manuka and other endemic species. the shop has some lovely gifts including amber derived over centuries fromhe gum. a very interesting place, noo be missed.","unknown","positive"
"13","wenas parof an organizedour with my wife and daughters. there wasna whole loo see besides numerous holes. our daughters likedhe gum diggers homes andhe amber inhe shop. juswishhere had been more highlights.","unknown","positive"
"14","the site is very interesting, with a loofhingso view ando learn abouhe natural history of new zealand and it's economy inhe past. we spenherewo relaxing hours walking inhe wood, guided by a complete seof panels with allhe necessary information. we also looked aa very interesting video.the only poinhashould be enhanced regardshe general status ofhe site: you havehe impression of a very good work, done many years ago and nowell maintained. it'sime forhe managemeno invesin renovation. only forhis reason i don'assignhe maximum score.","anger","positive"
"15","stopped here as parof dune riderour a gem of an aractionfascinating insighoheir life do nomiss seeingheree and reading abouhe history ofhe area","unknown","positive"
"16","really lovely seup- a walkhrough kaurirees all well signed andhen lile exhibitso stumble upon. lovely exhibits gave a real understanding of whaimushave been like forhe gumdiggers back inhe day. we also saw fantails and all sorts of birds!the video is a lile dated bustill relevant, it's certainly an older exhibition. don'misshe gifshop which sells some beautiful amber, as well as explaining allhe uses of gum!","joy","positive"
