"","text","emotion","polarity"
"1","dropped by for a coffee which was greaand spensomeime looking around...well worthhe visigive ia go","unknown","positive"
"2","our b&b owner recommended a stop here and i had some doubts whileraveling downhe dirroado arrive. the people working ahe fronwere funo chawith andheour was a loof fun if youookheimeo readhe plaques and especially watchhe movie. we had no idea whawas involved withhe gum diggers and iwas fascinatingo see and hearhe history. the lile shop had some really nice examples of amber jewelry as well.","unknown","neutral"
"3","wow! whaa hidden lile gem of a park! very educational, staff was highly knowledgeable and friendly evenhewoeenagers who are hardo entertain loved i:) and learna loof northland history","joy","positive"
"4","this site is very well preserved and lets you really geintohe plain old 'down and dirty' work ofhe gumdiggers! you can feelhe hard labour which mushave beenhe order ofhe day - no work, no pay! the site captureshe reality of whagumdigging was all about! well done, guys!!","unknown","neutral"
"5","we passedheurn off forhis place onhe way north andhoughiwould be worth a visionhe way back, how righwe were. whaan amazing placehis is, so full ofhe history of gum digging etc.. a greaplaceo explore.","surprise","positive"
"6","treasure fromrees don'come easy forhe gum diggers. who would choosehis kind of life andhese conditions? the kauriree when cuexcretes gum or resin which in various states isreasured as polish or varnish or jewellery. amazing. also fabulousimber for ships of course.","joy","positive"
"7","we saw some signs and drove ouo it. wasn'really worthhe visit. ended up geing some discounbefore going in. iwas raining whilswe werehere which didn'help. the lady runninghe shop was very nice. feelhere is an araction herehadoesn'really needo be here. i wouldn'advise going unless you're interested inrees. the only goodhing was seeinghe lile hutshe workers usedo live in.","joy","positive"
"8","icos$ for myself andwoeenagers which was reasonable. we visited onhe way back from cape reinga, iis a long a dirroad andhere is a major fork which is nosignposted,akehe leffork, and juswhen you feel you are completely losyou will comeo it. the place itself doesn'look like much fromhe outside buiis quite big and well seout. iis a walkingrail which visitshe remains of gianrees which blew over and were buried in various catastrophes overhe pas, years. there are a loof informative signs and also rebuilgumdiggers shanties. there is a limited range of drinks available inhe shop, buno food. this is one ofhe mosinterestinghingso do in northland, including forhe kids, ihoroughly recommend it.","joy","neutral"
"9","this is a greareconstruction of a gum diggers village and really gives a feeling ofhe hardships endured. an excellensmall shop ahe exipoint. , year old kauri log display which was fascinating. this property has been inhe family for several generations andhe owner/hosdoes a greajob of educating visitors. our stop was included inhe ""explore"" cape reingaour and iwas a highlight. surprisingly,his ishe only cape reingaour companyo visit. we would have enjoyed moreimehere. i didn'noticehe access bumaybe ok for wheelchair or buggies ihink. (under your sorof visiwhere do we click for family with older sons or daughters byhe way?) the coswas included in our busour bui may have seen a charge of $, nosure onhat. they deserve many more visitors.","joy","positive"
"10","didn'know untiloday whyhey're called gum boots! a very informative place, we learned a lot. look ouforhe kingfisher, we watched him for ages. don'misshis place, it's worthhe drive.","unknown","positive"
"11","dropped by for a coffee which was greaand spensomeime looking around...well worthhe visigive ia go","unknown","positive"
"12","very nice. there were works from  artists present. i purchased some clay pots. the gallery was lovely andhe volunteer was knowledgeable and friendly.","joy","positive"
"13","we crossed overoday in a large group, whaa pleasansurprise! the guy on board wenouof his way withips stories and advice, he made a shorrip shorter and amusing and informative. worthy of a mention, well done! f you wanadvice ask and you will know iall including maori history.","unknown","positive"
"14","we usedhe ferryo make our wayo kiatia. easy on easy off and nice scenery onhe way. ferry ride was abou minutes.","unknown","positive"
