"","text","emotion","polarity"
"1","this is a park where you wander around, readhe plaques, and gea 'feel' whaiwould have been like morehan  years ago duringhe gum digging era. there are some demonstration old huts, and an informative videoo watch. it's lovelyo seehahe place hasn'been fancied up. wear clothing and footwear suitable forhe bush - ihad rainedhe nighbefore we wenandhere were some large puddles lying around. still worth goingo see ifhere is lighrain. note:here are digger's holes everywhere - you needo keepohe path which is a reasonable width, and ensure young children are supervised sohey don'fall into a hole.","joy","positive"
"2","our family weno gumdiggers park for a morningo do something otherhanhe beach. the woman inhe shop was incredibly helpful and knowledgeable abougumdigging and shared many facts with us before we headed ouintohe park. withhe araction being completely outdoors, iwas nicehaa good portion of iwas covered byrees bui would recommend hats and sun lotion. we all had a greaime readinghe signs and exploringhe park, looking ahe kaurireeshahad been uncovered and seeing howhe gumdiggers lived. there were some hands-onhings forhe kidsory and a campsite seup for uso lookhrough, as well as an informational movieo watch. all-in-all, if you are looking for somethingo dohais closeo kaitaia, outdoors, interesting and fun, i recommend spending a couple of hours exploring gumdiggers park!","joy","positive"
"3","some recreations and videoo cater forourists, as well as some original workings and remains, sein scrubland walks well populated with signs and interest. enjoyable self-guided walks, a pleasanshaded diversion opening up sone understanding of a small piece of nz history - andhe origin (maybe!) ofhe label gumboots. worth an hour if you are passing.","joy","positive"
"4","we foundhis by chance and iwashe mosfascinating stop on ourour aroundhe far north. we expected io be more expensiveo go around iand were gratefulhaiwas $ an adul-hanksoheeam forhis price and makinghis an affordable must-do. very interesting history of howhe family re-discoveredhe area as well as a very educational and interesting walkhroughhe historical diggings. , year old kauriree..... amazing. totally recommendhis.","surprise","positive"
"5","really lovedhe walk aroundhe park. loved stepping back inime. if you love history you will really enjoyhis. there was a mobility scooter if needed. therack aroundhe park is good for walking and a mobility scooter. musgo and seehe , year old kauri stump.","joy","positive"
"6","we hesitated before going in, nosure if we wantedo spendhe recommended  minutes looking aholes inhe ground. we ended up spending over an hour, and iwas well worth it. the information provided is good, and is nolimited jusoherees. iwas a pleasanwalkhroughhe woods, and we appreciatedhe information on other plants and birds alonghe way. a good blend of natural and human history.","joy","positive"
"7","if you're looking for a differenwayo seehe countryside in northland, look no further. malcolm is an amazing guide! super fun being onhe atvs/quad bikes as well. highly recommended!","surprise","positive"
"8","i give malcom  ouof  for him as aour guide,he experience was breathtaking and malcom made ipersonable and safe. i was feeling lile apprehensive ofhe sand dunes , buhe eased me into iand made ihe mospleasanexperience ever. the scenery was ouofhis world. malcolm's' wife prepared lunch for us and iwas awesome. i would highly recommendo all , ahe end we walked away with another friend from new zealand ‚ù§ô∏è","fear","positive"
"9","we hadhe mosamazingime with malcolm on  mile beach,he scenery is beautiful withhe waves crashing down on one side andhe unspoilsand dunes onhe other. we had been on quads before (in faciwashe secondime doingheour for one of us!) budefinitely suitable forhose who haven'as malcolm is so accommodating andailors eachouro suit. i couldn'recommend more highly, we will definitely be back nexime we are in nz.","unknown","positive"
"10","this is our homeown of kohukohu. ihas a greaargallery which holds excellenarexhibitions abouevery  months. ourown is a historical loggingown situated onhe maungamuka river. it's earliesinhabitants werehe ngapuhi, a fierce and proud maori warriorribe. whenhe firseuropeans visited our shoresheyraded withhe localribes and inter married. kohukohu was oncehe largessaw millingown inhe far north of new zealand. therees whichhey felled and milled werehe kauri. a majesticree with wonderful hard wood.we even have an historical walk, aroundhe village outlininghe older colonial houses ando whomhey once belonged. we live inhe originalailors old colonial villa, which features onhe map. we have a fantastic view ofhe river fromhe verandah.if you enjoy outdoor pursuits, one can go kayaking, walking orravel further ouohe beaches and bays, on a dayripunfortunately nomany of our original buildings inhe village remain dueo fire inhe early 'shwarted by nohaving easy accesso water, buwhado remain are well frequented.we do have a ferry service for cars & foopassengers which serveshe communities of kohukohu and rawene and visitors from all overhe world & new zealand, who are juspassinghru.","joy","positive"
