"","text","emotion","polarity"
"1","iravelled north with with my family and friends, stayed in loredo for a night.excellenservice,clean rooms and spa was jusawesome. it's in a good location n very good for children. will definitely recommend io all my friends.","joy","positive"
"2","stayed for  nighbetweenrips. jenny was very friendly on reception and saw uso our rooms. our uniwas clean and comfortable. well stocked withowels and kitchen morehan adequate. they were happy for uso leavehe carhere whilswe wenon ourrip. the pool and spa looked good buwe didn'gechanceo use it. would highly recommend it.","joy","positive"
"3","unfortunatelyheemperature ofhe nighwas downo  deg c and we were equipped with only a fancoil electric heaterhe size of a keleo heaa generously roomy facilities with full-breath glass sliding frondoor. alas ihadhe noise level timeshaofhe kele while water is boiling. we did nohave a restful nighas can be imagined. fortunatelyhe beds are fied with electric blankeandhe sheets are well ironed.","unknown","neutral"
"4","i'd recommendhis motel in kaitaia. staff were very nice, breakfasts were very good (continental and cooked) and rooms were very comfortable.staff happyo help withour bookings and was genuinely interested in our experience ofherio when we goback.i'd stay here again,hank you for making our stay great!","joy","positive"
"5","souse and self stayed here one overnighwhileouring northland. a hearty welcome byhe proprietress and we were ensconced in our quite large  b/room unit. a quick check and all was foundo be satisfactory, clean and comfortable. linen andowels were clean. though nothing hiltonesque. the motel is acceptable with adequate parkinghough some way ouofown. i foundhe dribbly shower difficulbupuhadowno shortage of water inhe area - don'know ifhis was a correcassumption. reception was helpful with naming likely eateriesohe extenhahe prop. both ordered for us, on line,hen weno colleche anticipated goodies. alas,he eatery was closed for alterations evenhoughhe on-line order had been accepted. nevertheless, we did greatly appreciatehe gesture. we ended up collectingake-away roasts from town & country inhe main street. more wasaken awayhan we could manage ⊓ all for $. i did espiehe reception and restauransign outsidehe large northlander hotel righoppositehe motel and wandered acrosso check ouhis eatery. shouldn'have bothered asharestauranhas been closed for a long period. check ouhe reviews on ta if you plan on staying ahahotel. before check-ouwe did have a small issue ahe motelhoughhis was dealwith morehan adequately, and speedily, byhe prop. for which we...","joy","positive"
"6","we neededo stay one nighin kaiatia as we were going on a dayrip from kaiatiao cape reingahe following day. this motel was located onhe northern outskirts ofown closeoheour depoand provedo be perfectly adequate.the room was well equipped, buby no means fancy andhe kitchen was well equipped. the free wi-fi worked well.although we did nouse it,he motel had a spa pool,rampoline and swimming pool (summer only).i have no hesitation recommendinghis motelo others requiring accommodation in kaiatia.","joy","positive"
"7","with a funeralo aend and flying up from christchurch we needed a placeo stay for four avery shornotice. we were in room  andhe owner had kindly seuphe placeo accommodatewo couples. walking distanceoown and a good hub for meeting family and friends.","joy","positive"
"8","stayed here forhe nighwith family/friends after driving down from cape reinga, staff were helpful and friendly, nothing reallyo faulhis place on, has a nice spa pool which staff provided spaowels for, onlyhinghawas a biannoying was wifi signal was a biweak forhe end ofhe motel where we were, hado keep going closerohe officeo use it.","joy","positive"
"9","we stayed here for jusone nighas a base for cape reinga. very friendly check and comfortable room. we ate acrosshe road aa larger establishmenwhich was almosdeserted whilshe loredo was full. a popular choice even if a lile ouofown.","joy","neutral"
"10","this is yourypical smallown new zealand motel. spotlessly clean, immaculate inside and out, helpful staff; nothing was a problem. good size kitchen. shorwalk alonghe streeo shops and restaurants and acrosshe road fromhe museum. nice swimming pool.the only negative for me was a.lile signhasaid if you were late checking out,here would be a $ charge per half hour or parhereof. i realisehahey haveo gehe rooms ready forhe nexloof guests, buiseemed a lile aggressive and unfriendly.","joy","neutral"
"11","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"12","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"13","new owners six weeks intoheirenure, and have experience inhe hospitality industry. motel itself is aged in construction, buidy and clean. quite a large room with good microwave and hoplates for cooking. looks like some painting and otheridy up work has been done, andhe boss was an active bloke! overall no problem in an average motel for its age. price forhe room was quite reasonable. breakfaswas good buaheop end in pricing. whasold ifor me washe service given. i was picked up fromhe airporinhe evening, and given a lifo my appointmennexmorning - all offered with a smile and genuine goodwill. can'beahat. andhe free wireless internegave excellencoverage with aop signal strength. beats many named hotels i have stayed in. well done kauri lodge. well done kaitaia!more","joy","positive"
"14","we haveraveledo a loof luxury places aroundhe globe and we have foundhis unbelievable gem here inhe stunning northland, bay of islands. with its stunning picturesque views, private beach, luxurious accommodation andhe earth shaering sensational food prepared by paul condron, you feel in heavenhe momenyou arrive. richard and carrie our awesome hosts made us feel righahome withheir warm , kind and sincere kiwi manner. carrie entertainshe guests with greaknowledgeable conversation, fun and laughter.richard aendsohe luxurious gardens and grounds with such passion. we were privilegedo havehe world class executive chef paul condron prepare a four course dinnerhawas from another world. the style and original flair of his dishesruly blew us away. paul explained every dish in detail and with immense pride, using organic ingredients fromhe garden on site and his artistic flair. thank youo our amazing hosts carrie, richard, executive chef paul and staff for making our stay such a magical and memorableime...we will be back very soon.","joy","positive"
"15","stayed ahis gorgeous spohidden up north of auckland. lovely private rooms with hostshawere noseen unless you neededhem. divine views off your own private balcony, complementary beachowels and kiwi jandels if needed. amazing meals cooked with local produce areasonable prices served asunset. would recommendo any oneharuly wantso de stress in a secreparadise.......... amazing waking up listeningoui's singing, can'waio stay again.","surprise","positive"
"16","carrie and richard are perfechosts inhis beautiful beach retreat. our room was absolute luxury righdownohe bed sheets! the views are outstanding and we felotal and uer relaxation being lulledo sleep byhe sound ofhe waves breaking ahe beach below each night. thank you carrie! we will be back!","anger","positive"
"17","cannorecommendhis spohighly enough. we enjoyed our shorstay and will be back. carrie and richard are moscharming hosts. carrie is also a whizz inhe kitchen so i recommendhe ""eain"" option. perfeclocation for a romantic getaway","joy","positive"
"18","my husband and i spenhree delightful days acavalli. we hiked, walkedhe beach, exploredhe northern isle -- all underhe careful guidance of carrie and richard. our food idiosyncrasies were honored andhe food prepared by carrie delicious. weravel all overhe world. you will be hard pressedo do much beer.","unknown","positive"
"19","we really liked our stay ahe nighsky lodge. the rooms are spacious and comfortable. the hosts, rena and dimitri very friendly and helpful. lovely garden and a communal kitchen well equipped. would recommend and go back","joy","positive"
"20","wano experiencehe hokianga? this is a good base, over lookinghe harbour and easy walko village central with its pub (good meals), arshop, etc. aboukms from car ferryo rawene. stehanie very welcoming, roomsidy and warm, large fully equiped kitchen and dining in adjacenbuilding. plenty of character. particularly good for disabled access. suitable families who do noneed tv. beware ofree in carpark!","joy","positive"
"21","stayed overnighwithhe kids. moshospitable, helpful, friendly reception and welcome. lovedhe beds and shower- andhe stars were jusspectacular!!a really cute, quainmotel with nicely appointed rooms, lots of parking and really old fashioned hospitality. super friendly++++ my city kids were wowed byhe amazing stars- zero lighpollution meana spectacular sight- definitely return.","joy","positive"
"22","we foundhis place lasminute after another place leus down. so glad we did! john and dorothy were convivial and welcoming hosts,he house is splendidly decorated, and when you knowhaa loofhe lighting and other fiings and furnishings were created by john, imakes ieven more special. we choseo have dinner and breakfashere andhe meals were lovingly made by dorothy. we haven'done a loof b&bsogether, usually preferringo keepo ourselves... buwehoroughly enjoyed our stay... bring some wine and relax!","joy","positive"
"23","easy check-in, helpful staff, lovely dining room staff, greaseing. shame all facilities don'measure upohis. room barely adequate for price, poorly provisioned,ired. andhe wifi, we'llhat's a really problem. keeps dropping out, seems slow, hado give up on  devicesryingo carry ousome work. you mighsayhat's an due dyeo remote location. have experienced perfectly satisfactory wifi service in small old motels aroundhe north. noroublesill here, and it'she firsime been askedo pay for access. lack of tv channels is also a major. way behind modern service delivery standards. was offered a refund when complaining andryingo sorout. thanks forhat.more","joy","neutral"
"24","the firsimpression ofhe hotel and accommodation is good with wonderful views overhe bay. however, on closer inspectionhe room was disappointing. iwas very basic and ratherired andhe bathroom was badly in need of renovation. breakfaswas adequate bunothing special. sadly,he hotel does nolive upo its location.","joy","neutral"
"25","enjoyed our laid back couple of days,he room was good and righon waterfront. did noryhe pool builooked very nice. also ate arestauran nights and staff were very friendly and food was goodmore","joy","positive"
