"","text","emotion","polarity"
"1","i ended up staying an extra nighafter a flighgocancelled andhis place made my stay really pleasant. electric blankets, extra largeea mugs andhe special face clothhahad ""make-up removal"" embroidered on iwerehings i really appreciated. oh and good wifi. ihinkhere mushave been some renovations given others earlier comments because ihoughhe bathrooms and furnishings in room  andhen room  were modern andhe bathrooms felnew. quieovernight. i had poached eggs and bacon in my room,hese wereasty and delivered aheime requested. jenny was very helpful. when i found oui was stranded forhe night, one phone call and iwas sorted. i can recommend.","joy","positive"
"2","as ifhe smell alone wasn'offensive enough,ryhe pool. sand lieredhe boom ofhe pool and one sketchy lounge chair gracedhe pool deck, along with a varuois variety of plastic chairs of course. i booked online and prepaid. sometimes you win ahis game (sighunseen) and sometimes you don't.","disgust","negative"
"3","we had a lovelyime speninhis motel.hanks forhe reviews here....you helped me a lot...thats why we choseo stay here. iwas a good decision. the place was clean, very comfortable, allhe amenities are very good. my son was happy withherampoline,he swimming pool, andhe hubby was happy withhe wifi andhe lcdv...and i am happy withhe kitchen. the kitchen extractor was very good, sohe room doesnsmell even when you are doing your lile cooking.we will come back when we returno northland again...tksp.s.heir dog is also cute and nice with our son","joy","positive"
"4","","unknown","positive"
"5","after winding our way up from auckland, i haveo admihai drove upohe lodge with somerepidation. my wife and i have only recently begun staying ab&b's and it's been a lile hiand miss. buhis was certainly a hit! bruce and jacquie where wonderful hosts, withhe perfecamounof aention and space when wanted. quick withhe poof coffee and chocolate biscuits, iwas a wonderfully located placeo explorehe far north. the rooms where quite adequate and scrupulously clean, andhe breakfasts where great! bruce and jacquie where of course, full of useful local information and we were glad we usedhe localsourhahey suggested! greaplace!more","joy","positive"
"6","after winding our way up from auckland, i haveo admihai drove upohe lodge with somerepidation. my wife and i have only recently begun staying ab&b's and it's been a lile hiand miss. buhis was certainly a hit! bruce and jacquie where wonderful hosts, withhe perfecamounof aention and space when wanted. quick withhe poof coffee and chocolate biscuits, iwas a wonderfully located placeo explorehe far north. the rooms where quite adequate and scrupulously clean, andhe breakfasts where great! bruce and jacquie where of course, full of useful local information and we were glad we usedhe localsourhahey suggested! greaplace!more","joy","positive"
"7","we arrived having booked ou rooms and with one additional member ofhe party, nothing wasoo muchrouble andhe breakfaswithhe fresh fruiwas a greawayo starhe day before heading backo auckland. would happily stay again.","joy","positive"
"8","everyhing was perfect: beautiful room, outstanding cooked breakfast, and lovely hosts. bruceook us ouohe  mile beach andhe wild horses: marvellous!! we enjoyedhe ducks in fronofhe house. one ofhe besb&b we ever had.more","surprise","positive"
"9","as in other reviews, hospitality shown from bruce and jacqui was excellent. bruce provided us with a possible iineray for our stay whichook uso some very nice locations. dinner and breakfasboth excelelnwith good homemade breads and home grown produce. felas if we had knownhem for years, felperfecty ahome. both joined us for meals, so entertaining evening and good insighinto local issues.grealocation for doinghe far north area of nz.bedroom was good with nice strong shower and comfy beds. whaelse would you need?more","joy","positive"
"10","much beer location ashe starting poinorip around very north of northlandhan central parof kaitaia. bruce and jackie were perfect, warm hearand friendly hosts. especiallyheir cooked meal was so nice. i enjoyedheir fresh vegetables, eggs, homemade honey macadamia nuts paste and chilli saurce. large living room, dining, garden, kitchen and bedroom. they prepareheir originalripraveling guide sheeand advised me many good placeso visit, iwas very simple one piece of paper, buiwas much more helprul for me with iandhanksohem, i really enloyed my driving. i would likeo recommendhis b&bo all people who are goingoraveling very north. though i was a soloraveler, i felsafehere.more","joy","positive"
