"","text","emotion","polarity"
"1","i stayed her for  nights andhe room was clean and had a newly appointed kitchen which i very much appreciated. the main bed was very comfortable buhe second bed and sofa were long pasheir sell buy date and needed replacing. desperately.the pool and spa pool seemed cleaned and were very popular and unusuallyhe owners allowed children inhe spa pool, supervised, which was a god sendo parents onhe wedays when we stayed.the motel itself was quiebuiis very closeohe main streeof backpacking establishments (accommodation and nightlife) which did leado some noise. some people may lovehe proximityohe nighlife, others less so.","joy","negative"
"2","happy withhe phone booking, cleanliness and room layou- we werewo couples sharing one uni- each bedroom having a queen and single bed provides good flexibillity. so everything you'd expecfrom a good motel. no negatives","joy","positive"
"3","had a prey average stay forwo nights. the place was clean andhere was a loof space. the downsides where i foundhe sheets very rough and uncomfortable andhe showero have poor water pressure. after a day of sand surfing and find quad bikes onhe beach ijuswasn'cuing it. howeverhe location was good and reasonable price. would probably stayhere again if iwasn'forhe sheets.","joy","negative"
"4","we booked for four adults (wo couples) and found our  bedroom apartmenhad a single bed and a double bed inhe bedroom. jusone single bed inhe lounge, no sofa bed. alsohe bedroom has an en suite,he only bathroom available, so we hado gohroughhereo gooheoileanight. we ended up dragginghe maress ofhe single bed intohe lounge and sleponhe floor. this should be mentioned onhe website or aheime of booking. otherwise reasonable buold fashioned and a biay, dirty carpeand plates lefwith food (egg) still on it. noa placeo come backo.","anger","negative"
"5","we stayed here jusfor one nighon our way back from cape reinga. the room was a good size with a kitchen area and separate bedroom. there was a nice garden area ahe fronwhich made for a good view outside. everything inhe room was slightly frayed ahe edges and could have done with a refurb, especiallyhe furniture and bedcovers which were a washed ouyellow. the bathroom was ok and all rooms were clean. wasoo pricey a$ per nighfor whaiwas.","joy","negative"
"6","we stayed ahe loredo motel for one nighon our way back from cape reigna. iis a motel, so as expected, iwas basic and comfortable and hadhe basic necessities. our only complainwashaupon arrival allhe windows inhe room were open (no a/c and no window screens), andhe room was full of flies. we understandhaifhe windows had been closed,he room would have beenoo warm. however, having screens onhe windows would have made allhe difference. we learnedhaiis common noo have screens onhe windows, buno one likeso sleep with flies around! otherwise, iwas a fine stay.","joy","positive"
"7","location was good room was comfy could use blackoucurtains, waterakes forevero comehrough hot. they needo replacehe sheets with a beer quality, piling was really bad if you sleep in pj's it's ok buotherwise idrives you nuts.","joy","neutral"
"8","weowed our boaup from aucklandory some fishing inhe far north. this motel is very centralo allhe good fishing spots and we were very pleasedo have a safe and secure parking space forhe boat. the new owners were extremely willingo accommodate all our special needs ie cleaning and storing our boat,here is a good fish cleaning area ouback, as well as giving us maps and detailed information on launching facilities etc. as we are also keen bikers, we were pleasedo hearhamotor bikes can be locked up anighinhe owner's garage - so no doubwe'll be back! our room was exceptionally clean, spacious, well equipped and very comfortable. made good use ofhe pool and bbq facilitiesoo.more","joy","positive"
"9","this is an elderly motel which desparately needs a major refurbishmenhahe owners obviously cannoafford. furniture is old fashioned and well used, beds of poor quality and lumpy. cleanliness was an issue, in particularhe kitchen cupboards neededo be cleaned andhe dirty lining paper replaced. security was also an issue, with a door lock of  garden door variety and windows lefopen after cleaning. swimming pool needed a major upgradeo be pleasano use. washing machines were lockedo prevenunauthorised use. this motel markeitself as budgeaccomodation buis ahe expensive end ofhis market. one positive, interneaccess is free.","sadness","neutral"
"10","this is an elderly motel which desparately needs a major refurbishmenhahe owners obviously cannoafford. furniture is old fashioned and well used, beds of poor quality and lumpy. cleanliness was an issue, in particularhe kitchen cupboards neededo be cleaned andhe dirty lining paper replaced. security was also an issue, with a door lock of  garden door variety and windows lefopen after cleaning. swimming pool needed a major upgradeo be pleasano use. washing machines were lockedo prevenunauthorised use. this motel markeitself as budgeaccomodation buis ahe expensive end ofhis market. one positive, interneaccess is free.","sadness","neutral"
"11","jusspen nights with bruce & jacqui. the lodge is sein lovely gardens. beds so comfy, sleplike logs! lovely clean rooms, fluffy whiteowels. greabreakfast, delicious dinners, veggies fromhe garden. jacqui's nuy blueberry crumble is noo be missed. lots of information abouhe area. jacquiook uso  mile beach where we saw lots of wild horses. use ofhe kitcheno make drinks and packed lunch. jusperfect! it's a musifravelling north. enjoy!","joy","neutral"
"12","jusspen nights with bruce & jacqui. the lodge is sein lovely gardens. beds so comfy, sleplike logs! lovely clean rooms, fluffy whiteowels. greabreakfast, delicious dinners, veggies fromhe garden. jacqui's nuy blueberry crumble is noo be missed. lots of information abouhe area. jacquiook uso  mile beach where we saw lots of wild horses. use ofhe kitcheno make drinks and packed lunch. jusperfect! it's a musifravelling north. enjoy!","joy","neutral"
"13","carrie and richard wereerrific hosts andhe food and service were unbelievable. they have created aruly special property in one ofhe mosscenic and relaxing places on earth. they knowhe bay of islands and northern nz and were very helpful recommending activities. however, we hardly wantedo leavehe ambiance and beauty ofhe property. they really made us feel ahome and like old friends.","joy","positive"
