"","text","emotion","polarity"
"1","no air con. interneflakey. managemenexcellent. recommend for stay. showers hobathroom very roomy. tv sharp. kitchenee very good. freezer nogood on ice cream. beds spacious and comfortable...","joy","neutral"
"2","my wife and iogether with another friend were using kaitaia as a base for exploringhe very north end of north island, new zealand. we are very gladhawe chosehe laredo motel. the accommodation was clean and airy,he facilities were morehan adequate (although we didn'use eitherhe pool or spa bath dueo lack ofime). we had a lodge with a lounge diner/kitchinee/single bed, a bedroom with  single beds and a bathroom wth aoilet, shower and basin. allowels and linen were provided. nearbyhere were shops for buying food and several eateries. jennifer was a perfechostess inhawhen several guests were waiting forhe harrison'sour bus for cape rainham and  mile beach, she came ouo waiwith uso make surehawe goonhe righbus. theour was great!","joy","negative"
"3","within walking distance ofheown,his motel was clean, comfortable and quiet. beds were really greaandhe rooms all had everything needed especially enough power pointso charge allhe electronic stuff used by  people. a joyo stay at.","joy","positive"
"4","don'be misled by a slightly dated exterior. the apartments are well equipped , with a very comfy bed and speedy wifi the lady i mewhen i checked in was extremely helpful and booked me in on aouro cape reingahe nexday , despite my arrival well after  pm theour was excellen, and was extremely good value. the loredo is well situated abouen or fifteen mins walk from food and drink inhe centre of kaitaia. a fascinating place , and a warmly recommended motel.","joy","positive"
"5","we checked in and hado check out. the room was spacious andhe bathroom was clean and had morehanhe normal amounofowels usually provided. the room was very basic and dated, and had no heat. a small space heater was provided, budueohe construction of motel(cinder block) iwas very cold. the room was very musty( pets, mold? ) if you are sensitivehis,his is nohe motel for you. acheck-in a small cream was given forea.","unknown","neutral"
"6","this motel is beautifully run - iis nosmarbuspotlessly clean with a well appointed kitchenee. the owners are moshelpful and obliging. iis a shorwalko a big supermarkefor provisions - can recommend. there is also free wifi which is a rarity in new zealand","unknown","positive"
"7","after readinghe reviews felhis musbehe beschoice, and whilsa lile jaded and could do with a biof a face lifdid have very comfy beds! didn'seehe pool andhinkhe spa pool was under cover.....a lile worrying washahe owner asked if we had lockedhe uniashere had been a spate of robberies when folk leavehe motel.all in all pleasanbunoexemplary","unknown","negative"
"8","this was our firsexperience of staying in a motel and iwas fine. we stayed one nighand had our breakfasdelivered nexmorning - we'd pre ordered ias we weren'oo sure whao expecfrom staying in a motel. we'd booked a studio uniand iwas spotless - a very good staro our holidays.","joy","positive"
"9","we stayedhe nighof  jan & were late arriving (took  hourso drive up from auckland dueo floods, bad weather). phoned aheado say we'd be laterhan planned & jay was reassuring. on arrival jusbefore pm, she welcomed us warmly - we were jusso pleasedo gehere. the main room was possibly recently refurbished, clean, fresh, a few scuff marks 'if you look really closely'. kitchen was very well equipped. this washe sofhe  motels we'd be staying in during our svisio new zealand, so had nobeen sure whao expect, & we were rather delighted with our choice. there was underfloor heating, buwe wereoo warm & hadhe fan on all night. the linens were laundered well. we slepvery well, buhacould have been dueoheraumatic days driving,opped with a biof remaining jelag. bathroom - plenty ofowels,oilewas separateo, buinside,he shower/basin area. no mosquitos around. nosure ifhere ever are, buahaime,here weren'any. local pack & save supermarkeopen am - pm, & wouldn'leus ino gemore milk a minute pas. noa loof placeso ea(thawe could find) inheown: saturday nigh& iwas dead. evenheake-aways had closed. had a poor, expensive meal...","joy","positive"
"10","we stayed here in  rooms for  nights whilssheltering from cyclone wilma and loved it. there's lots forhe kidso do -he pool complex will keephem (and you) entertained for hours, as willhe spa. once you've dried offhere's arampoline and swing sein a park like seing righacross from your room. our hosts were really friendly and helpful.the mangonui fish n chips were expensive and nohe high quality we remembered, buoverallhis was a grearip. we'll be back! tip: returno aucklandakinghe scenic route downo rawene, across onhe ferryhen ono tane mahuta and back downo auckland. advisehe kidsoake a nap when you land arawene -he windy gorge will make anyonehrow up!!","joy","positive"
