"","text","emotion","polarity"
"1","bookedhis hotel on a whim. iwas great, rooms were spacious,idy andhey were ableo fius in. play area available includingrampoline. the staff were lovely and boughover a bbq inhe morning so we could cook brekky. we had family staying inhree rooms, so iworked oureally well.","joy","positive"
"2","very friendly owner. quiemotel with plenty of parking.nice arrangementsrampoline, spa and swimming pool. clean andidy rooms and enough space for family.we enjoyed our xmas break. thanks for providing bbq.","joy","positive"
"3","really nice, comfortable and quieplaceo stay. we stayed for  nights and had uni which would accommodate upo  people, withhe separate bedroom featuring queen bed and single, plushe main room area which also had a single, with a double fold ousofa bed. forhewo us,his was very roomy indeed! seback fromhe roadway, within a well grassed, palmreed garden our uniwas lovely. there is a pool and spa area withinhe garden and while a bidated, is sparkling clean. in fache garden is well setup for families, with bbq,rampoline, swings and play area. the uniis well equipped for self-catering, andhere are laundry facilities. we backed onto a biof a rear garden area (wherehe drying lines are) which made ieven more quiet. approximately m uphe road is a very conveniensupermarkeo purchase supplies. aboua  minute walk into kaitaia itself if you needo. liked staying here, really clean,idy and nice. and a very nice owner, who broughus some ice cubes, and a free daily newspaper.","joy","positive"
"4","after quite a long drive iwas lovelyo be greeted by such a friendly face. the manager/owner was excellenand made sure we had everything we needed. the local knowledge was useful and we were pointedohe beseateries and aractions inhe area. the rooms were quite and clean andhe beds were very comfortable. they are also biker friendly so i look forwardo riding uphaway one day and enjoyingheir company again.","joy","positive"
"5","studio room was very clean and well presented, and morehan adequate for our one nighstay. didn'haveimeo usehe pool or spa. staff where friendly and helpful. would use again if inhe area.","joy","positive"
"6","inhe dismal collection of s retro (and noin a good way)haishe kaitaia accommodation choice,he loredo is prey good. they have made a good job of updatinghe decor,he bed and bathroom was good andhe welcome is warm. nice big grassy lawn oufront. nocentral buan ok walk intoown andhere is a supermarkea couple of blocks inhe other direction.","joy","neutral"
"7","the motel itself is quite basic with a double bed, kitchen facilities and bathroom. iis a shordriveohe city centre, aboukm away.i stayed forhree days and onhe firsnighiwas very windy which made idifficulo sleep. somehowhe door betweenhe bathroom and bedroom raled inhe wind evenhough iwas an internal door and all windows and external doors were closed. this also was a biannoying.the free wi-fi was a bonus and was very good.overall i had a good experience. i have heardhahe loredo is one ofhe beer motels in kaitaia andhis is why i had decidedo stay here.","anger","positive"
"8","greahotel inhe far north....i have stayed here severalimes for business and its always very clean andidy. the unlimited free interneis greafor me working anighandhe spa is very goodo relievehe back from allhe driving...","unknown","positive"
"9","this was a good stop. wifi worked fasand free ihink. rooms clean. late check ouwas fine. all good and i look forwardo staying again.sco","joy","positive"
"10","we enjoyed our overnighstay here on ourravels. we were given a very spacious room. we even had a refreshing swim inhe pool and enjoyed chilling and watching tv and eating dinner onhe couch. staff were nice.","fear","positive"
"11","we stayed nights ahis delightful b and b. jacquie is a very caring host. the lodge is spacious and our bedroom had an independendoor. however we were moswelcomeo usehe lounge,he kitchen etc. jacquireated us like family and we were invitedo share a special meal withhem. we fela real connection with jacqui and her lovely home.","joy","positive"
"12","we arrived having booked ou rooms and with one additional member ofhe party, nothing wasoo muchrouble andhe breakfaswithhe fresh fruiwas a greawayo starhe day before heading backo auckland. would happily stay again.","joy","positive"
"13","we stayed nights ahis delightful b and b. jacquie is a very caring host. the lodge is spacious and our bedroom had an independendoor. however we were moswelcomeo usehe lounge,he kitchen etc. jacquireated us like family and we were invitedo share a special meal withhem. we fela real connection with jacqui and her lovely home.","joy","positive"
"14","we arrived having booked ou rooms and with one additional member ofhe party, nothing wasoo muchrouble andhe breakfaswithhe fresh fruiwas a greawayo starhe day before heading backo auckland. would happily stay again.","joy","positive"
"15","we stayed nights ahis delightful b and b. jacquie is a very caring host. the lodge is spacious and our bedroom had an independendoor. however we were moswelcomeo usehe lounge,he kitchen etc. jacquireated us like family and we were invitedo share a special meal withhem. we fela real connection with jacqui and her lovely home.","joy","positive"
"16","bruce and jacqui (and max) arehe best hosts! every detail was covered for our stay. the room was airy and spacious, andhe meals were fabulous. our stay could nohave been beer. a special highlighwashe dayrip arranged by bruce and jacqui for us with a local maori couple, reuben and beulah, andheir beautiful familyoheir local private beach for a day of -wheel drive exploring, surf fishing, and an excursionohe  mile beach. they provided wonderful food, information, laughter, more food, and more laughter. we had a wonderfulime and learned so much abouhe maori lifestyle and culture. this is a must do for anyone who wants a very memorable day! all in all....our stay ahouhora and our day with reuben and his family werehe best and we can'waio go back again!!! - cheryl and john everemore","surprise","positive"
